Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Aaron Rodgers,GB,290.0494079589844,2.2411227226257324,0.61827152967453,11.63,0.07651880383491516,0,0,0,0.1
Alex Smith,WAS,246.50271606445312,1.335498571395874,0.61827152967453,15.2,0.11323541402816772,0,0,0,0.03
Andrew Luck,IND,275.6731872558594,2.2,1.023085117340088,7.46,0.07651880383491516,0,0,0,0.16
Andy Dalton,CIN,256.7872314453125,1.8945530652999878,1.0,6.8,0.07651880383491516,0,0,0,0.0
Baker Mayfield,CLE,255.40855407714844,1.7261992692947388,0.9901216626167297,14.204648971557617,0.14883208274841309,0,0,0,0.13
Ben Roethlisberger,PIT,275.0,2.2,1.023085117340088,5.3787736892700195,0.07651880383491516,0,0,0,0.19
Blaine Gabbert,TEN,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Blake Bortles,JAX,248.5621795654297,1.4625439643859863,0.9901216626167297,18.7,0.1330280900001526,0,0,0,0.09
Brett Hundley,SEA,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Brian Hoyer,NE,0.0,0.0,0.0,0.0,0.0,0,0,0,0.01
Brock Osweiler,MIA,220.72,1.4625439643859863,0.7206791639328003,6.161478042602539,0.1,0,0,0,0.07
C.J. Beathard,SF,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Cam Newton,CAR,261.0,1.8472087383270264,1.0,40.0,0.438187837600708,0,0,0,0.13
Carson Wentz,PHI,290.0,1.8945530652999878,0.61827152967453,14.901494026184082,0.15325507521629333,0,0,0,0.22
Chad Henne,KC,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
Chase Daniel,CHI,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
Cody Kessler,JAX,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Colt McCoy,WAS,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Cooper Rush,DAL,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Dak Prescott,DAL,220.0,1.0,0.88,20.0,0.22,0,0,0,0.06
David Fales,MIA,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Davis Webb,NYJ,0.0,0.0,0.0,0.0,0.0,0,0,0,0.04
DeShone Kizer,GB,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Derek Carr,OAK,235.91648864746094,1.4625439643859863,0.8,4.5062127113342285,0.07651880383491516,0,0,0,0.16
Drew Brees,NO,270.0,2.2411227226257324,0.7037016153335571,3.965362310409546,0.11323541402816772,0,0,0,0.03
Eli Manning,NYG,274.8402099609375,1.8,0.61827152967453,0.0,0.0,0,0,0,0.06
