Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,1.75,0.0,0.0,0.0,0.0,0,0,0,0.03
Aaron Rodgers,GB,293.515,2.3,0.565,18.0,0.1,0,0,0,0.1
Alex Smith,WAS,258.2626085535392,1.4,0.38024862669944826,18.15479453385565,0.12789177460535966,0,0,0,0.03
Andrew Luck,IND,258.75,2.0,1.1,9.8,0.09,0,0,0,0.16
Andy Dalton,CIN,272.95,1.88,0.959222246866282,7.6852729507526885,0.08596637237299397,0,0,0,0.0
Baker Mayfield,CLE,269.05,1.665,0.905,10.85,0.11,0,0,0,0.13
Ben Roethlisberger,PIT,307.74,2.1500000000000004,1.0,4.6,0.095,0,0,0,0.19
Blaine Gabbert,TEN,2.6,0.0,0.0,0.05,0.0,0,0,0,0.03
Blake Bortles,JAX,249.76,1.55,0.95,25.195,0.1,0,0,0,0.09
Brett Hundley,SEA,2.55,0.0,0.0,0.035,0.0,0,0,0,0.03
Brian Hoyer,NE,2.8000000000000003,0.0,0.0,0.0,0.0,0,0,0,0.01
Brock Osweiler,MIA,230.05,1.2850000000000001,0.95,6.335,0.035,0,0,0,0.07
C.J. Beathard,SF,14.44689190479155,0.095,0.08438741482718266,0.45,0.0,0,0,0,0.03
Cam Newton,CAR,248.74225614349098,1.65,0.8658541955076406,41.528700068026865,0.45,0,0,0,0.13
Carson Wentz,PHI,268.66499999999996,1.9188844945336145,0.55,17.818526512766326,0.13157289919147674,0,0,0,0.22
Chad Henne,KC,2.5999999999999996,0.0,0.0,0.05,0.0,0,0,0,0.02
Chase Daniel,CHI,2.6,0.0,0.0,0.04,0.0,0,0,0,0.02
Cody Kessler,JAX,9.295476208833996,0.0,0.0920580752725672,0.1,0.0,0,0,0,0.03
Colt McCoy,WAS,1.8582443020196053,0.005293067190458701,0.004855467374806404,0.0,0.0,0,0,0,0.03
Cooper Rush,DAL,2.8,0.0,0.0,0.045,0.0,0,0,0,0.03
Dak Prescott,DAL,230.555,1.1949999999999998,0.7,26.05,0.15000000000000002,0,0,0,0.06
David Fales,MIA,0.8500000000000001,0.0,0.0,0.0,0.0,0,0,0,0.03
Davis Webb,NYJ,0.75,0.0,0.0,0.0,0.0,0,0,0,0.04
DeShone Kizer,GB,2.4000000000000004,0.0,0.0,0.10500000000000001,0.0,0,0,0,0.03
Derek Carr,OAK,249.5,1.3,0.9,5.5,0.095,0,0,0,0.16
Drew Brees,NO,294.6,2.1500000000000004,0.6,2.8,0.11,0,0,0,0.03
Eli Manning,NYG,277.54999999999995,1.5350000000000001,0.75,1.65,0.0,0,0,0,0.06
Geno Smith,LAC,1.8,0.0,0.0,0.0,0.0,0,0,0,0.03
Jacoby Brissett,IND,2.2,0.0,0.0,0.08,0.0,0,0,0,0.03
Jameis Winston,TB,16.46521949802103,0.1,0.08305300685338547,0.615,0.0,0,0,0,0.03
Jared Goff,LAR,280.75,1.95,0.8,8.8,0.1,0,0,0,0.09
Jeff Driskel,CIN,1.35,0.0,0.0,0.0,0.0,0,0,0,0.03
Josh McCown,NYJ,216.97,1.35,0.95,10.3,0.1,0,0,0,0.09
Josh Rosen,ARI,237.0,1.25,1.03,10.45,0.05,0,0,0,0.1
Joshua Dobbs,PIT,1.55,0.0,0.0,0.0,0.0,0,0,0,0.03
Marcus Mariota,TEN,218.7,1.25,0.86,28.58,0.2,0,0,0,0.03
Matt Barkley,BUF,201.5,0.855,1.1749999999999998,4.7,0.0,0,0,0,0.07
Matt Cassel,DET,1.5,0.0,0.0,0.005,0.0,0,0,0,0.05
Matt Ryan,ATL,310.45000000000005,2.0,0.805,7.55,0.1,0,0,0,0.09
Matt Schaub,ATL,1.5,0.0,0.0,0.0,0.0,0,0,0,0.1
Matthew Stafford,DET,262.195,1.6,0.69,5.9,0.0,0,0,0,0.03
Mike Glennon,ARI,3.1500000000000004,0.0,0.0,0.0,0.0,0,0,0,0.06
Mitchell Trubisky,CHI,241.65,1.85,0.7,33.72,0.2,0,0,0,0.07
Nathan Peterman,OAK,3.5143598124316924,0.0,0.08698419693894408,0.2,0.0,0,0,0,0.03
Nick Foles,PHI,3.3499999999999996,0.0,0.0,0.015,0.0,0,0,0,0.03
Nick Mullens,SF,242.015,1.55,0.9650000000000001,8.55,0.1,0,0,0,0.08
Patrick Mahomes,KC,298.95,2.55,0.7,14.350000000000001,0.18,0,0,0,0.06
Philip Rivers,LAC,286.21500000000003,2.3,0.6499999999999999,1.58,0.0,0,0,0,0.06
Russell Wilson,SEA,237.505,1.75,0.785,20.549999999999997,0.1,0,0,0,0.09
Ryan Fitzpatrick,TB,280.36,1.955,1.0,15.4,0.12000000000000001,0,0,0,0.0
Sean Mannion,LAR,1.5,0.0,0.0,0.0,0.0,0,0,0,0.03
Taylor Heinicke,CAR,1.5149550763225492,0.003969800392844027,0.006069334218508005,0.0,0.001220333569705269,0,0,0,0.03
Taysom Hill,NO,4.95,0.0,0.0,14.489921307469231,0.1,0,0,0,0.03
Teddy Bridgewater,NO,0.65,0.0,0.0,0.0,0.0,0,0,0,0.03
Tom Brady,NE,282.32,1.9,0.6,2.55,0.1,0,0,0,0.13
Tyrod Taylor,CLE,3.55,0.0,0.0,0.15,0.0,0,0,0,0.02
