Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Aaron Rodgers,GB,280.0,2.2316204051012756,0.7408045977011494,16.8511764659581,0.08888888888888889,0.0,0.0,0.0,0.1
Andrew Luck,IND,288.0,1.8610878368942885,1.0,13.617923334741603,0.08888888888888889,0.0,0.0,0.0,0.09
Andy Dalton,CIN,280.0,1.8610878368942885,0.7,10.4,0.08888888888888889,0.0,0.0,0.0,0.0
Austin Davis,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Baker Mayfield,CLE,267.43223249024874,1.5462983344339278,0.91,15.828699232629834,0.08888888888888889,0.0,0.0,0.0,0.09
Ben Roethlisberger,PIT,295.32959784042396,1.8610878368942885,1.099743751925915,5.895057428291005,0.08888888888888889,0.0,0.0,0.0,0.19
Blake Bortles,JAX,240.0,1.5462983344339278,0.8,29.476285964349742,0.08888888888888889,0.0,0.0,0.0,0.16
Brett Hundley,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Brian Hoyer,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Brock Osweiler,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
C.J. Beathard,SF,241.32386912307558,1.0132896764252697,1.099743751925915,19.144417127640853,0.3,0.0,0.0,0.0,0.07
Carson Wentz,PHI,263.0,1.5462983344339278,0.657044107965767,15.401085769904961,0.08888888888888889,0.0,0.0,0.0,0.22
Case Keenum,DEN,252.69,1.5462983344339278,0.49173228346456693,5.8094489298912295,0.08888888888888889,0.0,0.0,0.0,0.03
Chad Henne,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Chad Kelly,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Chase Daniel,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Cody Kessler,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Cooper Rush,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Dak Prescott,DAL,204.89345474909587,1.5,0.49173228346456693,23.0,0.3,0.0,0.0,0.0,0.07
DeShone Kizer,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Derek Carr,OAK,265.0,1.5462983344339278,1.0,5.68,0.08888888888888889,0.0,0.0,0.0,0.16
Deshaun Watson,HOU,282.0,1.8610878368942885,1.099743751925915,29.0,0.3,0.0,0.0,0.0,0.16
Drew Brees,NO,292.92062592550985,1.8610878368942885,0.685932527664811,3.96,0.08888888888888889,0.0,0.0,0.0,0.06
Eli Manning,NYG,258.44,1.8610878368942885,0.7,5.0,0.08888888888888889,0.0,0.0,0.0,0.0
Geno Smith,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Jacoby Brissett,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Jameis Winston,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Jared Goff,LAR,276.0,1.8610878368942885,0.657044107965767,5.8538580513439635,0.08888888888888889,0.0,0.0,0.0,0.05
Jeff Driskel,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Joe Flacco,BAL,268.0,1.5462983344339278,0.657044107965767,5.614501872735448,0.08888888888888889,0.0,0.0,0.0,0.13
Joe Webb,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Allen,BUF,207.59922265729065,1.0132896764252697,0.7,23.928294565755603,0.3,0.0,0.0,0.0,0.08
Josh McCown,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Josh Rosen,ARI,209.91163831181157,1.0132896764252697,1.099743751925915,7.180700065211524,0.08888888888888889,0.0,0.0,0.0,0.09
Joshua Dobbs,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Kirk Cousins,MIN,279.6,1.5462983344339278,1.099743751925915,13.7,0.08888888888888889,0.0,0.0,0.0,0.03
Lamar Jackson,BAL,2.7,0.0,0.0,6.862150596622914,0.0,0.0,0.0,0.0,0.03
Marcus Mariota,TEN,220.2,1.4,0.6,28.71,0.08888888888888889,0.0,0.0,0.0,0.03
Matt Cassel,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
Matt Ryan,ATL,297.0,1.8610878368942885,0.6,6.364519300170695,0.08888888888888889,0.0,0.0,0.0,0.06
Matt Schaub,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
Matthew Stafford,DET,270.0,1.6,0.6,6.003095631275101,0.08888888888888889,0.0,0.0,0.0,0.03
Mitchell Trubisky,CHI,241.25494993427057,1.5462983344339278,0.7,21.4,0.3,0.0,0.0,0.0,0.08
Nathan Peterman,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Nick Foles,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Nick Mullens,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Patrick Mahomes,KC,296.5940378446041,2.2316204051012756,1.0,16.8045289838492,0.08888888888888889,0.0,0.0,0.0,0.08
Philip Rivers,LAC,279.92616528548837,2.1,0.49173228346456693,0.0,0.0,0.0,0.0,0.0,0.03
Russell Wilson,SEA,238.5313355973539,1.5462983344339278,0.49173228346456693,23.40189387182614,0.08888888888888889,0.0,0.0,0.0,0.09
