Player,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,2PT
Adam Humphries,TB,1.3,0.0,6.1,72.5,1.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,1.8,0.0,6.7,80.5,0.4,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.03,0.0,1.9,29.51333190989002,0.2611366358353886,0.0,0.0,0.0,0.0
Alex Erickson,CIN,4.5,0.01,2.8,33.9,0.2,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.02,0.0,2.2,26.6,0.2,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.12,0.0,5.0,70.0,1.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,2.12,0.01,5.0,65.0,1.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,1.6,0.01,3.0,35.0,0.2,0.0,0.0,0.0,0.0
Andy Jones,DET,0.74,0.0,3.5,45.2,0.8,0.0,0.0,0.0,0.0
Anthony Miller,CHI,3.0,0.01,4.0,50.0,0.4,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,1.3,0.0,3.0,38.1,0.2,0.0,0.0,0.0,0.0
Auden Tate,CIN,0.5,0.0,1.6,21.4,0.15683674327456404,0.0,0.0,0.0,0.0
Bennie Fowler,NYG,0.07,0.0,2.0,26.8,0.2,0.0,0.0,0.0,0.0
Bobo Wilson,TB,0.84,0.0,1.3,17.1,0.1,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,5.2,0.01,5.7,87.2,0.5,0.0,0.0,0.0,0.0
Brandon Powell,DET,1.46,0.01,3.5,42.9,0.2,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.44,0.0,0.6,9.648361646126538,0.1,0.0,0.0,0.0,0.0
Breshad Perriman,CLE,1.5,0.0,2.0,30.0,0.17,0.0,0.0,0.0,0.0
Brice Butler,MIA,0.03,0.0,1.9,27.4,0.2,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,2.5,0.0,6.0,65.0,0.5,0.0,0.0,0.0,0.0
Cameron Batson,TEN,0.3,0.0,0.8,9.8,0.22869482185064025,0.0,0.0,0.0,0.0
Chad Williams,ARI,1.4,0.0,2.7,35.1,0.2,0.0,0.0,0.0,0.0
Charone Peake,NYJ,0.05,0.0,1.9,24.1,0.22405634734694585,0.0,0.0,0.0,0.0
Chester Rogers,IND,0.95,0.01,3.0,32.8,0.2,0.0,0.0,0.0,0.0
Chris Conley,KC,0.29,0.0,3.5,43.5,0.4,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.19,0.0,5.0,70.7,0.4,0.0,0.0,0.0,0.0
Chris Hogan,NE,3.7,0.0,2.9,45.4,0.4,0.0,0.0,0.0,0.0
Chris Moore,BAL,2.2,0.01,1.5,16.1,0.1,0.0,0.0,0.0,0.0
Cody Core,CIN,0.21,0.0,2.8,38.85943318775815,0.2,0.0,0.0,0.0,0.0
Cody Latimer,NYG,0.4,0.0,2.8,38.9,0.3415944995421727,0.0,0.0,0.0,0.0
Cole Beasley,DAL,0.33,0.0,4.0,40.0,0.14,0.0,0.0,0.0,0.0
Corey Coleman,NYG,0.41,0.0,2.0,25.0,0.2,0.0,0.0,0.0,0.0
Corey Davis,TEN,3.4,0.01,4.0,55.72,0.34,0.0,0.0,0.0,0.0
Courtland Sutton,DEN,1.5,0.02,4.3,70.6,1.0,0.0,0.0,0.0,0.0
