Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Greg Olsen, CAR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8,5.0,70.0,14.00,0.3,0.0,8,TE
"Jordan Reed, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.6,6.3,61.3,9.73,0.4,0.1,8,TE
"Delanie Walker, TEN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.00,0.0,6.7,4.5,53.4,11.87,0.5,0.0,8,TE
"Cameron Brate, TB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.1,4.0,51.6,12.90,0.4,0.0,7,TE
"Rob Gronkowski, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.3,3.9,58.8,15.08,0.4,0.0,7,TE
"Jimmy Graham, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.4,4.4,59.8,13.59,0.4,0.2,7,TE
"Travis Kelce, KC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.8,4.4,47.9,10.89,0.4,0.1,6,TE
"Kyle Rudolph, MIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.5,4.0,38.7,9.68,0.4,0.0,5,TE
"Martellus Bennett, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,5.5,3.8,36.3,9.55,0.4,0.0,5,TE
"Jack Doyle, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.6,4.4,39.8,9.05,0.4,0.0,5,TE
"Julius Thomas, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.8,2.8,33.0,11.79,0.3,0.0,4,TE
"Tyler Eifert, CIN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.9,2.8,30.1,10.75,0.3,0.0,4,TE
"Zach Miller, CHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.4,3.8,34.6,9.11,0.3,0.0,4,TE
"Hunter Henry, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4,2.6,32.0,12.31,0.3,0.1,4,TE
"Antonio Gates, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.1,3.6,32.9,9.14,0.3,0.2,4,TE
"Jason Witten, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.3,3.7,31.2,8.43,0.2,0.0,4,TE
"Charles Clay, BUF",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.5,3.6,33.7,9.36,0.2,0.0,4,TE
"Zach Ertz, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.4,3.1,32.6,10.52,0.2,0.0,4,TE
"Clive Walford, NYJ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.5,3.0,32.5,10.83,0.2,0.0,4,TE
"Eric Ebron, IND",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.6,3.1,36.3,11.71,0.2,0.0,4,TE
"Coby Fleener, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,4.6,2.8,32.6,11.64,0.2,0.0,4,TE
"Virgil Green, LAC",0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,3,2.5,23.4,9.36,0.2,0.0,3,TE
"Richard Rodgers, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,4.3,2.8,23.6,8.43,0.2,0.0,3,TE
"Jermaine Gresham, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.7,2.7,24.8,9.19,0.2,0.0,3,TE
"Marcedes Lewis, GB",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.6,1.8,21.2,11.78,0.1,0.0,2,TE
"Vernon Davis, WAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,2.7,2.1,24.8,11.81,0.1,0.0,2,TE
"Levine Toilolo, DET",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.9,1.9,23.5,12.37,0.1,0.0,2,TE
"Ryan Griffin, HOU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.4,2.4,20.5,8.54,0.1,0.0,2,TE
"Anthony Fasano, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.7,1.1,10.4,9.45,0.2,0.0,2,TE
"John Phillips, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2,1.5,13.9,9.27,0.2,0.0,2,TE
"Josh Hill, NO",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.6,2.0,18.9,9.45,0.2,0.0,2,TE
"Ed Dickson, SEA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.1,1.5,16.0,10.67,0.1,0.0,1,TE
"Geoff Swaim, DAL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.093,1.6,16.8,10.50,0.1,0.0,1,TE
"Ifeanyi Momah, ARI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.781,1.4,14.6,10.43,0.1,0.0,1,TE
"Austin Hooper, ATL",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.2,1.1,14.6,13.27,0.1,0.0,1,TE
"Stephen Anderson, NE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.2,1.7,14.6,8.59,0.1,0.0,1,TE
"Nick O'Leary, MIA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.3,1.2,14.8,12.33,0.1,0.0,1,TE
"Brent Celek, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.8,1.4,15.9,11.36,0.1,0.0,1,TE
