Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Russell Wilson, SEA",33.7,23.6,284.0,1.9,0.7,105.7,4.1,23.4,5.71,0.1,0,0.0,0.0,0.00,0.0,0.2,23,QB
"Aaron Rodgers, GB",41.3,26.3,254.0,1.8,0.7,88.2,2.8,13.7,4.89,0.3,0,0.0,0.0,0.00,0.0,0.2,21,QB
"Derek Carr, OAK",37.5,24.6,261.0,2.2,0.6,98.6,2.2,6.5,2.95,0.0,0,0.0,0.0,0.00,0.0,0.3,21,QB
"Andy Dalton, CIN",31.5,21.2,252.0,1.6,0.5,101.8,3.7,13.7,3.70,0.2,0,0.0,0.0,0.00,0.0,0.2,20,QB
"Matt Ryan, ATL",36.3,23.0,310.0,1.8,1.0,95.5,2.3,6.8,2.96,0.0,0,0.0,0.0,0.00,0.0,0.2,20,QB
"Marcus Mariota, TEN",30.4,19.3,203.0,1.8,0.9,90.2,3.4,22.5,6.62,0.2,0,0.0,0.0,0.00,0.0,0.2,19,QB
"Blake Bortles, JAC",36.5,21.6,257.0,1.6,1.4,79.4,3.6,21.5,5.97,0.2,0,0.0,0.0,0.00,0.0,0.2,19,QB
"Dak Prescott, DAL",30.7,20.5,240.0,1.6,0.5,100.9,2.9,11.2,3.86,0.2,0,0.0,0.0,0.00,0.0,0.3,19,QB
"Jameis Winston, TB",36.2,21.7,268.0,1.6,1.3,82.7,3.3,10.5,3.18,0.3,0,0.0,0.0,0.00,0.0,0.3,19,QB
"Tom Brady, NE",35.4,22.6,272.0,1.6,0.5,96.5,2.7,6.4,2.37,0.1,0,0.0,0.0,0.00,0.0,0.2,18,QB
"Andrew Luck, IND",40.2,23.7,258.0,1.5,1.4,75.9,3.9,22.4,5.74,0.1,0,0.0,0.0,0.00,0.0,0.2,18,QB
"Trevor Siemian, MIN",35.1,21.8,229.0,1.8,0.8,88.6,1.9,6.0,3.16,0.0,0,0.0,0.0,0.00,0.0,0.2,17,QB
