Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
A.J. Green,CIN,0.0,6.374373758173496,95.58284191628024,0.7699530516431925,0.0,0.0,0.0,0.0,0.0
Adam Humphries,TB,0.0,3.352548708131581,38.92837374668286,0.21,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.17,7.61,97.65,0.5,0.0,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.0,1.6,12.337491143956354,0.08376248794424325,0.0,0.0,0.0,0.0,0.0
Alex Erickson,CIN,0.0,1.9553899367044,21.560870797316706,0.16944573703531357,0.0,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.0,4.2,55.8,0.3,0.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.0,1.8796899945456345,20.343678819718367,0.1,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.2,2.6562240557253243,34.6611328873725,0.120729087254834,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,0.0,3.21405399796133,39.05522252508315,0.48020050125313285,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.0,6.471604012486423,92.14735676974888,1.0,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,0.0,3.0,39.12711668536831,0.120729087254834,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.0,0.3,8.819093567668636,0.0,0.0,0.0,0.0,0.0,0.0
Bennie Fowler,NYG,0.0,0.4,10.3695227330104,0.07,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,2.89,4.949876723768156,88.17761874411872,0.6817177575255454,0.0,0.0,0.0,0.0,0.0
Brandon Marshall,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breshad Perriman,CLE,0.0,1.8796899945456345,17.51887679455659,0.05952380952380952,0.0,0.0,0.0,0.0,0.0
Cam Phillips,BUF,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
Cameron Meredith,NO,0.0,2.339485732807113,28.093768931982073,0.22,0.0,0.0,0.0,0.0,0.0
Chad Williams,ARI,0.0,1.9553899367044,22.52185343226356,0.16944573703531357,0.0,0.0,0.0,0.0,0.0
