Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
A.J. Green,CIN,0.0,5.72630500793457,82.2,0.57391357421875,0.0,0.0,0.0,0.0,0.0
Adam Humphries,TB,0.0,3.33211088180542,29.651573181152344,0.21,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.17000000178813934,7.61,97.65,0.8429076671600342,0.0,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.0,1.3813447952270508,14.143765449523926,0.07,0.0,0.0,0.0,0.0,0.0
Alex Erickson,CIN,0.0,1.9177533388137817,25.970043182373047,0.13182803988456726,0.0,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.0,4.2,55.8,0.3533381223678589,0.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.0,1.8484724760055542,19.000762939453125,0.1,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.20000000298023224,2.4876868724823,23.5,0.17288026213645935,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,0.0,3.139275550842285,29.79,0.3815430998802185,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.0,6.3,84.4,0.9799742698669434,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,0.0,2.6820268630981445,38.06535339355469,0.15734824538230896,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.0,0.30000001192092896,7.932727336883545,0.0,0.0,0.0,0.0,0.0,0.0
Bennie Fowler,NYG,0.0,0.4000000059604645,8.059298515319824,0.07,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,2.890000104904175,4.560114860534668,75.17249298095703,0.39251405000686646,0.0,0.0,0.0,0.0,0.0
Brandon Marshall,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breshad Perriman,CLE,0.0,1.6355094909667969,9.6715726852417,0.026466667652130127,0.0,0.0,0.0,0.0,0.0
Cam Phillips,BUF,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
Cameron Meredith,NO,0.0,2.5219345092773438,25.0,0.22,0.0,0.0,0.0,0.0,0.0
Chad Williams,ARI,0.0,1.9177533388137817,21.873310089111328,0.12790194153785706,0.0,0.0,0.0,0.0,0.0
Charone Peake,NYJ,0.0,0.21,9.8,0.0,0.0,0.0,0.0,0.0,0.0
Chester Rogers,IND,0.0,3.475285768508911,36.78791046142578,0.4,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,0.0,1.6120680570602417,18.4,0.12790194153785706,0.0,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.0,3.6,47.5,0.5068336725234985,0.0,0.0,0.0,0.0,0.0
Chris Hogan,NE,0.0,2.6377804279327393,33.1,0.3,0.0,0.0,0.0,0.0,0.0
Chris Moore,BAL,0.30000001192092896,1.3,14.143765449523926,0.06,0.0,0.0,0.0,0.0,0.0
Christian Kirk,ARI,1.4,3.475285768508911,42.2,0.5662888288497925,0.0,0.0,0.0,0.0,0.0
Cody Core,CIN,0.0,1.2385079860687256,10.67,0.12630876898765564,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,NE,6.3,0.5,4.9,0.026466667652130127,0.0,0.0,0.0,0.0,0.0
Corey Coleman,NYG,0.0,0.0,2.8283276557922363,0.06121712923049927,0.0,0.0,0.0,0.0,0.0
Courtland Sutton,DEN,0.0,2.893662691116333,40.68167495727539,0.2716638147830963,0.0,0.0,0.0,0.0,0.0
Curtis Samuel,CAR,2.700000047683716,1.9177533388137817,19.000762939453125,0.18003109097480774,0.0,0.0,0.0,0.0,0.0
D.J. Chark,JAX,0.0,1.8031213283538818,17.616701126098633,0.11,0.0,0.0,0.0,0.0,0.0
D.J. Moore,CAR,0.4000000059604645,3.0494627952575684,37.12254333496094,0.12721362709999084,0.0,0.0,0.0,0.0,0.0
Damiere Byrd,CAR,0.0,0.30000001192092896,2.5,0.04,0.0,0.0,0.0,0.0,0.0
Damion Ratley,CLE,0.0,2.3674182891845703,26.413040161132812,0.18214330077171326,0.0,0.0,0.0,0.0,0.0
Danny Amendola,MIA,0.0,4.130583763122559,44.56473159790039,0.32734209299087524,0.0,0.0,0.0,0.0,0.0
Dante Pettis,SF,0.0,1.5813043117523193,15.4,0.0877276360988617,0.0,0.0,0.0,0.0,0.0
Davante Adams,GB,0.0,6.3,77.5,0.6639091372489929,0.0,0.0,0.0,0.0,0.0
David Moore,SEA,0.0,2.1129660606384277,30.68838882446289,0.4,0.0,0.0,0.0,0.0,0.0
DeAndre Carter,HOU,0.0,0.09000000357627869,2.11,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre Hopkins,HOU,0.0,6.0,85.0,0.9799742698669434,0.0,0.0,0.0,0.0,0.0
DeSean Jackson,TB,1.8,3.1,52.2,0.32734209299087524,0.0,0.0,0.0,0.0,0.0
DeVante Parker,MIA,0.0,3.3331027030944824,45.175594329833984,0.4,0.0,0.0,0.0,0.0,0.0
Dede Westbrook,JAX,0.0,3.5178632736206055,45.0,0.29,0.0,0.0,0.0,0.0,0.0
Demarcus Robinson,KC,0.0,0.4000000059604645,7.932727336883545,0.07094752788543701,0.0,0.0,0.0,0.0,0.0
Demaryius Thomas,HOU,0.0,4.93656587600708,59.2,0.4,0.0,0.0,0.0,0.0,0.0
Deontay Burnett,NYJ,0.0,1.4503225088119507,12.913317680358887,0.02008044719696045,0.0,0.0,0.0,0.0,0.0
Devin Funchess,CAR,0.0,3.510178565979004,44.3,0.3,0.0,0.0,0.0,0.0,0.0
Donte Moncrief,JAX,0.0,3.510178565979004,42.54673767089844,0.22724008560180664,0.0,0.0,0.0,0.0,0.0
Dontrelle Inman,IND,0.0,1.72,19.863725662231445,0.2,0.0,0.0,0.0,0.0,0.0
Doug Baldwin,SEA,0.0,4.117830276489258,54.65,0.3793601989746094,0.0,0.0,0.0,0.0,0.0
Dwayne Harris,OAK,0.0,0.25,7.932727336883545,0.0011295974254608154,0.0,0.0,0.0,0.0,0.0
Emmanuel Sanders,DEN,0.0,5.72630500793457,72.61,0.3,0.0,0.0,0.0,0.0,0.0
Equanimeous St. Brown,GB,0.0,0.0,7.932727336883545,0.08838978409767151,0.0,0.0,0.0,0.0,0.0
George Odum,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geronimo Allison,GB,0.0,3.5,45.0,0.06736928224563599,0.0,0.0,0.0,0.0,0.0
Golden Tate,PHI,1.9,5.72630500793457,63.9,0.2745881974697113,0.0,0.0,0.0,0.0,0.0
Isaiah McKenzie,BUF,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
