Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
A.J. Green,CIN,0.19,6.374373758173496,95.58284191628024,1.0,0.0,0.0,0.0,0.0,0.0
Adam Humphries,TB,1.4,3.352548708131581,38.92837374668286,0.21,0.0,0.0,0.0,0.01,0.0
Adam Thielen,MIN,1.3,7.61,97.65,1.0,0.0,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.03,1.6,12.337491143956354,0.2,0.0,0.0,0.0,0.0,0.0
Alex Erickson,CIN,1.6,1.9553899367044,21.560870797316706,0.3,0.0,0.0,0.0,0.01,0.0
Alshon Jeffery,PHI,0.12,4.2,55.8,1.0,0.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.16,1.8796899945456345,20.343678819718367,0.1,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,1.5,2.6562240557253243,34.6611328873725,0.2,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,0.4,3.21405399796133,39.05522252508315,0.5,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.19,6.471604012486423,92.14735676974888,1.0,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,2.8,3.0,39.12711668536831,0.2,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.08,0.3,8.819093567668636,0.05,0.0,0.0,0.0,0.0,0.0
Bennie Fowler,NYG,0.03,0.4,10.3695227330104,0.07,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,5.8,4.949876723768156,88.17761874411872,1.0,0.0,0.0,0.0,0.02,0.0
Brandon Marshall,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.12,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Breshad Perriman,CLE,0.1,1.8796899945456345,17.51887679455659,0.15902836494430123,0.0,0.0,0.0,0.0,0.0
Cam Phillips,BUF,0.28,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0
Cameron Meredith,NO,0.2,2.339485732807113,28.093768931982073,0.22,0.0,0.0,0.0,0.0,0.0
Chad Williams,ARI,0.9,1.9553899367044,22.52185343226356,0.2,0.0,0.0,0.0,0.0,0.0
Charone Peake,NYJ,0.03,0.21,9.8,0.02,0.0,0.0,0.0,0.0,0.0
Chester Rogers,IND,1.0,3.667098796410994,43.725871853276374,0.4,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,0.05,1.8476396512825277,18.4,0.2,0.0,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.03,3.6,47.5,1.0,0.0,0.0,0.0,0.0,0.0
Chris Hogan,NE,3.77,2.5442326234907027,37.327678347871945,0.3,0.0,0.0,0.0,0.0,0.0
Chris Moore,BAL,3.3,1.3,11.747649578677713,0.1,0.0,0.0,0.0,0.0,0.0
Christian Kirk,ARI,4.1,3.467333964227422,44.11523487103471,1.0,0.0,0.0,0.0,0.01,0.0
Cody Core,CIN,1.4,1.8476396512825277,14.452135260065397,0.2,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,NE,6.3,0.5,8.896599063007603,0.21280683940462802,0.0,0.0,0.0,0.1,0.0
Corey Coleman,NYG,0.3,0.0,8.967029241439294,0.2,0.0,0.0,0.0,0.0,0.0
Courtland Sutton,DEN,0.12,3.0,43.522149344120685,0.3,0.0,0.0,0.0,0.0,0.0
Curtis Samuel,CAR,5.7,1.8796899945456345,20.546593198835584,0.2,0.0,0.0,0.0,0.01,0.0
D.J. Chark,JAX,0.2,1.8796899945456345,19.485102028188443,0.11,0.0,0.0,0.0,0.0,0.0
D.J. Moore,CAR,6.0,3.1487434580852547,40.8413289860381,0.3,0.0,0.0,0.0,0.0,0.0
Damiere Byrd,CAR,0.29,0.3,2.5,0.04,0.0,0.0,0.0,0.0,0.0
Damion Ratley,CLE,0.8,2.205980026744056,34.4489734193261,0.2,0.0,0.0,0.0,0.0,0.0
Danny Amendola,MIA,0.2,4.901663137614884,52.76796095077866,0.33,0.0,0.0,0.0,0.0,0.0
Dante Pettis,SF,3.0,1.8476396512825277,15.4,0.2,0.0,0.0,0.0,0.0,0.0
Davante Adams,GB,0.07,6.407016711566643,97.5885942224146,1.0,0.0,0.0,0.0,0.0,0.0
David Moore,SEA,1.13,1.9594039961034277,34.641623413541204,0.4,0.0,0.0,0.0,0.01,0.0
DeAndre Carter,HOU,0.12,0.09,2.11,0.01,0.0,0.0,0.0,0.0,0.0
DeAndre Hopkins,HOU,1.8,6.320751411824111,85.76662949176269,1.0,0.0,0.0,0.0,0.0,0.0
DeSean Jackson,TB,4.49,3.3147973803809023,52.26115169158089,0.33,0.0,0.0,0.0,0.01,0.0
DeVante Parker,MIA,0.04,3.3552575230983344,53.7,0.4,0.0,0.0,0.0,0.0,0.0
Dede Westbrook,JAX,2.7,3.6112298471935076,48.817874159064736,0.29,0.0,0.0,0.0,0.0,0.0
Demarcus Robinson,KC,0.03,0.4,8.679508844091817,0.1,0.0,0.0,0.0,0.0,0.0
Demaryius Thomas,HOU,0.13,5.279723691715262,59.2,0.4,0.0,0.0,0.0,0.0,0.0
Deontay Burnett,NYJ,0.17,1.5,15.41051301801464,0.15288736434992006,0.0,0.0,0.0,0.0,0.0
Devin Funchess,CAR,0.06,3.550606211025274,49.24144059872954,1.0,0.0,0.0,0.0,0.0,0.0
Donte Moncrief,JAX,0.21,3.467333964227422,46.02391254030959,0.31,0.0,0.0,0.0,0.0,0.0
Dontrelle Inman,IND,0.05,1.72,21.03936549797446,0.2,0.0,0.0,0.0,0.0,0.0
Doug Baldwin,SEA,0.7,4.516593181624069,54.65,1.0,0.0,0.0,0.0,0.0,0.0
Dwayne Harris,OAK,1.5,0.25,9.372026064923762,0.1,0.0,0.0,0.0,0.0,0.0
Emmanuel Sanders,DEN,5.7,6.249723931951213,86.94525793899686,1.0,0.0,0.0,0.0,0.02,0.0
Equanimeous St. Brown,GB,0.1,0.0,8.819093567668636,0.2585118001174023,0.0,0.0,0.0,0.0,0.0
George Odum,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geronimo Allison,GB,0.18,3.5,48.48793956989344,0.3,0.0,0.0,0.0,0.0,0.0
Golden Tate,PHI,3.5,6.249723931951213,72.29150438093593,0.5,0.0,0.0,0.0,0.0,0.0
Isaiah McKenzie,BUF,0.6,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0
J.J. Nelson,ARI,2.6,0.3,9.08629347252532,0.1,0.0,0.0,0.0,0.01,0.2
Jakeem Grant,MIA,3.6,3.253018711968741,43.69167835310121,0.3,0.0,0.0,0.0,0.0,0.0
