Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
A.J. Green,CIN,0.0,6.195962235099067,89.78036042406929,0.7832929501170821,0.0,0.0,0.0,0.0,0.0
Adam Humphries,TB,0.0,3.366409710225649,33.960016959741665,0.1816198694997221,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.17,7.698670270448138,105.26556585798211,0.6736831613467074,0.0,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.0,1.323787637302545,12.692482710430314,0.13056524588976967,0.0,0.0,0.0,0.0,0.0
Alex Erickson,CIN,0.0,2.32,27.75004604540407,0.22964669218916087,0.0,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.0,4.618819058488918,60.714376176005025,0.42597981230066795,0.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.0,1.8411378723680019,24.7798196344703,0.1,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.2,2.6988416917488003,33.34292137459287,0.19370903881328522,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,0.0,3.01408798752958,40.80901559802819,0.4146542834237621,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.0,6.603169051543051,91.45891525264041,0.6880439667772155,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,0.0,2.8578745647578723,38.62432778472212,0.19590425982458065,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.0,0.3,8.367396339310943,0.0,0.0,0.0,0.0,0.0,0.0
Bennie Fowler,NYG,0.0,0.4,9.108246550745443,0.02327882123384301,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,2.89,4.618899280008004,76.39012176686913,0.5722327825393089,0.0,0.0,0.0,0.0,0.0
Brandon Marshall,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breshad Perriman,CLE,0.0,1.5871118031473495,19.70557958463147,0.11305447281949045,0.0,0.0,0.0,0.0,0.0
Cam Phillips,BUF,0.0,0.0,0.0,0.02381479927905726,0.0,0.0,0.0,0.0,0.0
Cameron Meredith,NO,0.0,2.546522009142876,33.58020017221205,0.21896158415211786,0.0,0.0,0.0,0.0,0.0
Chad Williams,ARI,0.0,2.134386687763861,25.609251822880847,0.18765281985733312,0.0,0.0,0.0,0.0,0.0
Charone Peake,NYJ,0.0,0.21,8.71350504658638,0.0,0.0,0.0,0.0,0.0,0.0
Chester Rogers,IND,0.0,3.8131931342591505,44.72624615549618,0.3446520760109958,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,0.0,1.8147279504126799,20.48179539231175,0.18842036572659623,0.0,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.0,4.071635395841517,50.3461733591235,0.4127237884773724,0.0,0.0,0.0,0.0,0.0
Chris Hogan,NE,0.0,3.1432144109592928,38.72712009443088,0.25153792891433563,0.0,0.0,0.0,0.0,0.0
Chris Moore,BAL,0.3,1.3,13.198137660221239,0.1,0.0,0.0,0.0,0.0,0.0
Christian Kirk,ARI,1.4,3.9054285425910455,50.41359760545614,0.26801030560748723,0.0,0.0,0.0,0.0,0.0
Cody Core,CIN,0.0,1.8105699100998427,17.87746293302756,0.19039281149277315,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,NE,6.3,0.5,8.333223232395628,0.056690008469347256,0.0,0.0,0.0,0.0,0.0
Corey Coleman,NYG,0.0,0.0,7.134640885775873,0.08786446559679335,0.0,0.0,0.0,0.0,0.0
Courtland Sutton,DEN,0.0,2.9079733207998064,40.033785393619404,0.2958344388539527,0.0,0.0,0.0,0.0,0.0
Curtis Samuel,CAR,2.7,1.9066590575669145,23.706671433269765,0.13817505342752093,0.0,0.0,0.0,0.0,0.0
D.J. Chark,JAX,0.0,1.713670294824331,20.617425439218646,0.11,0.0,0.0,0.0,0.0,0.0
D.J. Moore,CAR,0.4,2.976077671921974,38.51397715907854,0.19735520356495403,0.0,0.0,0.0,0.0,0.0
Damiere Byrd,CAR,0.0,0.3,2.5,0.03206077700331864,0.0,0.0,0.0,0.0,0.0
Damion Ratley,CLE,0.0,2.587823020657501,29.091991762075747,0.19140640120549587,0.0,0.0,0.0,0.0,0.0
Danny Amendola,MIA,0.0,4.617034758131656,57.004956316044904,0.2976691555289577,0.0,0.0,0.0,0.0,0.0
Dante Pettis,SF,0.0,1.7507106009538234,20.74307990946703,0.14006499651657794,0.0,0.0,0.0,0.0,0.0
Davante Adams,GB,0.0,6.36520806226369,84.36573933357465,0.5858344187383953,0.0,0.0,0.0,0.0,0.0
David Moore,SEA,0.0,2.17261685069316,25.76388008753543,0.23326291053994289,0.0,0.0,0.0,0.0,0.0
DeAndre Carter,HOU,0.0,0.09,2.11,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre Hopkins,HOU,0.0,6.705055442289222,89.89771466145672,0.6888347812448198,0.0,0.0,0.0,0.0,0.0
DeSean Jackson,TB,1.8,3.2777582187861043,55.545586234467784,0.2976691555289577,0.0,0.0,0.0,0.0,0.0
DeVante Parker,MIA,0.0,3.4257056317162826,46.69873897653229,0.3476381114898954,0.0,0.0,0.0,0.0,0.0
Dede Westbrook,JAX,0.0,4.156370991170143,50.844248555800675,0.23993994913189795,0.0,0.0,0.0,0.0,0.0
Demarcus Robinson,KC,0.0,0.4,7.715491089812101,0.08772264082796104,0.0,0.0,0.0,0.0,0.0
Demaryius Thomas,HOU,0.0,5.113049458311392,61.74344188207993,0.3592725540480239,0.0,0.0,0.0,0.0,0.0
Deontay Burnett,NYJ,0.0,1.3330390152465836,16.169457464704184,0.11215472487227829,0.0,0.0,0.0,0.0,0.0
Devin Funchess,CAR,0.0,3.9916934566197995,56.32933732943405,0.3661246409299659,0.0,0.0,0.0,0.0,0.0
Donte Moncrief,JAX,0.0,3.672772935764696,46.96622743611503,0.30139946827877934,0.0,0.0,0.0,0.0,0.0
Dontrelle Inman,IND,0.0,1.4408043604247724,21.86426894474481,0.1705037241293688,0.0,0.0,0.0,0.0,0.0
Doug Baldwin,SEA,0.0,4.0610775636208345,59.00386380361059,0.4172449156947982,0.0,0.0,0.0,0.0,0.0
Dwayne Harris,OAK,0.0,0.25,8.177157210361766,0.029519187900110763,0.0,0.0,0.0,0.0,0.0
Emmanuel Sanders,DEN,0.0,5.852959262776475,77.17095400801408,0.3793096108882197,0.0,0.0,0.0,0.0,0.0
Equanimeous St. Brown,GB,0.0,0.0,5.396908396416154,0.05743048726930415,0.0,0.0,0.0,0.0,0.0
George Odum,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geronimo Allison,GB,0.0,3.6723988751903365,50.91401336487515,0.3,0.0,0.0,0.0,0.0,0.0
Golden Tate,PHI,1.9,5.635425449951068,67.63315406114069,0.41168014531442426,0.0,0.0,0.0,0.0,0.0
Isaiah McKenzie,BUF,0.0,0.0,0.0,0.023278821233843013,0.0,0.0,0.0,0.0,0.0
J.J. Nelson,ARI,0.0,0.3,8.232998390705939,0.02769079682311194,0.0,0.0,0.0,0.0,0.2
Jakeem Grant,MIA,0.24,3.0739692755261796,42.62713085150172,0.24443780775098276,0.0,0.0,0.0,0.0,0.0
Jarius Wright,CAR,0.0,2.1852214743000484,23.355837046417893,0.132909648939173,0.0,0.0,0.0,0.0,0.0
Jaron Brown,SEA,0.0,0.3,9.37305536107716,0.08001843917882386,0.0,0.0,0.0,0.0,0.0
Jarvis Landry,CLE,0.0,6.0003879785131815,73.16746207324364,0.40630706518512977,0.0,0.0,0.0,0.0,0.0
Jehu Chesson,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jermaine Kearse,NYJ,0.0,4.061466073650079,49.0100369395966,0.3,0.0,0.0,0.0,0.0,0.0
JoJo Natson,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Brown,BAL,0.0,3.9894188681544502,62.901459332267514,0.4115724696734777,0.0,0.0,0.0,0.0,0.0
Jordan Matthews,PHI,0.0,2.034963807372291,20.163201760677506,0.1296435767220867,0.0,0.0,0.0,0.0,0.0
Jordy Nelson,OAK,0.0,4.192588398158733,52.43367572569585,0.3687152651491248,0.0,0.0,0.0,0.0,0.0
Josh Bellamy,CHI,0.0,1.5107713754669823,18.748361760439384,0.1699642151425473,0.0,0.0,0.0,0.0,0.0
Josh Doctson,WAS,0.0,2.787277809642033,35.324591375511694,0.3,0.0,0.0,0.0,0.0,0.0
Josh Gordon,NE,0.0,3.6156387253330324,53.420593887371794,0.4,0.0,0.0,0.0,0.0,0.0
Josh Malone,CIN,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Reynolds,LAR,0.0,2.175781267008772,26.454308376509925,0.2505781747050877,0.0,0.0,0.0,0.0,0.0
JuJu Smith-Schuster,PIT,0.0,5.890285328729226,78.56635953285294,0.5287730745066078,0.0,0.0,0.0,0.0,0.0
Julian Edelman,NE,0.0,5.57905293612383,61.01669244363721,0.4492755836867053,0.0,0.0,0.0,0.0,0.0
Justin Hardee,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Hunter,PIT,0.0,0.2,8.69118025686208,0.046895378236141365,0.0,0.0,0.0,0.0,0.0
Justin Watson,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keelan Cole,JAX,0.0,4.27627422211666,54.1669569741331,0.24742384322988237,0.0,0.0,0.0,0.0,0.0
Kelvin Benjamin,KC,0.0,3.007785858001096,44.0079865927957,0.23542546560599895,0.0,0.0,0.0,0.0,0.0
Kendrick Bourne,SF,0.0,1.7547623934245684,22.725821718687193,0.1820345044839247,0.0,0.0,0.0,0.0,0.0
Kenny Golladay,DET,0.0,4.401373965159761,65.99754885813716,0.4569361504188366,0.0,0.0,0.0,0.0,0.0
Kevin White,CHI,0.0,1.6259246020822535,24.062608482453847,0.2400941315736332,0.0,0.0,0.0,0.0,0.0
KhaDarel Hodge,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laquon Treadwell,MIN,0.0,2.6,27.20705646457597,0.18315496123824834,0.0,0.0,0.0,0.0,0.0
