Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Adam Shaheen,CHI,0.6700000166893005,9.4075345993042,0.0874592661857605,0,0,0,0,0,0.0
Alan Cross,TB,0.10000000149011612,0.6000000238418579,0.0,0,0,0,0,0,0.0
Anthony Firkser,TEN,2.4702749252319336,22.8,0.1682257056236267,0,0,0,0,0,0.0
Antonio Gates,LAC,1.8244160413742065,20.239154815673828,0.3,0,0,0,0,0,0.0
Antony Auclair,TB,0.4000000059604645,7.111854076385498,0.10249042510986328,0,0,0,0,0,0.0
Austin Hooper,ATL,3.4564805030822754,45.34025955200195,0.4,0,0,0,0,0,0.0
Ben Braunecker,CHI,0.0,0.0,0.0,0,0,0,0,0,0.0
Ben Koyack,JAX,0.0,0.0,0.0,0,0,0,0,0,0.0
Benjamin Watson,NO,1.58,18.674976348876953,0.3,0,0,0,0,0,0.0
Blake Bell,JAX,0.30000001192092896,5.6291327476501465,0.03852379322052002,0,0,0,0,0,0.0
Blake Jarwin,DAL,1.49,14.59,0.09207755327224731,0,0,0,0,0,0.0
Brian Parker,DEN,0.5,6.47,0.10249042510986328,0,0,0,0,0,0.0
C.J. Uzomah,CIN,3.3,32.8,0.21943938732147217,0,0,0,0,0,0.0
Cameron Brate,TB,3.125460147857666,35.00782775878906,0.07593536376953125,0,0,0,0,0,0.0
Charles Clay,BUF,1.75,18.35,0.09207755327224731,0,0,0,0,0,0.0
Chris Herndon,NYJ,3.1622655391693115,43.065860748291016,0.1,0,0,0,0,0,0.0
Chris Manhertz,CAR,0.0,0.0,0.0,0,0,0,0,0,0.0
Clark Harris,CIN,0.0,0.0,0.0,0,0,0,0,0,0.0
Dallas Goedert,PHI,1.8244160413742065,17.162479400634766,0.1993466317653656,0,0,0,0,0,0.0
Dalton Schultz,DAL,1.4567369222640991,7.8085479736328125,0.07992732524871826,0,0,0,0,0,0.0
Dan Arnold,NO,1.4115309715270996,10.058083534240723,0.15348553657531738,0,0,0,0,0,0.0
Daniel Brown,CHI,0.0,0.0,0.0,0,0,0,0,0,0.0
Darren Fells,CLE,0.30000001192092896,4.527536392211914,0.10249042510986328,0,0,0,0,0,0.0
David Morgan,MIN,0.09000000357627869,2.0,0.0,0,0,0,0,0,0.0
David Njoku,CLE,3.655045509338379,40.05521011352539,0.2164190411567688,0,0,0,0,0,0.0
Demetrius Harris,KC,1.4567369222640991,16.305896759033203,0.1900462806224823,0,0,0,0,0,0.0
Derek Carrier,OAK,0.30000001192092896,3.1,0.0,0,0,0,0,0,0.0
Durham Smythe,MIA,0.1536773475911256,2.200000047683716,0.0,0,0,0,0,0,0.0
Dwayne Allen,NE,0.0,0.0,0.0,0,0,0,0,0,0.0
Ed Dickson,SEA,1.4567369222640991,11.972868919372559,0.18608921766281128,0,0,0,0,0,0.0
Eric Ebron,IND,4.859800815582275,51.88,0.7108026742935181,0,0,0,0,0,0.0
Eric Saubert,ATL,0.20000000298023224,1.600000023841858,0.0,0,0,0,0,0,0.0
Eric Tomlinson,NYJ,0.20000000298023224,2.4000000953674316,0.0,0,0,0,0,0,0.0
Evan Engram,NYG,3.4564805030822754,40.05521011352539,0.2702321410179138,0,0,0,0,0,0.0
Garrett Celek,SF,0.20000000298023224,10.13217967503787,0.10990875959396362,0,0,0,0,0,0.0
George Kittle,SF,5.59758186340332,68.8,0.5638895034790039,0,0,0,0,0,0.0
Gerald Everett,LAR,2.4702749252319336,25.8,0.3,0,0,0,0,0,0.0
Hayden Hurst,BAL,1.4567369222640991,5.1,0.045314133167266846,0,0,0,0,0,0.0
Ian Thomas,CAR,3.655045509338379,30.55,0.6072784662246704,0,0,0,0,0,0.0
James O'Shaughnessy,JAX,1.8244160413742065,20.629131317138672,0.039386749267578125,0,0,0,0,0,0.0
Jared Cook,OAK,4.12,56.0,0.9645287990570068,0,0,0,0,0,0.0
Jason Croom,BUF,1.4567369222640991,7.965212821960449,0.27731484174728394,0,0,0,0,0,0.0
Jeremy Sprinkle,WAS,0.0,10.854196548461914,0.0,0,0,0,0,0,0.0
Jermaine Gresham,ARI,1.4567369222640991,9.4075345993042,0.031105458736419678,0,0,0,0,0,0.0
