Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Philip Rivers,QB,LAC,351.0,2.6,0.6,2.8,0.0,0.0,0.0,0.0
Patrick Mahomes,QB,KC,304.0,2.4,0.7,14.3,0.2,0.0,0.0,0.0
Aaron Rodgers,QB,GB,337.0,2.3,0.7,19.6,0.1,0.0,0.0,0.0
Drew Brees,QB,NO,304.0,2.2,0.5,2.8,0.2,0.0,0.0,0.0
Ben Roethlisberger,QB,PIT,333.0,2.2,1.0,4.2,0.1,0.0,0.0,0.0
Mitchell Trubisky,QB,CHI,244.0,1.9,0.6,38.7,0.3,0.0,0.0,0.0
Cam Newton,QB,CAR,247.0,1.6,0.9,42.1,0.4,0.0,0.0,0.0
Matt Ryan,QB,ATL,318.0,2.0,0.7,8.4,0.1,0.0,0.0,0.0
Tom Brady,QB,NE,309.0,1.9,0.7,3.0,0.1,0.0,0.0,0.0
Carson Wentz,QB,PHI,255.0,1.8,0.6,14.6,0.1,0.0,0.0,0.0
Andy Dalton,QB,CIN,277.0,1.8,1.0,6.8,0.1,0.0,0.0,0.0
Andrew Luck,QB,IND,244.0,2.0,1.1,13.7,0.1,0.0,0.0,0.0
Jared Goff,QB,LAR,283.0,1.8,0.9,6.8,0.0,0.0,0.0,0.0
Alex Smith,QB,WAS,269.0,1.4,0.4,15.2,0.2,0.0,0.0,0.0
Russell Wilson,QB,SEA,228.0,1.6,0.9,23.9,0.1,0.0,0.0,0.0
Eli Manning,QB,NYG,298.0,1.6,0.8,1.8,0.0,0.0,0.0,0.0
Josh McCown,QB,NYJ,244.0,1.9,1.0,5.0,0.1,0.0,0.0,0.0
Ryan Fitzpatrick,QB,TB,252.0,1.5,1.3,14.4,0.2,0.0,0.0,0.0
Baker Mayfield,QB,CLE,270.0,1.5,0.9,13.9,0.0,0.0,0.0,0.0
Blake Bortles,QB,JAX,228.0,1.2,0.7,28.8,0.2,0.0,0.0,0.0
Dak Prescott,QB,DAL,233.0,1.2,0.8,25.4,0.2,0.0,0.0,0.0
Matthew Stafford,QB,DET,273.0,1.4,0.6,8.2,0.0,0.0,0.0,0.0
Marcus Mariota,QB,TEN,210.0,1.2,0.8,29.9,0.2,0.0,0.0,0.0
Nick Mullens,QB,SF,238.0,1.5,1.1,9.5,0.1,0.0,0.0,0.0
Derek Carr,QB,OAK,254.0,1.2,0.9,5.2,0.1,0.0,0.0,0.0
Brock Osweiler,QB,MIA,228.0,1.4,1.0,0.6,0.0,0.0,0.0,0.0
Josh Rosen,QB,ARI,241.0,1.2,1.4,11.1,0.0,0.0,0.0,0.0
Matt Barkley,QB,BUF,154.0,0.8,2.0,4.4,0.0,0.0,0.0,0.0
Taysom Hill,QB,NO,5.5,0.0,0.0,22.2,0.1,0.0,0.0,0.0
C.J. Beathard,QB,SF,26.7,0.2,0.1,1.6,0.0,0.0,0.0,0.0
Jameis Winston,QB,TB,30.5,0.2,0.2,1.7,0.0,0.0,0.0,0.0
Cody Kessler,QB,JAX,26.0,0.1,0.1,0.5,0.0,0.0,0.0,0.0
Davis Webb,QB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Daniel,QB,CHI,0.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Geno Smith,QB,LAC,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cooper Rush,QB,DAL,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrod Taylor,QB,CLE,2.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0
Mike Glennon,QB,ARI,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Mannion,QB,LAR,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Dobbs,QB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Fales,QB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Schaub,QB,ATL,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Driskel,QB,CIN,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Henne,QB,KC,0.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
DeShone Kizer,QB,GB,2.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0
Nick Foles,QB,PHI,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hoyer,QB,NE,1.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Brett Hundley,QB,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacoby Brissett,QB,IND,1.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0
Taylor Heinicke,QB,CAR,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Teddy Bridgewater,QB,NO,0.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Colt McCoy,QB,WAS,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ McCarron,QB,OAK,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blaine Gabbert,QB,TEN,1.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Matt Cassel,QB,DET,0.5,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Nathan Peterman,QB,OAK,8.2,0.0,0.1,0.6,0.0,0.0,0.0,0.0
