Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Patrick Mahomes,QB,KC,359.0,2.6,0.9,21.2,0.1,0.0,0.0,0.0
Cam Newton,QB,CAR,261.0,2.0,0.8,40.1,0.4,0.0,0.0,0.0
Matt Ryan,QB,ATL,330.0,2.1,1.0,8.6,0.2,0.0,0.0,0.0
Aaron Rodgers,QB,GB,287.0,2.3,0.5,16.2,0.1,0.0,0.0,0.0
Ben Roethlisberger,QB,PIT,327.0,2.2,0.9,2.5,0.0,0.0,0.0,0.0
Jared Goff,QB,LAR,306.0,2.1,0.7,7.6,0.1,0.0,0.0,0.0
Philip Rivers,QB,LAC,326.0,2.2,0.7,0.3,0.0,0.0,0.0,0.0
Drew Brees,QB,NO,308.0,2.2,0.8,0.9,0.1,0.0,0.0,0.0
Carson Wentz,QB,PHI,269.0,2.0,0.6,18.5,0.2,0.0,0.0,0.0
Andy Dalton,QB,CIN,300.0,2.2,0.9,8.6,0.1,0.0,0.0,0.0
Mitchell Trubisky,QB,CHI,269.0,1.5,0.8,35.0,0.2,0.0,0.0,0.0
Ryan Fitzpatrick,QB,TB,280.0,1.9,0.9,15.5,0.1,0.0,0.0,0.0
Tom Brady,QB,NE,293.0,2.1,0.5,1.5,0.1,0.0,0.0,0.0
Andrew Luck,QB,IND,283.0,2.0,0.8,12.2,0.1,0.0,0.0,0.0
Baker Mayfield,QB,CLE,269.0,1.8,1.0,16.5,0.2,0.0,0.0,0.0
Russell Wilson,QB,SEA,261.0,1.8,0.7,13.6,0.1,0.0,0.0,0.0
Marcus Mariota,QB,TEN,213.0,1.3,0.9,30.7,0.3,0.0,0.0,0.0
Blake Bortles,QB,JAX,235.0,1.6,0.9,18.7,0.1,0.0,0.0,0.0
Dak Prescott,QB,DAL,220.0,1.3,0.7,25.8,0.2,0.0,0.0,0.0
Alex Smith,QB,WAS,232.0,1.5,0.5,16.2,0.1,0.0,0.0,0.0
Matthew Stafford,QB,DET,258.0,1.6,0.8,5.2,0.1,0.0,0.0,0.0
Eli Manning,QB,NYG,259.0,1.8,0.7,1.5,0.0,0.0,0.0,0.0
Josh Rosen,QB,ARI,227.0,1.6,1.0,11.7,0.1,0.0,0.0,0.0
Josh McCown,QB,NYJ,232.0,1.5,1.1,8.4,0.4,0.0,0.0,0.0
Nick Mullens,QB,SF,255.0,1.5,0.9,1.7,0.0,0.0,0.0,0.0
Derek Carr,QB,OAK,245.0,1.7,0.8,3.3,0.0,0.0,0.0,0.0
Brock Osweiler,QB,MIA,224.0,1.2,1.0,7.7,0.0,0.0,0.0,0.0
Matt Barkley,QB,BUF,198.0,1.0,1.2,4.1,0.0,0.0,0.0,0.0
Taysom Hill,QB,NO,4.4,0.0,0.0,19.1,0.1,0.0,0.0,0.0
DeShone Kizer,QB,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davis Webb,QB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Dobbs,QB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Peterman,QB,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Roethlisberger,QB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Beathard,QB,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Driskel,QB,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cooper Rush,QB,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blaine Gabbert,QB,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colt McCoy,QB,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyrod Taylor,QB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Foles,QB,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Daniel,QB,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Cassel,QB,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Schaub,QB,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hoyer,QB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Henne,QB,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Mannion,QB,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Hundley,QB,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jameis Winston,QB,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Heinicke,QB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Kessler,QB,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacoby Brissett,QB,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Fales,QB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Glennon,QB,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geno Smith,QB,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ McCarron,QB,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Teddy Bridgewater,QB,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
