Player,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,2PT
Aaron Jones,GB,19.33,0.0,0.5,3.41,0.0,0.0,0.0,0.0,0.0
Adrian Peterson,WAS,51.3,0.0,0.9,6.3,0.0,0.0,0.0,0.0,0.0
Alex Armah,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Collins,BAL,48.3,0.4,1.6,13.9,0.0,0.0,0.0,0.0,0.01
Alfred Blue,HOU,20.0,0.0,0.5,2.2,0.0,0.0,0.0,0.0,0.0
Alfred Morris,SF,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alvin Kamara,NO,40.0,0.5,5.2,48.7,0.2,0.0,0.0,0.0,0.07
Andy Janovich,DEN,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Ekeler,LAC,23.1,0.0,1.7,14.2,0.0,0.0,0.0,0.0,0.0
Benny Cunningham,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bilal Powell,NYJ,34.8,0.0,2.05,15.89,0.0,0.0,0.0,0.0,0.0
Brandon Bolden,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Wilds,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Wilson,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hill,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Anderson,LAR,19.9,0.1,0.4,3.2,0.0,0.0,0.0,0.0,0.0
C.J. Ham,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Artis-Payne,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Hyde,JAX,45.9,0.4,1.3,9.5,-0.15500176791787307,0.0,0.0,0.0,0.03
Chase Edmonds,ARI,8.3,0.0,0.5,3.2,0.0,0.0,0.0,0.0,0.0
Chris Carson,SEA,39.3,0.0,1.1,8.3,0.0,0.0,0.0,0.0,0.01
Chris Ivory,BUF,12.08,0.0,0.6,3.98,0.0,0.0,0.0,0.0,0.0
Chris Thompson,WAS,17.76,0.0,4.1,42.3,0.2,0.0,0.0,0.0,0.0
Christian McCaffrey,CAR,44.5,0.0,5.4,44.7,0.2,0.0,0.0,0.0,0.01
Christine Michael,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corey Clement,PHI,45.2,0.4,1.9,17.4,0.0,0.0,0.0,0.0,0.01
Corey Grant,JAX,5.02,0.0,0.8,5.0,0.0,0.0,0.0,0.0,0.0
