Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Patrick Mahomes,QB,KC,274.0,2.4,0.4,11.8,0.1,0.0,0.0,0.0
Drew Brees,QB,NO,316.0,1.9,0.6,2.3,0.2,0.0,0.0,0.0
Aaron Rodgers,QB,GB,239.0,2.1,0.5,17.3,0.2,0.0,0.0,0.0
Philip Rivers,QB,LAC,304.0,2.1,0.9,2.1,0.0,0.0,0.0,0.0
Tom Brady,QB,NE,277.0,2.1,0.6,2.6,0.0,0.0,0.0,0.0
Deshaun Watson,QB,HOU,282.0,1.6,1.3,37.0,0.2,0.0,0.0,0.0
Matt Ryan,QB,ATL,256.0,1.8,0.8,9.2,0.2,0.0,0.0,0.0
Andrew Luck,QB,IND,254.0,1.8,1.0,19.1,0.1,0.0,0.0,0.0
Ben Roethlisberger,QB,PIT,288.0,1.9,1.5,4.4,0.1,0.0,0.0,0.0
Russell Wilson,QB,SEA,251.0,1.5,1.1,23.1,0.2,0.0,0.0,0.0
Ryan Tannehill,QB,MIA,284.0,1.4,0.8,22.0,0.0,0.0,0.0,0.0
Kirk Cousins,QB,MIN,271.0,1.5,0.9,13.7,0.2,0.0,0.0,0.0
Matthew Stafford,QB,DET,286.0,1.6,0.7,8.3,0.0,0.0,0.0,0.0
Mitchell Trubisky,QB,CHI,237.0,1.3,0.7,21.4,0.3,0.0,0.0,0.0
Jared Goff,QB,LAR,261.0,1.7,1.0,3.5,0.1,0.0,0.0,0.0
Carson Wentz,QB,PHI,263.0,1.6,0.8,15.7,0.0,0.0,0.0,0.0
Ryan Fitzpatrick,QB,TB,282.0,1.4,1.1,13.1,0.1,0.0,0.0,0.0
Case Keenum,QB,DEN,279.0,1.6,1.1,4.8,0.1,0.0,0.0,0.0
Eli Manning,QB,NYG,294.0,1.5,1.0,1.8,0.1,0.0,0.0,0.0
Blake Bortles,QB,JAX,223.0,1.6,0.9,25.1,0.1,0.0,0.0,0.0
Andy Dalton,QB,CIN,245.0,1.7,0.8,7.7,0.1,0.0,0.0,0.0
Marcus Mariota,QB,TEN,209.0,1.4,0.9,25.4,0.2,0.0,0.0,0.0
Dak Prescott,QB,DAL,188.0,1.5,0.8,24.1,0.2,0.0,0.0,0.0
Baker Mayfield,QB,CLE,273.0,1.3,0.7,9.7,0.1,0.0,0.0,0.0
Derek Carr,QB,OAK,257.0,1.5,1.0,3.2,0.0,0.0,0.0,0.0
Joe Flacco,QB,BAL,247.0,1.5,1.1,4.5,0.1,0.0,0.0,0.0
Josh Allen,QB,BUF,210.0,1.2,0.9,22.1,0.1,0.0,0.0,0.0
C.J. Beathard,QB,SF,202.0,1.1,1.4,27.4,0.3,0.0,0.0,0.0
Josh Rosen,QB,ARI,214.0,1.1,1.5,8.3,0.0,0.0,0.0,0.0
Sam Darnold,QB,NYJ,186.0,0.9,1.5,4.5,0.0,0.0,0.0,0.0
Lamar Jackson,QB,BAL,4.6,0.0,0.0,9.4,0.1,0.0,0.0,0.0
Jameis Winston,QB,TB,14.8,0.1,0.1,0.4,0.0,0.0,0.0,0.0
Chase Daniel,QB,CHI,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geno Smith,QB,LAC,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cooper Rush,QB,DAL,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Kessler,QB,JAX,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Davis,QB,TEN,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh McCown,QB,NYJ,1.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Trevor Siemian,QB,MIN,2.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Sean Mannion,QB,LAR,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Dobbs,QB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Schaub,QB,ATL,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Driskel,QB,CIN,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Henne,QB,KC,0.1,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Joe Webb,QB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeShone Kizer,QB,GB,1.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0
Nick Foles,QB,PHI,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hoyer,QB,NE,1.3,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
Brett Hundley,QB,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taysom Hill,QB,NO,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Jacoby Brissett,QB,IND,2.4,0.0,0.0,0.3,0.0,0.0,0.0,0.0
Teddy Bridgewater,QB,NO,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ McCarron,QB,OAK,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Peterman,QB,OAK,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brock Osweiler,QB,MIA,2.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Matt Cassel,QB,DET,0.6,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
