Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Drew Brees,QB,NO,330.0,2.4,0.8,1.0,0.1,0.0,0.0,0.0
Patrick Mahomes,QB,KC,294.0,2.3,1.0,27.6,0.2,0.0,0.0,0.0
Deshaun Watson,QB,HOU,256.0,1.9,0.9,36.1,0.3,0.0,0.0,0.0
Aaron Rodgers,QB,GB,280.0,2.2,0.6,15.8,0.1,0.0,0.0,0.0
Tom Brady,QB,NE,302.0,2.2,0.5,1.6,0.1,0.0,0.0,0.0
Ben Roethlisberger,QB,PIT,310.0,2.1,0.9,2.4,0.0,0.0,0.0,0.0
Philip Rivers,QB,LAC,314.0,2.1,0.7,0.3,0.0,0.0,0.0,0.0
Andrew Luck,QB,IND,288.0,2.0,0.9,12.4,0.1,0.0,0.0,0.0
Russell Wilson,QB,SEA,255.0,1.8,0.7,30.9,0.1,0.0,0.0,0.0
Matt Ryan,QB,ATL,297.0,1.9,0.9,7.2,0.1,0.0,0.0,0.0
Andy Dalton,QB,CIN,279.0,2.0,0.8,8.0,0.1,0.0,0.0,0.0
Ryan Fitzpatrick,QB,TB,260.0,1.8,0.9,14.4,0.1,0.0,0.0,0.0
Carson Wentz,QB,PHI,238.0,1.8,0.6,16.3,0.1,0.0,0.0,0.0
Matthew Stafford,QB,DET,285.0,1.8,0.8,6.5,0.1,0.0,0.0,0.0
Ryan Tannehill,QB,MIA,281.0,1.7,1.0,11.1,0.1,0.0,0.0,0.0
Kirk Cousins,QB,MIN,270.0,1.8,0.8,9.5,0.1,0.0,0.0,0.0
Case Keenum,QB,DEN,267.0,1.7,0.7,11.5,0.1,0.0,0.0,0.0
Eli Manning,QB,NYG,281.0,2.0,0.7,1.6,0.0,0.0,0.0,0.0
Jared Goff,QB,LAR,263.0,1.8,0.6,4.7,0.1,0.0,0.0,0.0
Joe Flacco,QB,BAL,268.0,1.8,0.5,3.4,0.1,0.0,0.0,0.0
Blake Bortles,QB,JAX,235.0,1.6,0.9,18.7,0.1,0.0,0.0,0.0
Baker Mayfield,QB,CLE,253.0,1.4,0.9,15.2,0.2,0.0,0.0,0.0
Derek Carr,QB,OAK,261.0,1.8,0.8,3.5,0.0,0.0,0.0,0.0
Josh Allen,QB,BUF,197.0,1.2,0.7,35.7,0.3,0.0,0.0,0.0
Marcus Mariota,QB,TEN,205.0,1.3,0.6,21.8,0.2,0.0,0.0,0.0
Mitchell Trubisky,QB,CHI,231.0,1.3,0.7,21.2,0.1,0.0,0.0,0.0
Dak Prescott,QB,DAL,214.0,1.3,0.6,23.2,0.2,0.0,0.0,0.0
C.J. Beathard,QB,SF,213.0,1.0,1.0,10.3,0.1,0.0,0.0,0.0
Josh Rosen,QB,ARI,213.0,1.1,0.9,8.9,0.1,0.0,0.0,0.0
Sam Darnold,QB,NYJ,203.0,1.2,1.1,5.6,0.1,0.0,0.0,0.0
Lamar Jackson,QB,BAL,7.7,0.1,0.0,2.7,0.0,0.0,0.0,0.0
Ben Roethlisberger,QB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Peterman,QB,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Dobbs,QB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeShone Kizer,QB,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Driskel,QB,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Mullens,QB,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taysom Hill,QB,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cooper Rush,QB,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Webb,QB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brock Osweiler,QB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chase Daniel,QB,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hoyer,QB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Cassel,QB,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Schaub,QB,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh McCown,QB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad Henne,QB,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Foles,QB,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Davis,QB,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Mannion,QB,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jameis Winston,QB,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brett Hundley,QB,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trevor Siemian,QB,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacoby Brissett,QB,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Kessler,QB,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ McCarron,QB,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geno Smith,QB,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Teddy Bridgewater,QB,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
