Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Aaron Rodgers,GB,239.0,1.93,0.0,10.0,0.0,0.0,0.0,0.0,0.1
Andrew Luck,IND,245.0,1.8,0.7,10.0,0.0,0.0,0.0,0.0,0.09
Andy Dalton,CIN,245.0,1.7,0.7,4.47,0.0,0.0,0.0,0.0,0.0
Austin Davis,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Baker Mayfield,CLE,235.11,1.19,0.0,9.7,0.0,0.0,0.0,0.0,0.09
Ben Roethlisberger,PIT,273.3,1.8,0.9,2.4,0.0,0.0,0.0,0.0,0.19
Blake Bortles,JAX,223.0,1.0,0.8,18.7,0.0,0.0,0.0,0.0,0.16
Brett Hundley,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Brian Hoyer,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Brock Osweiler,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
C.J. Beathard,SF,202.0,1.0,0.9,10.0,0.0,0.0,0.0,0.0,0.07
Carson Wentz,PHI,238.0,1.5,0.6,10.0,0.0,0.0,0.0,0.0,0.22
Case Keenum,DEN,252.69,1.5,0.0,4.8,0.0,0.0,0.0,0.0,0.03
Chad Henne,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Chad Kelly,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Chase Daniel,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Cody Kessler,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Cooper Rush,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Dak Prescott,DAL,188.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.07
DeShone Kizer,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Derek Carr,OAK,254.55,1.2,0.8,3.2,0.0,0.0,0.0,0.0,0.16
Deshaun Watson,HOU,253.9,1.6,0.9,29.0,0.0,0.0,0.0,0.0,0.16
Drew Brees,NO,283.0,1.7,0.6,0.0,0.0,0.0,0.0,0.0,0.06
Eli Manning,NYG,258.44,1.5,0.7,1.6,0.0,0.0,0.0,0.0,0.0
Geno Smith,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Jacoby Brissett,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Jameis Winston,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Jared Goff,LAR,260.4,1.6,0.0,3.5,0.0,0.0,0.0,0.0,0.05
Jeff Driskel,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Joe Flacco,BAL,247.0,1.5,0.5,3.4,0.0,0.0,0.0,0.0,0.13
Joe Webb,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Allen,BUF,180.0,1.0,0.7,22.1,0.0,0.0,0.0,0.0,0.08
Josh McCown,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Josh Rosen,ARI,195.0,1.0,0.9,6.8,0.0,0.0,0.0,0.0,0.09
Joshua Dobbs,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Kirk Cousins,MIN,266.2,1.5,0.8,9.1,0.0,0.0,0.0,0.0,0.03
Lamar Jackson,BAL,2.7,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.03
Marcus Mariota,TEN,205.0,1.0,0.6,20.0,0.0,0.0,0.0,0.0,0.03
Matt Cassel,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
Matt Ryan,ATL,256.0,1.7,0.6,5.0,0.0,0.0,0.0,0.0,0.06
Matt Schaub,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
Matthew Stafford,DET,270.0,1.6,0.6,4.26,0.0,0.0,0.0,0.0,0.03
Mitchell Trubisky,CHI,224.55,1.0,0.7,18.3,0.0,0.0,0.0,0.0,0.08
