Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Alan Cross,TB,0.0,0.0,0.0,0,0,0,0,0,0.0
Anthony Firkser,TEN,0.0,0.0,0.0,0,0,0,0,0,0.0
Antonio Gates,LAC,1.8244160413742065,18.44786834716797,0.3,0,0,0,0,0,0.0
Antony Auclair,TB,0.0,0.0,0.0,0,0,0,0,0,0.0
Austin Hooper,ATL,3.655045509338379,43.065860748291016,0.20796242356300354,0,0,0,0,0,0.0
Ben Braunecker,CHI,0.0,0.0,0.0,0,0,0,0,0,0.0
Blake Jarwin,DAL,0.30000001192092896,2.5,0.0,0,0,0,0,0,0.0
Brian Parker,DEN,0.0,0.0,0.0,0,0,0,0,0,0.0
C.J. Uzomah,CIN,3.448080062866211,29.449626922607422,0.28880536556243896,0,0,0,0,0,0.0
Cameron Brate,TB,2.1102304458618164,23.45,0.29573169350624084,0,0,0,0,0,0.0
Charles Clay,BUF,2.1844606399536133,21.36758804321289,0.038696736097335815,0,0,0,0,0,0.0
Chris Herndon,NYJ,1.4567369222640991,19.3,0.10249042510986328,0,0,0,0,0,0.0
Chris Manhertz,CAR,0.0,0.0,0.0,0,0,0,0,0,0.0
Clark Harris,CIN,0.0,0.0,0.0,0,0,0,0,0,0.0
Dallas Goedert,PHI,1.8244160413742065,15.0,0.05187433958053589,0,0,0,0,0,0.0
Daniel Brown,CHI,0.0,0.0,0.0,0,0,0,0,0,0.0
Darrell Daniels,ARI,1.4567369222640991,8.770195007324219,0.2927629351615906,0,0,0,0,0,0.0
Darren Fells,CLE,0.6000000238418579,7.8085479736328125,0.06,0,0,0,0,0,0.0
David Morgan,MIN,0.30000001192092896,6.011538505554199,0.0,0,0,0,0,0,0.0
David Njoku,CLE,3.5,41.7,0.2,0,0,0,0,0,0.0
Demetrius Harris,KC,1.4567369222640991,16.305896759033203,0.1900462806224823,0,0,0,0,0,0.0
Derek Carrier,OAK,0.5,4.38,0.10249042510986328,0,0,0,0,0,0.0
Dion Sims,CHI,0.10000000149011612,8.81216812133789,0.0,0,0,0,0,0,0.0
Durham Smythe,MIA,0.0,0.0,0.0,0,0,0,0,0,0.0
Dwayne Allen,NE,0.0,0.0,0.10249042510986328,0,0,0,0,0,0.0
Eric Ebron,IND,4.7344231605529785,49.1,0.9165629148483276,0,0,0,0,0,0.0
Eric Saubert,ATL,0.10000000149011612,0.4000000059604645,0.0,0,0,0,0,0,0.0
Eric Tomlinson,NYJ,0.30000001192092896,8.715470314025879,0.0,0,0,0,0,0,0.0
Erik Swoope,IND,1.4567369222640991,14.4,0.15366464853286743,0,0,0,0,0,0.0
Gabe Holmes,ARI,0.0,0.0,0.0,0,0,0,0,0,0.0
Garrett Celek,SF,0.5,6.4,0.17194944620132446,0,0,0,0,0,0.0
Garrett Dickerson,NYG,0.0,4.323105335235596,0.0,0,0,0,0,0,0.0
Geoff Swaim,DAL,2.7,26.8,0.18273642659187317,0,0,0,0,0,0.0
George Kittle,SF,4.195207118988037,47.501617431640625,0.46022701263427734,0,0,0,0,0,0.0
Gerald Everett,LAR,1.4567369222640991,11.47,0.2,0,0,0,0,0,0.0
Greg Olsen,CAR,3.3240251541137695,36.180389404296875,0.21943938732147217,0,0,0,0,0,0.0
Hayden Hurst,BAL,1.4567369222640991,9.08,0.1046636700630188,0,0,0,0,0,0.0
Ian Thomas,CAR,1.4567369222640991,9.082601547241211,0.042567312717437744,0,0,0,0,0,0.0
Jacob Hollister,NE,0.30000001192092896,10.352002143859863,0.03852379322052002,0,0,0,0,0,0.0
James O'Shaughnessy,JAX,1.4567369222640991,19.204334259033203,0.0873456597328186,0,0,0,0,0,0.0
Jared Cook,OAK,4.5,53.6,0.34809744358062744,0,0,0,0,0,0.0
Jason Croom,BUF,1.4567369222640991,8.711353302001953,0.09,0,0,0,0,0,0.0
Jeff Heuerman,DEN,2.139254570007324,20.0,0.18273642659187317,0,0,0,0,0,0.0
Jeremy Sprinkle,WAS,0.0,0.0,0.0,0,0,0,0,0,0.0
Jermaine Gresham,ARI,1.4567369222640991,9.151778221130371,0.07992732524871826,0,0,0,0,0,0.0
Jesse James,PIT,1.8244160413742065,22.042022705078125,0.038696736097335815,0,0,0,0,0,0.0
Jimmy Graham,GB,3.5,42.3857536315918,0.3509199917316437,0,0,0,0,0,0.0
Johnny Mundt,LAR,0.0,0.0,0.0,0,0,0,0,0,0.0
Jonnu Smith,TEN,1.4567369222640991,14.017644882202148,0.15348553657531738,0,0,0,0,0,0.0
Jordan Akins,HOU,1.3,7.4,0.1,0,0,0,0,0,0.0
Jordan Leggett,NYJ,0.58,5.230401992797852,0.1,0,0,0,0,0,0.0
Jordan Reed,WAS,3.9886183738708496,45.39,0.27,0,0,0,0,0,0.0
Jordan Thomas,HOU,1.4567369222640991,9.77446460723877,0.1,0,0,0,0,0,0.0
Josh Perkins,PHI,0.0,0.0,0.0,0,0,0,0,0,0.0
Kyle Rudolph,MIN,3.4564805030822754,34.78541564941406,0.10895043611526489,0,0,0,0,0,0.0
Lance Kendricks,GB,0.5,10.0,0.0,0,0,0,0,0,0.0
Lee Smith,OAK,0.0,0.0,0.0,0,0,0,0,0,0.0
Logan Paulsen,ATL,0.10000000149011612,0.800000011920929,0.0,0,0,0,0,0,0.0
Logan Thomas,BUF,0.6000000238418579,5.981541456778725,0.0,0,0,0,0,0,0.0
Luke Stocker,TEN,0.30000001192092896,12.779048919677734,0.03852379322052002,0,0,0,0,0,0.0
Marcedes Lewis,GB,0.0,0.0,0.10249042510986328,0,0,0,0,0,0.0
Mark Andrews,BAL,1.4567369222640991,11.972868919372559,0.1,0,0,0,0,0,0.0
Mason Schreck,CIN,0.0,9.605225563049316,0.0873456597328186,0,0,0,0,0,0.0
Matt LaCosse,DEN,1.4567369222640991,13.760259628295898,0.07992732524871826,0,0,0,0,0,0.0
Matt Lengel,CIN,0.0,0.0,0.0,0,0,0,0,0,0.0
Maxx Williams,BAL,1.4567369222640991,11.972868919372559,0.0,0,0,0,0,0,0.0
Mike Gesicki,MIA,1.4567369222640991,18.28499984741211,0.13303285837173462,0,0,0,0,0,0.0
Mo Alie-Cox,IND,0.0,0.0,0.0,0,0,0,0,0,0.0
MyCole Pruitt,TEN,0.0,0.0,0.0,0,0,0,0,0,0.0
Neal Sterling,NYJ,1.4567369222640991,8.665538787841797,0.07992732524871826,0,0,0,0,0,0.0
Nick Boyle,BAL,1.8244160413742065,10.627348899841309,0.1,0,0,0,0,0,0.0
Nick O'Leary,MIA,0.0,0.0,0.0,0,0,0,0,0,0.0
O.J. Howard,TB,2.139254570007324,35.00782775878906,0.3,0,0,0,0,0,0.0
Ricky Seals-Jones,ARI,2.1102304458618164,31.939481735229492,0.1993466317653656,0,0,0,0,0,0.0
Rico Gathers,DAL,0.4726120551636525,8.71,0.0,0,0,0,0,0,0.0
Rob Gronkowski,NE,4.0,65.75788879394531,0.3,0,0,0,0,0,0.0
Ryan Griffin,HOU,2.4702749252319336,23.6,0.1682257056236267,0,0,0,0,0,0.0
Ryan Hewitt,IND,0.10000000149011612,0.5,0.0,0,0,0,0,0,0.0
Scott Simonson,NYG,1.8244160413742065,16.96473503112793,0.07992732524871826,0,0,0,0,0,0.0
Sean Culkin,LAC,0.0,0.0,0.0,0,0,0,0,0,0.0
Seth DeValve,CLE,0.5,6.5,0.031105458736419678,0,0,0,0,0,0.0
Travis Kelce,KC,6.0,76.6,0.5,0,0,0,0,0,0.0
Trey Burton,CHI,3.3240251541137695,36.14,0.29573169350624084,0,0,0,0,0,0.0
Tyler Conklin,MIN,0.10000000149011612,0.6000000238418579,0.0,0,0,0,0,0,0.0
Tyler Higbee,LAR,1.4567369222640991,8.255485534667969,0.039386749267578125,0,0,0,0,0,0.0
Vance McDonald,PIT,3.448080062866211,43.065860748291016,0.1993466317653656,0,0,0,0,0,0.0
Vernon Davis,WAS,1.4567369222640991,16.763099670410156,0.2,0,0,0,0,0,0.0
Virgil Green,LAC,1.4567369222640991,11.972868919372559,0.09207755327224731,0,0,0,0,0,0.0
Xavier Grimble,PIT,0.0,0.0,0.0,0,0,0,0,0,0.0
Zach Ertz,PHI,5.9,67.3,0.8886376619338989,0,0,0,0,0,0.0
