Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.03
Aaron Rodgers,GB,246.75,2.2,0.68,16.137488220607473,0.08888888888888889,0.0,0.0,0.0,0.1
Andrew Luck,IND,267.52665883748637,3.0,1.4,5.884912525912276,0.08888888888888889,0.0,0.0,0.0,0.13
Baker Mayfield,CLE,248.68364847019032,2.0,1.0,17.0,0.08888888888888889,0.0,0.0,0.0,0.13
Ben Roethlisberger,PIT,316.8867223413901,2.2,1.2,6.530259920502843,0.08888888888888889,0.0,0.0,0.0,0.19
Blaine Gabbert,TEN,0.0,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.03
Blake Bortles,JAX,0.0,0.18,0.29,0.0,0.0,0.0,0.0,0.0,0.03
Brett Hundley,SEA,0.0,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.03
Brian Hoyer,NE,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.01
Brock Osweiler,MIA,0.0,0.05,0.13,0.0,0.0,0.0,0.0,0.0,0.06
C.J. Beathard,SF,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.03
Cam Newton,CAR,259.9352075748961,2.0,0.8,30.0,0.3,0.0,0.0,0.0,0.13
Carson Wentz,PHI,264.4376013796844,2.0,1.0,17.30517474220646,0.08888888888888889,0.0,0.0,0.0,0.19
Case Keenum,DEN,241.4225806821789,2.0,1.0,6.1446541547914855,0.08888888888888889,0.0,0.0,0.0,0.03
Chad Henne,KC,0.0,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.02
Chase Daniel,CHI,220.0,2.0,1.4,16.744254538198,0.08888888888888889,0.0,0.0,0.0,0.08
Cody Kessler,JAX,232.4685173679023,1.4,1.3,15.0,0.08888888888888889,0.0,0.0,0.0,0.1
Colt McCoy,WAS,248.2,1.2,1.3,17.026625204289562,0.08888888888888889,0.0,0.0,0.0,0.02
Cooper Rush,DAL,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.03
Dak Prescott,DAL,243.4941515831384,2.0,0.97,20.0,0.3,0.0,0.0,0.0,0.06
DeShone Kizer,GB,0.0,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.03
Derek Carr,OAK,275.0,1.8,1.0,5.8538580513439635,0.08888888888888889,0.0,0.0,0.0,0.16
Deshaun Watson,HOU,243.2295452475532,2.0,1.6,27.715616941387964,0.3,0.0,0.0,0.0,0.13
Drew Brees,NO,289.7595096586571,2.3,0.8,5.614501872735448,0.08888888888888889,0.0,0.0,0.0,0.03
Eli Manning,NYG,269.4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06
Geno Smith,LAC,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.03
Jacoby Brissett,IND,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.03
Jameis Winston,TB,305.8556850092692,2.3,1.6,16.139689182845203,0.2,0.0,0.0,0.0,0.13
Jared Goff,LAR,317.58191875746667,3.0,1.0,14.06,0.08888888888888889,0.0,0.0,0.0,0.09
Jeff Driskel,CIN,225.03827996868108,1.6,1.4,15.71654371537997,0.3,0.0,0.0,0.0,0.09
Joe Webb,HOU,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Josh Allen,BUF,174.24859203800492,1.0,1.2,33.2,0.0,0.0,0.0,0.0,0.07
Josh McCown,NYJ,217.05693553207465,1.3,1.2,15.3,0.3,0.0,0.0,0.0,0.09
Josh Rosen,ARI,198.9470583092784,1.2,1.8,5.936400472971804,0.08888888888888889,0.0,0.0,0.0,0.1
Joshua Dobbs,PIT,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.03
Kevin Hogan,DEN,0.0,0.03,0.18,0.0,0.0,0.0,0.0,0.0,0.03
Kirk Cousins,MIN,280.20588231959186,2.1,0.9,7.9,0.08888888888888889,0.0,0.0,0.0,0.09
Lamar Jackson,BAL,166.0,1.2,1.2,73.1,0.3,0.0,0.0,0.0,0.08
Marcus Mariota,TEN,197.4,1.7,1.0,24.7,0.3,0.0,0.0,0.0,0.03
Mark Sanchez,WAS,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.03
Matt Barkley,BUF,0.0,0.06,0.4,0.0,0.0,0.0,0.0,0.0,0.03
Matt Cassel,DET,0.0,0.02,0.09,0.0,0.0,0.0,0.0,0.0,0.05
Matt Ryan,ATL,266.0,2.0,1.0,6.003095631275101,0.08888888888888889,0.0,0.0,0.0,0.09
Matt Schaub,ATL,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.1
Matthew Stafford,DET,265.18260208975397,2.0,1.0,5.8761440881945255,0.08888888888888889,0.0,0.0,0.0,0.06
Mike Glennon,ARI,0.0,0.07,0.04,0.0,0.0,0.0,0.0,0.0,0.06
Nick Foles,PHI,0.0,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.03
Nick Mullens,SF,252.9,1.43,1.6,12.4,0.08888888888888889,0.0,0.0,0.0,0.08
Patrick Mahomes,KC,338.87989345803135,3.2,0.9,17.269902829966313,0.08888888888888889,0.0,0.0,0.0,0.05
Philip Rivers,LAC,280.30931137813917,2.1,1.0,0.0,0.0,0.0,0.0,0.0,0.06
Robert Griffin III,BAL,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.03
Russell Wilson,SEA,221.32661879065859,2.4,1.0,28.960899485795057,0.08888888888888889,0.0,0.0,0.0,0.09
Ryan Fitzpatrick,TB,0.0,0.1,0.11,0.0,0.0,0.0,0.0,0.0,0.05
