Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Julio Jones,WR,ATL,0.0,0.0,0.0,0.7,0.0,7.1,102.8,0.7, 
Michael Thomas,WR,NO,0.0,0.0,0.0,0.0,0.0,7.5,96.4,0.7, 
Odell Beckham,WR,NYG,0.0,0.0,0.0,3.6,0.0,7.3,94.9,0.5,Q
Davante Adams,WR,GB,0.0,0.0,0.0,0.0,0.0,6.3,83.6,0.7,Q
Antonio Brown,WR,PIT,0.0,0.0,0.0,0.0,0.0,6.2,77.3,0.7, 
Tyreek Hill,WR,KC,0.0,0.0,0.0,10.3,0.1,4.7,72.6,0.6, 
Mike Evans,WR,TB,0.0,0.0,0.0,0.0,0.0,5.4,80.3,0.6, 
Keenan Allen,WR,LAC,0.0,0.0,0.0,0.0,0.0,5.6,74.3,0.6, 
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,5.7,71.4,0.5, 
Cooper Kupp,WR,LAR,0.0,0.0,0.0,5.2,0.0,5.1,67.4,0.5,IR
Robert Woods,WR,LAR,0.0,0.0,0.0,6.9,0.0,5.1,67.8,0.4, 
Julian Edelman,WR,NE,0.0,0.0,0.0,5.1,0.0,5.7,63.3,0.3, 
Tyler Boyd,WR,CIN,0.0,0.0,0.0,1.3,0.0,5.1,66.5,0.4,IR
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.0,0.0,5.5,62.9,0.4, 
Brandin Cooks,WR,LAR,0.0,0.0,0.0,2.4,0.0,4.2,66.9,0.4, 
Marvin Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,4.6,65.8,0.4,IR
Golden Tate,WR,PHI,0.0,0.0,0.0,1.4,0.0,5.3,62.5,0.3, 
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,5.2,60.2,0.3, 
Josh Gordon,WR,NE,0.0,0.0,0.0,0.0,0.0,4.3,66.1,0.4,SSPD
Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,0.0,4.6,58.7,0.4,Q
Devin Funchess,WR,CAR,0.0,0.0,0.0,0.0,0.0,4.6,56.0,0.4, 
T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,0.0,4.3,55.0,0.5,Q
Calvin Ridley,WR,ATL,0.0,0.0,0.0,2.9,0.0,4.2,54.3,0.4, 
Amari Cooper,WR,DAL,0.0,0.0,0.0,1.5,0.0,4.4,57.0,0.3, 
Kenny Golladay,WR,DET,0.0,0.0,0.0,1.3,0.0,4.3,60.0,0.3,Q
Marquez Valdes-Scantling,WR,GB,0.0,0.0,0.0,0.0,0.0,3.6,56.5,0.4, 
Sterling Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,4.3,56.4,0.3, 
Corey Davis,WR,TEN,0.0,0.0,0.0,0.0,0.0,4.5,52.5,0.4, 
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,3.8,47.5,0.5, 
Christian Kirk,WR,ARI,0.0,0.0,0.0,1.2,0.0,4.3,56.2,0.2,IR
Taylor Gabriel,WR,CHI,0.0,0.0,0.0,4.9,0.0,3.8,50.2,0.3, 
Doug Baldwin,WR,SEA,0.0,0.0,0.0,0.0,0.0,3.9,52.1,0.4, 
Dede Westbrook,WR,JAX,0.0,0.0,0.0,2.7,0.0,4.1,50.7,0.2, 
Adam Humphries,WR,TB,0.0,0.0,0.0,1.3,0.0,4.3,47.3,0.3, 
Donte Moncrief,WR,JAX,0.0,0.0,0.0,0.0,0.0,3.6,48.8,0.4, 
Mohamed Sanu,WR,ATL,0.0,0.0,0.0,0.7,0.0,3.9,46.6,0.3, 
Danny Amendola,WR,MIA,0.0,0.0,0.0,0.0,0.0,4.3,46.1,0.2, 
Chris Godwin,WR,TB,0.0,0.0,0.0,0.0,0.0,3.4,43.7,0.4, 
Anthony Miller,WR,CHI,0.0,0.0,0.0,3.3,0.0,3.2,41.7,0.4,Q
Tre'Quan Smith,WR,NO,0.0,0.0,0.0,0.0,0.0,3.1,45.2,0.4, 
DeSean Jackson,WR,TB,0.0,0.0,0.0,3.8,0.0,2.7,48.3,0.3,Q
Marquise Goodwin,WR,SF,0.0,0.0,0.0,4.9,0.0,2.9,45.5,0.3,Q
Maurice Harris,WR,WAS,0.0,0.0,0.0,1.6,0.0,3.6,45.3,0.2,IR
John Ross,WR,CIN,0.0,0.0,0.0,1.3,0.0,3.0,42.1,0.4, 
Quincy Enunwa,WR,NYJ,0.0,0.0,0.0,0.0,0.0,3.3,41.7,0.3,IR
Cole Beasley,WR,DAL,0.0,0.0,0.0,0.0,0.0,3.8,41.3,0.2, 
Josh Doctson,WR,WAS,0.0,0.0,0.0,0.0,0.0,3.1,40.2,0.3, 
Antonio Callaway,WR,CLE,0.0,0.0,0.0,1.5,0.0,2.9,40.8,0.3, 
Kelvin Benjamin,WR,KC,0.0,0.0,0.0,0.0,0.0,3.2,48.0,0.2, 
Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,2.4,39.1,0.4, 
D.J. Moore,WR,CAR,0.0,0.0,0.0,4.4,0.0,3.0,38.4,0.2, 
Jordy Nelson,WR,OAK,0.0,0.0,0.0,0.0,0.0,3.3,42.3,0.2, 
Kenny Stills,WR,MIA,0.0,0.0,0.0,0.0,0.0,2.6,41.8,0.3, 
Zay Jones,WR,BUF,0.0,0.0,0.0,1.5,0.0,3.6,41.0,0.1, 
Ryan Grant,WR,IND,0.0,0.0,0.0,0.0,0.0,3.2,36.8,0.2,Q
Tajae Sharpe,WR,TEN,0.0,0.0,0.0,1.6,0.0,3.1,37.4,0.2,Q
Jermaine Kearse,WR,NYJ,0.0,0.0,0.0,0.0,0.0,3.2,35.5,0.3,Q
David Moore,WR,SEA,0.0,0.0,0.0,0.0,0.0,2.6,37.4,0.3, 
DeVante Parker,WR,MIA,0.0,0.0,0.0,0.0,0.0,2.7,39.2,0.3, 
Curtis Samuel,WR,CAR,0.0,0.0,0.0,4.4,0.0,2.7,34.2,0.2, 
Chris Conley,WR,KC,0.0,0.0,0.0,0.0,0.0,2.9,33.6,0.3, 
Tyler Lockett,WR,SEA,0.0,0.0,0.0,3.0,0.0,2.5,36.1,0.2, 
Brandon LaFell,WR,OAK,0.0,0.0,0.0,0.0,0.0,3.1,37.4,0.2,IR
Tyrell Williams,WR,LAC,0.0,0.0,0.0,0.8,0.0,2.1,37.3,0.3, 
Alex Erickson,WR,CIN,0.0,0.0,0.0,0.0,0.0,2.5,33.1,0.3, 
Seth Roberts,WR,OAK,0.0,0.0,0.0,0.0,0.0,3.0,33.6,0.2, 
Keelan Cole,WR,JAX,0.0,0.0,0.0,0.0,0.0,2.7,36.0,0.2, 
Nelson Agholor,WR,PHI,0.0,0.0,0.0,1.5,0.0,2.8,30.7,0.2, 
Cameron Batson,WR,TEN,0.0,0.0,0.0,0.0,0.0,2.6,32.7,0.2, 
Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,2.4,33.8,0.2, 
Richie James,WR,SF,0.0,0.0,0.0,0.0,0.0,2.5,30.9,0.2, 
Jakeem Grant,WR,MIA,0.0,0.0,0.0,0.0,0.0,2.4,29.6,0.2,IR
Rishard Matthews,WR,NYJ,0.0,0.0,0.0,0.0,0.0,2.3,30.4,0.2,IR
T.J. Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,2.5,30.8,0.1, 
Chester Rogers,WR,IND,0.0,0.0,0.0,0.0,0.0,2.5,25.5,0.2, 
D.J. Chark,WR,JAX,0.0,0.0,0.0,0.0,0.0,2.1,28.8,0.2, 
Kendrick Bourne,WR,SF,0.0,0.0,0.0,0.0,0.0,2.4,26.5,0.2, 
Demarcus Robinson,WR,KC,0.0,0.0,0.0,0.0,0.0,1.8,22.7,0.3, 
Chris Hogan,WR,NE,0.0,0.0,0.0,0.0,0.0,2.0,28.6,0.1, 
Martavis Bryant,WR,OAK,0.0,0.0,0.0,1.6,0.0,2.0,28.2,0.1,IR
J.J. Nelson,WR,ARI,0.0,0.0,0.0,0.0,0.0,1.9,27.2,0.2, 
Equanimeous St. Brown,WR,GB,0.0,0.0,0.0,0.0,0.0,1.7,24.9,0.2,Q
Cody Core,WR,CIN,0.0,0.0,0.0,1.3,0.0,1.7,22.8,0.2,Q
Rashard Higgins,WR,CLE,0.0,0.0,0.0,0.0,0.0,1.8,24.3,0.1, 
Ryan Switzer,WR,PIT,0.0,0.0,0.0,4.3,0.0,1.5,16.9,0.1,Q
Darius Jennings,WR,TEN,0.0,0.0,0.0,0.0,0.0,1.6,21.4,0.1, 
Jarius Wright,WR,CAR,0.0,0.0,0.0,0.0,0.0,1.8,19.0,0.1, 
Austin Carr,WR,NO,0.0,0.0,0.0,0.0,0.0,1.5,19.8,0.2, 
James Washington,WR,PIT,0.0,0.0,0.0,0.0,0.0,1.5,20.3,0.2, 
Michael Floyd,WR,WAS,0.0,0.0,0.0,0.0,0.0,1.5,20.4,0.1, 
Travis Benjamin,WR,LAC,0.0,0.0,0.0,5.3,0.0,1.0,16.0,0.1, 
Dontrelle Inman,WR,IND,0.0,0.0,0.0,0.0,0.0,1.4,17.6,0.1, 
Allen Hurns,WR,DAL,0.0,0.0,0.0,0.0,0.0,1.4,18.0,0.1,IR
Damion Ratley,WR,CLE,0.0,0.0,0.0,0.0,0.0,1.3,17.4,0.1, 
Bennie Fowler,WR,NYG,0.0,0.0,0.0,0.0,0.0,1.4,17.4,0.1, 
Andre Roberts,WR,NYJ,0.0,0.0,0.0,0.0,0.0,1.2,15.5,0.1, 
Cordarrelle Patterson,WR,NE,0.0,0.0,0.0,10.7,0.1,0.8,7.5,0.0, 
Breshad Perriman,WR,CLE,0.0,0.0,0.0,0.8,0.0,1.0,14.3,0.1, 
Dante Pettis,WR,SF,0.0,0.0,0.0,0.0,0.0,1.1,14.3,0.1,IR
Jaron Brown,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.9,12.6,0.1, 
Phillip Dorsett,WR,NE,0.0,0.0,0.0,0.0,0.0,1.1,14.2,0.1, 
Josh Bellamy,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.9,12.8,0.1, 
Marcus Kemp,WR,KC,0.0,0.0,0.0,0.0,0.0,0.8,10.4,0.1, 
Jehu Chesson,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.8,10.7,0.1, 
Trent Sherfield,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.8,10.4,0.0, 
Marvin Hall,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.7,9.1,0.1, 
Andre Holmes,WR,DEN,0.0,0.0,0.0,0.0,0.8,11.2,0.0,,IR
Noah Brown,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.7,9.4,0.1, 
Charone Peake,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.7,8.5,0.1, 
Auden Tate,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.6,8.0,0.1, 
Justin Hardy,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.5,5.6,0.0, 
Josh Reynolds,WR,LAR,0.0,0.0,0.0,0.9,0.0,0.4,4.9,0.0, 
Damiere Byrd,WR,CAR,0.0,0.0,0.0,0.0,0.0,0.4,5.2,0.0,IR
Dwayne Harris,WR,OAK,0.0,0.0,0.0,2.7,0.0,0.2,3.0,0.0, 
Ray-Ray McCloud,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.4,5.6,0.0, 
Brandon Powell,WR,DET,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0, 
Zach Pascal,WR,IND,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0, 
Jordan Matthews,WR,PHI,0.0,0.0,0.0,0.0,0.0,0.2,3.1,0.0, 
Russell Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.2,3.0,0.0,Q
JoJo Natson,WR,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Rashad Greene,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Matthew Slater,WR,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Darrius Heyward-Bey,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Leonte Carroo,WR,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Shelton Gibson,WR,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
J'Mon Moore,WR,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Justin Watson,WR,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Russell Gage,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
KhaDarel Hodge,WR,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Quadree Henderson,WR,NYG,,,,,,,,,IR
Malik Turner,WR,SEA,,,,,,,,, 
