Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Aaron Rodgers,GB,273.4764766761208,2.1493858869033295,0.43305633578463,14.444954741524992,0.09997166222004915,0.0,0.0,0.0,0.1
Alex Smith,WAS,250.82371621165674,1.2374892292370547,0.10003896244895061,19.11784328526298,0.0998635630523929,0.0,0.0,0.0,0.06
Alex Tanney,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Andrew Luck,IND,269.7923356692922,1.9063345348502696,0.9839749363744703,8.19,0.10008376903120851,0.0,0.0,0.0,0.13
Andy Dalton,CIN,271.5447813837509,1.9429229423678698,0.89,6.59,0.1,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,261.7273106696289,1.6533307593699824,1.16,11.25503328199312,0.10004727174332649,0.0,0.0,0.0,0.08
Ben Roethlisberger,PIT,289.5,1.967693340620348,0.9862085939270977,3.027504085356693,0.1,0.0,0.0,0.0,0.19
Blaine Gabbert,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Blake Bortles,JAX,248.3294205038841,1.7083967145228978,0.8,22.099992968517242,0.09999347468359558,0.0,0.0,0.0,0.13
Brandon Weeden,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
Brett Hundley,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Brian Hoyer,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Brock Osweiler,MIA,225.3933923515636,0.9931035777137658,0.09,8.099989177978863,0.0,0.0,0.0,0.0,0.06
C.J. Beathard,SF,251.80741244827584,1.5622539164140292,1.0,15.37185016886557,0.09968538778547685,0.0,0.0,0.0,0.07
Cam Newton,CAR,238.84069607319552,1.8419276503806534,0.8,42.90000098522226,0.09992269671148944,0.0,0.0,0.0,0.13
Carson Wentz,PHI,261.0725901049335,1.9201945112219234,0.7,14.5,0.10010805044648406,0.0,0.0,0.0,0.22
Case Keenum,DEN,251.57591348679094,1.718294234314341,0.7407796356762251,3.1952914244109607,0.1,0.0,0.0,0.0,0.03
Chad Henne,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Chad Kelly,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Chase Daniel,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Cody Kessler,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Colt McCoy,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Cooper Rush,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Dak Prescott,DAL,218.33385953948715,0.9884869086232544,0.684521239551499,25.0,0.09995541307689403,0.0,0.0,0.0,0.07
DeShone Kizer,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Derek Carr,OAK,263.2761761248026,1.25259547224834,0.79,2.9,0.0,0.0,0.0,0.0,0.19
Deshaun Watson,HOU,265.03151685144303,2.0,0.9661523022243952,28.4,0.09972634065443668,0.0,0.0,0.0,0.15
Eli Manning,NYG,255.72097332343643,1.705917304850427,0.7,2.36851735000538,0.0,0.0,0.0,0.0,0.06
Geno Smith,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Jacoby Brissett,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Jameis Winston,TB,284.52,2.5692830852097157,0.9599019467520491,12.7,0.10009241706500986,0.0,0.0,0.0,0.13
