Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
Adam Humphries,TB,1.4,4.4,51.2,0.3,0.0,0.0,0.0,0.01,0.0
Alex Erickson,CIN,1.3,2.7,39.2,0.3,0.0,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.05,1.9,23.5,0.2,0.0,0.0,0.0,0.0,0.0
Allen Robinson,CHI,0.07,4.1,55.0,1.0,0.0,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.14,5.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,1.5,6.0,70.0,1.0,0.0,0.0,0.0,0.01,0.0
Andre Holmes,DEN,0.03,11.2,12.5,0.1,0.0,0.0,0.0,0.8,0.0
Andre Roberts,NYJ,0.9,1.2,15.5,0.1,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,3.3,3.2,43.4,0.4,0.0,0.0,0.0,0.01,0.0
Antonio Brown,PIT,0.17,7.9,103.0,1.0,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,1.5,3.37,42.04,0.3,0.0,0.0,0.0,0.01,0.0
Auden Tate,CIN,0.8,1.8,27.5,0.2,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.4,1.5,19.8,0.2,0.0,0.0,0.0,0.0,0.0
Bennie Fowler,NYG,0.03,2.03,22.22,0.13,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,5.1,5.0,73.98,0.48,0.0,0.0,0.0,0.01,0.0
Brandon LaFell,OAK,0.14,3.7,40.0,0.2,0.0,0.0,0.0,0.0,0.0
Brandon Powell,DET,0.5,2.0,20.0,0.03,0.0,0.0,0.0,0.0,0.0
Breshad Perriman,CLE,1.67,1.2924008859810734,19.831915178192222,0.1,0.0,0.0,0.0,0.0,0.0
Brian Quick,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,2.92,6.0,65.0,1.0,0.0,0.0,0.0,0.01,0.0
Cameron Batson,TEN,0.8,2.6,32.7,0.2299696853136223,0.0,0.0,0.0,0.0,0.0
Charone Peake,NYJ,0.05,0.7,8.5,0.1,0.0,0.0,0.0,0.0,0.0
Chester Rogers,IND,0.9,4.0,45.0,0.2,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,0.07,4.0,55.0,0.3,0.0,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.02,3.8,47.2,0.4,0.0,0.0,0.0,0.0,0.0
Chris Hogan,NE,1.1,2.7,40.4,0.3,0.0,0.0,0.0,0.0,0.0
Christian Kirk,ARI,4.7,4.56,63.3,1.0,0.0,0.0,0.0,0.0,0.0
Cody Core,CIN,1.3,2.2,26.7,0.2,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,0.21,4.2,48.1,0.3,0.0,0.0,0.0,0.0,0.0
Cooper Kupp,LAR,5.2,6.0,71.53,1.0,0.0,0.0,0.0,0.02,0.0
Cordarrelle Patterson,NE,28.1,2.2,30.5,0.2,0.0,0.0,0.0,0.1,0.0
Corey Davis,TEN,0.4,5.75,71.43,1.0,0.0,0.0,0.0,0.0,0.0
Curtis Samuel,CAR,9.1,2.7,34.2,0.3,0.0,0.0,0.0,0.0,0.0
D.J. Chark,JAX,0.7,2.2,33.3,0.2,0.0,0.0,0.0,0.0,0.0
D.J. Moore,CAR,14.4,4.0,47.79,0.4,0.0,0.0,0.0,0.0,0.0
Damiere Byrd,CAR,0.35,0.58,7.28,0.05,0.0,0.0,0.0,0.0,0.0
Damion Ratley,CLE,0.5,2.2,29.7,0.1,0.0,0.0,0.0,0.0,0.0
Danny Amendola,MIA,0.28,5.0,57.04,0.35,0.0,0.0,0.0,0.0,0.0
Dante Pettis,SF,1.8,2.0,26.2,0.2,0.0,0.0,0.0,0.0,0.0
Darius Jennings,TEN,0.5,1.6,21.4,0.12879766723985192,0.0,0.0,0.0,0.0,0.0
Darrius Heyward-Bey,PIT,1.3,0.3348254910355564,6.916129433798314,0.03,0.0,0.0,0.0,0.0,0.0
Davante Adams,GB,0.05,9.0,108.0,1.0,0.0,0.0,0.0,0.0,0.0
David Moore,SEA,1.09,3.4,43.9,0.4,0.0,0.0,0.0,0.01,0.0
DeSean Jackson,TB,4.74,3.4,63.6,0.31,0.0,0.0,0.0,0.01,0.0
DeVante Parker,MIA,0.05,6.0,70.0,1.0,0.0,0.0,0.0,0.0,0.0
Dede Westbrook,JAX,2.7,4.1,58.6,0.33,0.0,0.0,0.0,0.02,0.0
Demarcus Robinson,KC,0.04,2.0,26.5,0.3,0.0,0.0,0.0,0.0,0.0
Devin Funchess,CAR,0.06,4.6,62.91,0.4,0.0,0.0,0.0,0.0,0.0
Donte Moncrief,JAX,0.17,5.0,55.0,0.4,0.0,0.0,0.0,0.0,0.0
Dontrelle Inman,IND,0.06,2.5,27.3,0.13,0.0,0.0,0.0,0.0,0.0
