Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
Adam Humphries,TB,1.2,4.085,46.15,0.2,0.0,0.0,0.0,0.0,0.0
Alex Erickson,CIN,0.21,2.45,31.365000000000002,0.165,0.0,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.0,1.45,18.05,0.1,0.0,0.0,0.0,0.0,0.0
Allen Robinson,CHI,0.0,3.875,50.125,0.45,0.0,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.0,4.65,58.55,0.55,0.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,1.46,4.6,58.95,0.395,0.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.0,3.0355526449260695,8.714595536544365,0.08318715177666693,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.3,0.7,7.95,0.015,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,2.13,2.7750000000000004,36.82,0.3,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.0,7.05,89.25,0.8,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,1.18,2.8,34.55,0.2,0.0,0.0,0.0,0.0,0.0
Auden Tate,CIN,0.12,0.8999999999999999,12.4,0.07521732399309145,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.03,1.1202227250229848,13.9,0.08,0.0,0.0,0.0,0.0,0.0
Bennie Fowler,NYG,0.0,0.9233773870033803,10.95,0.016748910120309827,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,2.55,4.5,70.4,0.4,0.0,0.0,0.0,0.0,0.0
Brandon LaFell,OAK,0.0,3.05,37.801620117175766,0.15556739106759326,0.0,0.0,0.0,0.0,0.0
Brandon Powell,DET,0.1,0.405,4.984999999999999,0.0,0.0,0.0,0.0,0.0,0.0
Breshad Perriman,CLE,0.8,1.1400000000000001,14.75,0.06673409075515861,0.0,0.0,0.0,0.0,0.0
Brian Quick,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,2.8,4.25,56.5,0.45,0.0,0.0,0.0,0.0,0.0
Cameron Batson,TEN,0.12,2.1,24.25,0.2,0.0,0.0,0.0,0.0,0.0
Charone Peake,NYJ,0.0,0.4,5.055,0.008319150637139996,0.0,0.0,0.0,0.0,0.0
Chester Rogers,IND,0.2,2.75,31.51,0.135,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,0.0,3.1,37.55,0.16,0.0,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.0,3.15,42.2,0.3,0.0,0.0,0.0,0.0,0.0
Chris Hogan,NE,0.4,2.3,33.1,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
Christian Kirk,ARI,1.7146542236118534,4.286831713174419,57.04239345316828,0.33999999999999997,0.0,0.0,0.0,0.0,0.0
Cody Core,CIN,0.05,1.4,19.450000000000003,0.1,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,0.0,3.91,40.65,0.2,0.0,0.0,0.0,0.0,0.0
Cooper Kupp,LAR,3.1516470481256826,5.102556031254341,68.7,0.52,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,NE,14.44,0.9450000000000001,11.95,0.07,0.0,0.0,0.0,0.1,0.0
Corey Davis,TEN,0.01,4.6,60.75,0.4,0.0,0.0,0.0,0.0,0.0
Curtis Samuel,CAR,4.41,1.9849999999999999,27.95,0.17,0.0,0.0,0.0,0.0,0.0
D.J. Chark,JAX,0.0,2.05,28.39,0.13,0.0,0.0,0.0,0.0,0.0
D.J. Moore,CAR,4.4,3.45,45.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
Damiere Byrd,CAR,0.2,0.39568059671904576,5.128641029456778,0.01666025079791221,0.0,0.0,0.0,0.0,0.0
Damion Ratley,CLE,0.1,1.3,17.845,0.1,0.0,0.0,0.0,0.0,0.0
Danny Amendola,MIA,0.1,4.515000000000001,48.05,0.2,0.0,0.0,0.0,0.0,0.0
Dante Pettis,SF,0.2857329522831892,1.3250633651315478,17.07353949367306,0.1,0.0,0.0,0.0,0.0,0.0
Darius Jennings,TEN,0.03,1.0840647679938997,13.975030265494663,0.1,0.0,0.0,0.0,0.0,0.0
Darrius Heyward-Bey,PIT,0.6,0.275,3.8499999999999996,0.0,0.0,0.0,0.0,0.0,0.0
Davante Adams,GB,0.0,6.605,87.435,0.8,0.0,0.0,0.0,0.0,0.0
David Moore,SEA,0.4,2.45,38.493791457184585,0.31160411476734673,0.0,0.0,0.0,0.0,0.0
DeSean Jackson,TB,2.4,2.985,51.379999999999995,0.3,0.0,0.0,0.0,0.0,0.0
DeVante Parker,MIA,0.0,3.4000000000000004,47.05,0.305,0.0,0.0,0.0,0.0,0.0
Dede Westbrook,JAX,1.69,3.7750000000000004,53.75,0.25,0.0,0.0,0.0,0.0,0.0
Demarcus Robinson,KC,0.0,1.55,20.2,0.12689652314448027,0.0,0.0,0.0,0.0,0.0
Devin Funchess,CAR,0.0,4.2,55.5,0.345,0.0,0.0,0.0,0.0,0.0
Donte Moncrief,JAX,0.0,3.55,48.25,0.3,0.0,0.0,0.0,0.0,0.0
Dontrelle Inman,IND,0.0,1.8900000000000001,22.85,0.1,0.0,0.0,0.0,0.0,0.0
Doug Baldwin,SEA,0.0,3.9,54.165,0.32499999999999996,0.0,0.0,0.0,0.0,0.0
Dwayne Harris,OAK,1.5524158356162665,0.38899121042582185,5.130648679449866,0.0019469199054303467,0.0,0.0,0.0,0.0,0.0
Equanimeous St. Brown,GB,0.1,1.455,20.419999999999998,0.17176411784733123,0.0,0.0,0.0,0.0,0.0
George Odum,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golden Tate,PHI,2.4,5.050000000000001,54.8,0.3,0.0,0.0,0.0,0.0,0.0
J'Mon Moore,GB,0.06,0.25,3.8249999999999997,0.0,0.0,0.0,0.0,0.0,0.0
J.J. Nelson,ARI,1.0,1.55,20.5,0.085,0.0,0.0,0.0,0.0,0.17
Jakeem Grant,MIA,0.3,2.0,27.0,0.115,0.0,0.0,0.0,0.0,0.0
James Washington,PIT,0.17,1.35,16.799999999999997,0.1,0.0,0.0,0.0,0.0,0.0
Jarius Wright,CAR,0.61,1.5,17.05,0.1,0.0,0.0,0.0,0.0,0.0
Jaron Brown,SEA,0.0,0.723072096334545,9.55,0.1,0.0,0.0,0.0,0.0,0.0
Jarvis Landry,CLE,0.1,6.25,69.95,0.32,0.0,0.0,0.0,0.0,0.0
Jehu Chesson,WAS,0.0,0.3947466117510347,5.404999999999999,0.06153468836267913,0.0,0.0,0.0,0.0,0.0
Jermaine Kearse,NYJ,0.0,3.6950000000000003,41.05,0.20500000000000002,0.0,0.0,0.0,0.0,0.0
JoJo Natson,LAR,0.15,0.1,2.405,0.0,0.0,0.0,0.0,0.0,0.0
John Ross,CIN,1.05,2.8499999999999996,35.21,0.21500000000000002,0.0,0.0,0.0,0.0,0.0
Jordan Matthews,PHI,0.0,1.05,17.4,0.085,0.0,0.0,0.0,0.0,0.0
Jordy Nelson,OAK,0.0,3.1849999999999996,40.26,0.21000000000000002,0.0,0.0,0.0,0.0,0.0
Josh Bellamy,CHI,0.08,0.803550234107125,10.65,0.1,0.0,0.0,0.0,0.0,0.0
Josh Doctson,WAS,0.0,3.185,42.400000000000006,0.28,0.0,0.0,0.0,0.0,0.0
Josh Gordon,NE,0.0,4.35,65.65,0.5,0.0,0.0,0.0,0.0,0.0
Josh Reynolds,LAR,0.5,0.7923860734990846,10.95,0.08784914050687373,0.0,0.0,0.0,0.0,0.0
JuJu Smith-Schuster,PIT,0.0,5.78,72.22,0.4,0.0,0.0,0.0,0.0,0.0
Julian Edelman,NE,5.04,6.0,71.44999999999999,0.42000000000000004,0.0,0.0,0.0,0.0,0.0
Julio Jones,ATL,0.8,7.25,106.55,0.595,0.0,0.0,0.0,0.0,0.0
Justin Hardee,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Hardy,ATL,0.0,0.6628628771396495,7.3577773561030835,0.07,0.0,0.0,0.0,0.0,0.0
Justin Watson,TB,0.0,0.25,2.75,0.0,0.0,0.0,0.0,0.0,0.0
Keelan Cole,JAX,0.0,2.8,37.45,0.175,0.0,0.0,0.0,0.0,0.0
Keenan Allen,LAC,4.2,6.5,86.15,0.55,0.0,0.0,0.0,0.0,0.0
Kelvin Benjamin,KC,0.0,2.75,36.753647896021974,0.2,0.0,0.0,0.0,0.0,0.0
Kendrick Bourne,SF,0.0,2.1306899835852096,24.5,0.2,0.0,0.0,0.0,0.0,0.0
Kenny Golladay,DET,0.9,4.15,62.89,0.4,0.0,0.0,0.0,0.0,0.0
Kenny Stills,MIA,0.0,2.75,41.099999999999994,0.27,0.0,0.0,0.0,0.0,0.0
KhaDarel Hodge,LAR,0.0,0.05,1.25,0.0,0.0,0.0,0.0,0.0,0.0
Larry Fitzgerald,ARI,0.0,5.55,62.35,0.32,0.0,0.0,0.0,0.0,0.0
Leonte Carroo,MIA,0.0,0.1,2.41,0.0,0.0,0.0,0.0,0.0,0.0
Malik Turner,SEA,0.0,0.0,0.0,0.0009407729833823363,0.0,0.0,0.0,0.0,0.0
Marcus Kemp,KC,0.0,0.3955569186728085,4.270894322660688,0.020939712238048393,0.0,0.0,0.0,0.0,0.0
Marquez Valdes-Scantling,GB,0.0,4.15,60.6,0.45,0.0,0.0,0.0,0.0,0.0
Marquise Goodwin,SF,2.3,3.0,49.45,0.3,0.0,0.0,0.0,0.0,0.0
Martavis Bryant,OAK,1.6,1.8375365612099077,26.43452433937817,0.1,0.0,0.0,0.0,0.0,0.0
Marvin Hall,ATL,0.0,0.750073869924892,9.73,0.1,0.0,0.0,0.0,0.0,0.0
Marvin Jones,DET,0.0,4.705779820931549,67.50923049534431,0.46499999999999997,0.0,0.0,0.0,0.0,0.0
Matthew Slater,NE,0.0,0.07142266128329688,2.1188471411977026,0.0,0.0,0.0,0.0,0.0,0.0
Maurice Harris,WAS,0.9,4.35,49.75,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
Michael Floyd,WAS,0.0,1.7,22.200000000000003,0.1,0.0,0.0,0.0,0.0,0.0
Michael Gallup,DAL,0.0,2.45,37.7,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
Michael Thomas,NO,0.0,8.15,101.7,0.695,0.0,0.0,0.0,0.0,0.0
Mike Evans,TB,0.0,5.45,80.65,0.55,0.0,0.0,0.0,0.0,0.0
Mike Williams,LAC,0.6,2.75,43.5,0.45,0.0,0.0,0.0,0.0,0.0
Mohamed Sanu,ATL,0.7,3.8099999999999996,47.55,0.295,0.0,0.0,0.0,0.0,0.0
Nelson Agholor,PHI,1.5,3.4,35.849999999999994,0.2,0.0,0.0,0.0,0.0,0.0
Noah Brown,DAL,0.0,0.3419462135506227,4.955,0.01,0.0,0.0,0.0,0.0,0.0
Odell Beckham,NYG,1.62,7.100964233447469,97.21363544226006,0.5,0.0,0.0,0.0,0.0,0.0
Phillip Dorsett,NE,0.05,1.3384869550421086,17.07559292306637,0.1,0.0,0.0,0.0,0.0,0.0
Quadree Henderson,NYG,0.52,0.2214101408191427,2.66335667298184,0.0067251392893332256,0.0,0.0,0.0,0.0,0.0
Quincy Enunwa,NYJ,0.1,3.955,50.45,0.265,0.0,0.0,0.0,0.0,0.0
Rashad Greene,JAX,0.0,0.4346772604979642,3.8829975766413676,0.003893839810860693,0.0,0.0,0.0,0.0,0.0
Rashard Higgins,CLE,0.0,1.955,25.775,0.1,0.0,0.0,0.0,0.0,0.0
Ray-Ray McCloud,BUF,0.0,0.35,4.4,0.0,0.0,0.0,0.0,0.0,0.0
Richie James,SF,0.2,1.76,23.628966547536987,0.14943506544156682,0.0,0.0,0.0,0.0,0.0
Rishard Matthews,NYJ,0.0,1.2901748951701415,14.899999999999999,0.1,0.0,0.0,0.0,0.0,0.0
Robert Tonyan,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Woods,LAR,6.2,5.195,72.5,0.43000000000000005,0.0,0.0,0.0,0.0,0.0
Russell Gage,ATL,0.1,0.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Russell Shepard,NYG,0.3,0.75,9.2,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Grant,IND,0.0,2.7957440211796643,33.95741897264575,0.2,0.0,0.0,0.0,0.0,0.0
