Player,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,2PT
Adrian Peterson,WAS,59.29175967772971,1.0,1.629511833190918,10.0,0.03323480486869812,0.0,0.0,0.0,0.0
Alex Armah,CAR,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Alfred Blue,HOU,26.59870115210441,0.2,0.5979906916618347,9.254601624482131,0.0,0.0,0.0,0.0,0.0
Alfred Morris,SF,19.20989937387968,0.11,0.6038025617599487,12.0,0.0,0.0,0.0,0.0,0.0
Andy Janovich,DEN,0.9,0.02,0.5,6.9901657094779335,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,KC,0.0,0.01,0.38931435346603394,0.0,0.0,0.0,0.0,0.0,0.0
Austin Ekeler,LAC,23.453112598705566,0.2,2.1595845222473145,15.9,0.0785234272480011,0.0,0.0,0.0,0.0
Benny Cunningham,CHI,0.0,0.02,0.37,0.0,0.0,0.0,0.0,0.0,0.0
Boston Scott,PHI,0.0,0.05,0.38931435346603394,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Bolden,MIA,15.9,0.15,0.5082898139953613,0.3,0.0,0.0,0.0,0.0,0.0
Brandon Wilson,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hill,ATL,28.23727532133549,1.0,1.7742347717285156,15.0,0.1,0.0,0.0,0.0,0.0
C.J. Anderson,LAR,57.89367642833262,1.0,2.412459373474121,25.1,0.11888837814331055,0.0,0.0,0.0,0.0
Cameron Artis-Payne,CAR,21.027677559547385,0.4,0.9944031238555908,28.720630901351722,0.03323480486869812,0.0,0.0,0.0,0.0
Carlos Hyde,JAX,45.47182860887691,0.3,1.6,11.1,0.1,0.0,0.0,0.0,0.0
Charcandrick West,KC,0.0,0.1,0.6373506188392639,13.112906382843049,0.06549045443534851,0.0,0.0,0.0,0.0
Chase Edmonds,ARI,23.429644767202582,0.22,0.9387154579162598,9.0,0.0,0.0,0.0,0.0,0.0
Chris Carson,SEA,68.6714672281058,1.0,1.629511833190918,10.0,0.1,0.0,0.0,0.0,0.01
Chris Ivory,BUF,32.5,0.3,0.8193894624710083,10.931924485730757,0.011499255895614624,0.0,0.0,0.0,0.0
Chris Thompson,WAS,20.191645055767957,0.1,2.8609237670898438,24.01683875833165,0.0785234272480011,0.0,0.0,0.0,0.0
Christian McCaffrey,CAR,50.9046171571889,0.38,4.61313533782959,40.80555846140097,0.26,0.0,0.0,0.0,0.0
