Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Travis Kelce,TE,KC,0.0,0.0,0.0,0.0,0.0,6.5,81.8,0.6
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,7.4,77.3,0.5
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,4.5,53.8,0.3
Jack Doyle,TE,IND,0.0,0.0,0.0,0.0,0.0,5.0,44.8,0.3
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,3.8,42.4,0.4
Eric Ebron,TE,IND,0.0,0.0,0.0,0.0,0.0,4.1,40.9,0.3
Evan Engram,TE,NYG,0.0,0.0,0.0,0.0,0.0,3.8,40.5,0.4
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,4.1,43.6,0.3
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,4.0,44.3,0.3
Trey Burton,TE,CHI,0.0,0.0,0.0,0.0,0.0,3.9,42.1,0.3
O.J. Howard,TE,TB,0.0,0.0,0.0,0.0,0.0,3.0,44.0,0.3
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,3.4,41.6,0.3
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,3.5,34.8,0.4
Benjamin Watson,TE,NO,0.0,0.0,0.0,0.0,0.0,3.7,37.3,0.3
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,3.4,35.3,0.3
Ricky Seals-Jones,TE,ARI,0.0,0.0,0.0,0.0,0.0,3.0,32.4,0.3
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,3.0,37.6,0.2
Jeff Heuerman,TE,DEN,0.0,0.0,0.0,0.0,0.0,3.2,35.5,0.2
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,2.8,32.5,0.2
James O'Shaughnessy,TE,JAX,0.0,0.0,0.0,0.0,0.0,2.8,28.9,0.2
Ryan Griffin,TE,HOU,0.0,0.0,0.0,0.0,0.0,2.5,27.3,0.2
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,2.3,26.3,0.2
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,2.0,24.2,0.2
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,1.7,17.8,0.3
Nick Vannett,TE,SEA,0.0,0.0,0.0,0.0,0.0,2.1,23.9,0.1
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,2.2,23.7,0.1
Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,0.0,1.8,19.1,0.2
Geoff Swaim,TE,DAL,0.0,0.0,0.0,0.0,0.0,2.2,21.2,0.1
Jesse James,TE,PIT,0.0,0.0,0.0,0.0,0.0,1.9,21.2,0.1
Vernon Davis,TE,WAS,0.0,0.0,0.0,0.0,0.0,1.7,21.3,0.1
Jordan Thomas,TE,HOU,0.0,0.0,0.0,0.0,0.0,2.4,22.3,0.0
Ed Dickson,TE,SEA,0.0,0.0,0.0,0.0,0.0,1.7,19.8,0.1
Matt LaCosse,TE,DEN,0.0,0.0,0.0,0.0,0.0,1.9,17.5,0.0
Mo Alie-Cox,TE,IND,0.0,0.0,0.0,0.0,0.0,1.5,19.1,0.0
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.2,12.9,0.1
Blake Bell,TE,JAX,0.0,0.0,0.0,0.0,0.0,1.7,14.9,0.0
Demetrius Harris,TE,KC,0.0,0.0,0.0,0.0,0.0,1.1,12.6,0.1
Rhett Ellison,TE,NYG,0.0,0.0,0.0,0.0,0.0,1.1,12.2,0.1
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,1.0,11.9,0.1
Lance Kendricks,TE,GB,0.0,0.0,0.0,0.0,0.0,0.9,10.4,0.0
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.0,10.4,0.0
Jermaine Gresham,TE,ARI,0.0,0.0,0.0,0.0,0.0,1.0,9.2,0.0
Josh Hill,TE,NO,0.0,0.0,0.0,0.0,0.0,0.9,8.5,0.0
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,0.9,7.9,0.0
Luke Stocker,TE,TEN,0.0,0.0,0.0,0.0,0.0,1.0,7.1,0.0
Luke Willson,TE,DET,0.0,0.0,0.0,0.0,0.0,0.7,8.3,0.0
Antonio Gates,TE,LAC,0.0,0.0,0.0,0.0,0.0,0.6,6.6,0.1
Rico Gathers,TE,DAL,0.0,0.0,0.0,0.0,0.0,0.9,6.8,0.0
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,0.7,7.1,0.0
Scott Simonson,TE,NYG,0.0,0.0,0.0,0.0,0.0,0.5,3.3,0.1
Levine Toilolo,TE,DET,0.0,0.0,0.0,0.0,0.0,0.5,5.3,0.0
Dan Arnold,TE,NO,0.0,0.0,0.0,0.0,0.0,0.6,6.1,0.0
Dalton Schultz,TE,DAL,0.0,0.0,0.0,0.0,0.0,0.5,5.2,0.0
Logan Paulsen,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.4,4.4,0.0
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.4,4.0,0.0
