Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
A.J. Green,CIN,0.0,5.6,70.0,0.5,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.33,6.7,86.4,0.2,0.0,0.0,0.0,0.0,0.0
Albert Wilson,MIA,0.8,2.0,22.81,0.0,0.0,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.0,0.7,9.2,0.015183813042996125,0.0,0.0,0.0,0.0,0.0
Alex Erickson,CIN,0.0,0.5,7.9,0.0,0.0,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.0,2.0,24.4,0.0,0.0,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.0,3.9,55.4,0.4,0.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,1.1,4.34,54.98,0.2,0.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.0,0.7636931241902842,10.032450005583367,0.1,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.0,6.7,80.5,0.55,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.0,0.3,3.8,0.0,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,2.42,4.7,73.5,0.4,0.0,0.0,0.0,0.0,0.0
Brandon Marshall,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Quick,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,0.4,3.32,46.0,0.3,0.0,0.0,0.0,0.0,0.0
Cameron Meredith,NO,0.0,2.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0
Chad Williams,ARI,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Chester Rogers,IND,0.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,0.0,1.7,18.4,0.0,0.0,0.0,0.0,0.0,0.0
Chris Hogan,NE,0.5,1.9,27.3,0.0,0.0,0.0,0.0,0.0,0.0
Chris Moore,BAL,0.3,0.605153099902874,8.661782356832708,0.0,0.0,0.0,0.0,0.0,0.0
Christian Kirk,ARI,0.3,2.92,37.41,0.0,0.0,0.0,0.0,0.0,0.0
Cody Core,CIN,0.0,0.1,4.12,0.0,0.0,0.0,0.0,0.0,0.0
Cody Latimer,NYG,0.0,1.6,16.138511432995955,0.05710443773121965,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,0.0,3.2,36.7,0.0,0.0,0.0,0.0,0.0,0.0
Cooper Kupp,LAR,0.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,NE,1.5,0.6,7.6,0.0,0.0,0.0,0.0,0.0,0.0
Corey Davis,TEN,0.0,4.9,61.1,0.3,0.0,0.0,0.0,0.0,0.0
Courtland Sutton,DEN,0.0,2.5,33.1,0.0,0.0,0.0,0.0,0.0,0.0
Curtis Samuel,CAR,1.37,0.8,10.7,0.0,0.0,0.0,0.0,0.0,0.0
D.J. Chark,JAX,0.0,0.6,9.7,0.0,0.0,0.0,0.0,0.0,0.0
D.J. Moore,CAR,0.5,1.58,18.45,0.12,0.0,0.0,0.0,0.0,0.0
DaeSean Hamilton,DEN,0.0,0.18814838356839925,2.326999688003159,0.0,0.0,0.0,0.0,0.0,0.0
Danny Amendola,MIA,0.0,3.6,36.0,0.0,0.0,0.0,0.0,0.0,0.0
Darius Jennings,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davante Adams,GB,0.0,4.9,63.2,0.54,0.0,0.0,0.0,0.0,0.0
David Moore,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre Carter,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre Hopkins,HOU,0.0,5.9,84.5,0.6,0.0,0.0,0.0,0.0,0.0
Dede Westbrook,JAX,0.0,3.0,55.0,0.3,0.0,0.0,0.0,0.0,0.0
Demarcus Robinson,KC,0.0,0.4,5.2,0.0,0.0,0.0,0.0,0.0,0.0
Demaryius Thomas,HOU,0.0,4.6,52.2,0.3,0.0,0.0,0.0,0.0,0.0
Deonte Thompson,BUF,0.0,1.4,17.7,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Willies,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devin Funchess,CAR,0.0,3.3,50.1,0.37,0.0,0.0,0.0,0.0,0.0
Donte Moncrief,JAX,0.0,2.78,40.0,0.0,0.0,0.0,0.0,0.0,0.0
Doug Baldwin,SEA,0.0,4.3,54.3,0.4,0.0,0.0,0.0,0.0,0.0
Dwayne Harris,OAK,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Sanders,DEN,0.0,4.5,56.5,0.2,0.0,0.0,0.0,0.0,0.0
Equanimeous St. Brown,GB,0.0,0.51,5.7,0.0,0.0,0.0,0.0,0.0,0.0
George Odum,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geremy Davis,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golden Tate,PHI,1.2,6.08,74.45,0.4,0.0,0.0,0.0,0.0,0.0
J'Mon Moore,GB,0.0,0.6,7.24,0.05,0.0,0.0,0.0,0.0,0.0
J.J. Nelson,ARI,0.0,0.42,6.1,0.0,0.0,0.0,0.0,0.0,0.19
Jakeem Grant,MIA,0.8,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
James Washington,PIT,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamison Crowder,WAS,2.2,3.8,43.1,0.2,0.0,0.0,0.0,0.0,0.0
Jarius Wright,CAR,0.0,1.4,16.4,0.0,0.0,0.0,0.0,0.0,0.0
Jaron Brown,SEA,0.0,0.3,4.4,0.0,0.0,0.0,0.0,0.0,0.0
Jarvis Landry,CLE,0.0,5.69,60.5,0.3,0.0,0.0,0.0,0.0,0.0
Jawill Davis,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaydon Mickens,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jermaine Kearse,NYJ,0.0,1.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0
John Brown,BAL,0.0,3.43,55.0,0.3,0.0,0.0,0.0,0.0,0.0
Jordan Matthews,PHI,0.0,1.1997173053319443,15.24674070417145,0.0,0.0,0.0,0.0,0.0,0.0
Jordy Nelson,OAK,0.0,3.7,47.6,0.0,0.0,0.0,0.0,0.0,0.0
Josh Gordon,NE,0.1,1.25,21.55,0.12,0.0,0.0,0.0,0.0,0.0
Josh Malone,CIN,0.0,0.1,1.7,0.0,0.0,0.0,0.0,0.0,0.0
Josh Reynolds,LAR,0.0,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0
JuJu Smith-Schuster,PIT,0.0,5.2,72.9,0.4,0.0,0.0,0.0,0.0,0.0
Julian Edelman,NE,0.0,4.6,55.7,0.3,0.0,0.0,0.0,0.0,0.0
Julio Jones,ATL,0.7,6.3,100.56,0.5,0.0,0.0,0.0,0.0,0.0
Justin Hardee,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Hardy,ATL,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Kamar Aiken,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keelan Cole,JAX,0.0,3.87,58.8,0.3,0.0,0.0,0.0,0.0,0.0
Keenan Allen,LAC,0.0,5.8,72.5,0.4,0.0,0.0,0.0,0.0,0.0
Keke Coutee,HOU,0.6,3.3,40.37,0.0,0.0,0.0,0.0,0.0,0.0
Kelvin Benjamin,KC,0.0,1.7,22.4,0.16915321155438606,0.0,0.0,0.0,0.0,0.0
Kendrick Bourne,SF,0.0,0.8211952494041901,13.007696066835784,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Golladay,DET,0.0,4.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Stills,MIA,0.0,3.37,53.14,0.3,0.0,0.0,0.0,0.0,0.0
KhaDarel Hodge,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laquon Treadwell,MIN,0.0,1.9,23.7,0.0,0.0,0.0,0.0,0.0,0.0
Larry Fitzgerald,ARI,0.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Johnson,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marquez Valdes-Scantling,GB,0.0,2.29,25.31,0.0,0.0,0.0,0.0,0.0,0.0
Martavis Bryant,OAK,1.4,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin Hall,ATL,0.0,0.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Marvin Jones,DET,0.0,3.7,56.8,0.4,0.0,0.0,0.0,0.0,0.0
Matthew Slater,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maurice Harris,WAS,0.0,0.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0
Michael Crabtree,BAL,0.0,4.0,46.4,0.0,0.0,0.0,0.0,0.0,0.0
Michael Gallup,DAL,0.0,1.76,28.07,0.0,0.0,0.0,0.0,0.0,0.0
Michael Thomas,NO,0.0,7.3,82.0,0.5,0.0,0.0,0.0,0.0,0.0
Mike Williams,LAC,0.0,3.0,42.5,0.31,0.0,0.0,0.0,0.0,0.0
Mohamed Sanu,ATL,0.0,3.6,44.3,0.0,0.0,0.0,0.0,0.0,0.0
Nelson Agholor,PHI,1.4,3.8,39.2,0.0,0.0,0.0,0.0,0.0,0.0
Nick Williams,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odell Beckham,NYG,1.7,5.7,82.8,0.3,0.0,0.0,0.0,0.0,0.0
Paul Richardson,WAS,0.0,1.74,27.28,0.0,0.0,0.0,0.0,0.0,0.0
Phillip Dorsett,NE,0.0,1.4,18.4,0.0,0.0,0.0,0.0,0.0,0.0
Pierre Garcon,SF,0.0,3.4,43.7,0.0,0.0,0.0,0.0,0.0,0.0
Quincy Enunwa,NYJ,0.0,4.0,55.0,0.3,0.0,0.0,0.0,0.0,0.0
Rashard Higgins,CLE,0.0,2.35,28.421275561009473,0.0,0.0,0.0,0.0,0.0,0.0
Ray-Ray McCloud,BUF,0.0,0.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Richie James,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robby Anderson,NYJ,0.1,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Foster,BUF,0.0,0.8179280279398526,6.155872185562906,0.0,0.0,0.0,0.0,0.0,0.0
Robert Tonyan,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robert Woods,LAR,1.51,4.9,64.4,0.4,0.0,0.0,0.0,0.0,0.0
Rod Streater,CLE,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russell Gage,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russell Shepard,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Grant,IND,0.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Switzer,PIT,3.1,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Sammie Coates,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sammy Watkins,KC,1.6,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Seth Roberts,OAK,0.0,1.0,11.2,0.03651800417136816,0.0,0.0,0.0,0.0,0.0
Shelton Gibson,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefon Diggs,MIN,1.1,5.4,67.5,0.3,0.0,0.0,0.0,0.0,0.0
Sterling Shepard,NYG,0.6,4.9,55.5,0.0,0.0,0.0,0.0,0.0,0.0
T.J. Jones,DET,0.0,0.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0
Tajae Sharpe,TEN,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Tavon Austin,DAL,6.7,0.66,7.98,0.0,0.0,0.0,0.0,0.0,0.0
Taywan Taylor,TEN,0.0,3.0,31.3,0.0,0.0,0.0,0.0,0.0,0.0
Terrelle Pryor,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Patrick,DEN,0.0,0.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0
Tim White,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Torrey Smith,CAR,0.0,1.7,21.5,0.0,0.0,0.0,0.0,0.0,0.0
Tre'Quan Smith,NO,0.0,0.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Trent Sherfield,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trent Taylor,SF,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Boyd,CIN,0.0,4.9,60.4,0.3,0.0,0.0,0.0,0.0,0.0
Tyler Lockett,SEA,2.25,3.6,50.0,0.3,0.0,0.0,0.0,0.0,0.0
Tyreek Hill,KC,4.6,4.3,52.6,0.3,0.0,0.0,0.0,0.0,0.0
Tyrell Williams,LAC,0.0,2.6,38.8,0.0,0.0,0.0,0.0,0.0,0.0
Will Fuller,HOU,0.2,4.0,59.47,0.4,0.0,0.0,0.0,0.0,0.0
Willie Snead,BAL,0.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Pascal,IND,0.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
Zay Jones,BUF,0.0,2.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0
