Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
A.J. Green,CIN,0.062914151126546,5.874183133464815,80.26905495465337,0.7233683456538786,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.726,7.621666666666667,90.47166666666665,0.5216666666666666,0.0,0.0,0.0,0.0,0.0
Albert Wilson,MIA,3.409343075394485,3.0080690408666695,39.772320383269424,0.18350031340465842,0.0,0.0,0.0,0.007161024162014265,0.0
Aldrick Robinson,MIN,0.006,1.5239532311490154,17.64898126633918,0.13086396884049936,0.0,0.0,0.0,0.0,0.0
Alex Erickson,CIN,1.69,1.2744559229062482,15.83357744118843,0.0810625139969378,0.0,0.0,0.0,0.002,0.0
Allen Hurns,DAL,0.01,2.3166666666666664,32.14,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.028000000000000004,4.278333333333333,61.541666666666664,0.5383333333333333,0.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,1.4979999999999998,4.9398287644188095,65.96569381055549,0.41123137539335297,0.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.054000000000000006,1.375615520698381,17.143741667597226,0.10202727467437578,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.3228976092392227,0.13042077374656355,2.0185901940360247,0.0025045066105641393,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.098,7.31,90.81833333333333,0.725,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,1.3980000000000001,3.111666666666667,40.585,0.18000000000000002,0.0,0.0,0.0,0.002,0.0
Austin Carr,NO,0.05600000000000001,0.7027361425506354,9.1888926327707,0.07315461346924841,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,3.2840000000000003,5.495000000000001,79.69666666666666,0.5583333333333333,0.0,0.0,0.0,0.0,0.0
Brandon Marshall,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.02,0.029262140652311138,0.7859499799057353,0.004054549348751553,0.0,0.0,0.0,0.0,0.0
Brian Quick,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,2.8120000000000003,4.32,58.6,0.49999999999999994,0.0,0.0,0.0,0.006,0.0
Cameron Meredith,NO,0.10221301445582294,2.6937138637195077,37.71249970777789,0.21776708799616837,0.0,0.0,0.0,0.0,0.0
Chad Williams,ARI,0.588,2.0033333333333334,25.091666666666665,0.16,0.0,0.0,0.0,0.0,0.0
Chester Rogers,IND,0.45999999999999996,4.328333333333332,49.544999999999995,0.19999999999999998,0.0,0.0,0.0,0.002,0.0
Chris Conley,KC,0.01,2.1983333333333337,25.186666666666667,0.11333333333333334,0.0,0.0,0.0,0.0,0.0
Chris Hogan,NE,0.9099999999999999,2.605,38.07,0.22833333333333336,0.0,0.0,0.0,0.0,0.0
Chris Moore,BAL,1.4000000000000001,0.7725255166504791,9.60863039280545,0.0709839467256952,0.0,0.0,0.0,0.002,0.0
Christian Kirk,ARI,1.05375080688602,3.7501837240307894,45.605623044809704,0.1809013740949008,0.0,0.0,0.0,0.0,0.0
Cody Core,CIN,0.038947664883932774,0.4412311715974974,5.694143231011665,0.02601226357116312,0.0,0.0,0.0,0.0,0.0
Cody Latimer,NYG,0.04,2.031814783731005,25.226418572165993,0.11618407295520328,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,0.072,3.763333333333333,43.38833333333333,0.17166666666666666,0.0,0.0,0.0,0.0,0.0
Cooper Kupp,LAR,2.3441215298255265,5.341664121306305,68.49330599211542,0.411571330130416,0.0,0.0,0.0,0.0023870080540047555,0.0
Cordarrelle Patterson,NE,5.818,1.106117079590331,11.903983822325714,0.09674585095761583,0.0,0.0,0.0,0.082,0.0
Corey Davis,TEN,0.014000000000000002,5.5249999999999995,71.15166666666666,0.5,0.0,0.0,0.0,0.0,0.0
Courtland Sutton,DEN,0.31399999999999995,2.831666666666667,38.434999999999995,0.165,0.0,0.0,0.0,0.0,0.0
Curtis Samuel,CAR,4.254,1.016672844633542,13.259961258124733,0.08381592704481615,0.0,0.0,0.0,0.0,0.0
D.J. Chark,JAX,0.27799999999999997,0.945,12.124999999999998,0.041666666666666664,0.0,0.0,0.0,0.0,0.0
D.J. Moore,CAR,1.8820000000000001,2.0342927108521356,25.961253807981507,0.22040457823535908,0.0,0.0,0.0,0.0,0.0
DaeSean Hamilton,DEN,0.072,0.38635806392806654,4.77283328133386,0.00405454934875138,0.0,0.0,0.0,0.0,0.0
Danny Amendola,MIA,0.20400000000000001,3.9933333333333336,41.98166666666666,0.17666666666666667,0.0,0.0,0.0,0.0,0.0
Darius Jennings,TEN,0.008,0.4094129705367527,5.533626028506485,0.008109098697502757,0.0,0.0,0.0,0.0,0.0
Davante Adams,GB,0.014000000000000002,5.761666666666667,72.92,0.7066666666666666,0.0,0.0,0.0,0.0,0.0
David Moore,SEA,0.08497672338312603,0.9100224618338423,11.280458250227518,0.10537371869803765,0.0,0.0,0.0,0.0,0.0
DeAndre Carter,HOU,0.068,0.27616986359234597,4.3003286902888265,0.002027274674375688,0.0,0.0,0.0,0.0,0.0
DeAndre Hopkins,HOU,0.22600000000000003,6.77,93.81833333333333,0.7000000000000001,0.0,0.0,0.0,0.002,0.0
Dede Westbrook,JAX,1.432,4.165,60.46833333333334,0.43999999999999995,0.0,0.0,0.0,0.002,0.0
