Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Rob Gronkowski,TE,NE,0.0,0.0,0.0,0.0,0.0,4.3,66.0,0.5
Travis Kelce,TE,KC,0.0,0.0,0.0,0.0,0.0,5.1,62.7,0.4
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,4.9,57.1,0.5
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,4.8,50.7,0.4
George Kittle,TE,SF,0.0,0.0,0.0,0.0,0.0,4.4,46.7,0.4
Evan Engram,TE,NYG,0.0,0.0,0.0,0.0,0.0,4.0,48.1,0.4
Jack Doyle,TE,IND,0.0,0.0,0.0,0.0,0.0,5.1,45.5,0.3
Trey Burton,TE,CHI,0.0,0.0,0.0,0.0,0.0,4.3,46.5,0.3
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,3.8,37.9,0.5
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,3.4,42.0,0.4
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,4.0,45.3,0.2
Benjamin Watson,TE,NO,0.0,0.0,0.0,0.0,0.0,3.5,39.9,0.3
Tyler Eifert,TE,CIN,0.0,0.0,0.0,0.0,0.0,3.3,36.2,0.4
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,3.2,37.6,0.3
Eric Ebron,TE,IND,0.0,0.0,0.0,0.0,0.0,3.8,38.1,0.3
O.J. Howard,TE,TB,0.0,0.0,0.0,0.0,0.0,3.1,36.3,0.3
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,2.9,34.2,0.3
Ricky Seals-Jones,TE,ARI,0.0,0.0,0.0,0.0,0.0,3.1,33.2,0.3
Austin Seferian-Jenkins,TE,JAX,0.0,0.0,0.0,0.0,0.0,3.4,34.3,0.3
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,3.1,34.0,0.3
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,3.0,34.8,0.2
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,3.4,36.3,0.1
Antonio Gates,TE,LAC,0.0,0.0,0.0,0.0,0.0,2.4,26.2,0.4
Charles Clay,TE,BUF,0.0,0.0,0.0,0.0,0.0,3.1,34.1,0.2
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,2.7,28.2,0.3
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,3.1,30.2,0.2
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,2.4,28.1,0.2
Will Dissly,TE,SEA,0.0,0.0,0.0,0.0,0.0,2.4,25.1,0.2
Vernon Davis,TE,WAS,0.0,0.0,0.0,0.0,0.0,2.2,27.9,0.2
Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,0.0,2.2,25.1,0.2
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,2.3,27.0,0.2
Neal Sterling,TE,NYJ,0.0,0.0,0.0,0.0,0.0,2.7,27.4,0.1
Tyler Kroft,TE,CIN,0.0,0.0,0.0,0.0,0.0,1.9,20.5,0.2
Jesse James,TE,PIT,0.0,0.0,0.0,0.0,0.0,2.1,23.7,0.1
Demetrius Harris,TE,KC,0.0,0.0,0.0,0.0,0.0,1.9,22.8,0.1
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.1
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,2.0,21.3,0.1
Ryan Griffin,TE,HOU,0.0,0.0,0.0,0.0,0.0,1.9,20.4,0.1
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,1.6,20.3,0.1
Nick Vannett,TE,SEA,0.0,0.0,0.0,0.0,0.0,1.8,20.5,0.1
Jake Butt,TE,DEN,0.0,0.0,0.0,0.0,0.0,1.9,20.0,0.1
Garrett Celek,TE,SF,0.0,0.0,0.0,0.0,0.0,1.6,19.1,0.1
Jason Croom,TE,BUF,0.0,0.0,0.0,0.0,0.0,1.7,15.0,0.1
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,1.4,16.0,0.1
Maxx Williams,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.5,16.6,0.1
Luke Willson,TE,DET,0.0,0.0,0.0,0.0,0.0,1.4,14.4,0.1
Geoff Swaim,TE,DAL,0.0,0.0,0.0,0.0,0.0,1.5,13.9,0.1
Michael Roberts,TE,DET,0.0,0.0,0.0,0.0,0.0,1.3,11.4,0.1
Dion Sims,TE,CHI,0.0,0.0,0.0,0.0,0.0,1.1,12.3,0.1
Derek Carrier,TE,OAK,0.0,0.0,0.0,0.0,0.0,1.0,9.6,0.1
Luke Stocker,TE,TEN,0.0,0.0,0.0,0.0,0.0,1.2,8.6,0.1
Logan Thomas,TE,BUF,0.0,0.0,0.0,0.0,0.0,1.0,9.8,0.0
Rhett Ellison,TE,NYG,0.0,0.0,0.0,0.0,0.0,0.9,9.7,0.1
Josh Hill,TE,NO,0.0,0.0,0.0,0.0,0.0,1.0,9.8,0.0
Chris Herndon,TE,NYJ,0.0,0.0,0.0,0.0,0.0,0.9,9.7,0.1
Eric Tomlinson,TE,NYJ,0.0,0.0,0.0,0.0,0.0,0.8,8.9,0.1
Lance Kendricks,TE,GB,0.0,0.0,0.0,0.0,0.0,0.9,9.6,0.0
Jeff Heuerman,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.8,9.3,0.0
Dwayne Allen,TE,NE,0.0,0.0,0.0,0.0,0.0,0.8,8.7,0.0
Marcedes Lewis,TE,GB,0.0,0.0,0.0,0.0,0.0,0.6,6.9,0.1
Darren Fells,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.6,6.0,0.1
Levine Toilolo,TE,DET,0.0,0.0,0.0,0.0,0.0,0.6,7.2,0.0
Tyler Conklin,TE,MIN,0.0,0.0,0.0,0.0,0.0,0.7,5.7,0.1
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,0.7,6.5,0.0
A.J. Derby,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.6,6.0,0.0
Jordan Thomas,TE,HOU,0.0,0.0,0.0,0.0,0.0,0.6,5.9,0.0
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,0.3,3.8,0.0
David Morgan,TE,MIN,0.0,0.0,0.0,0.0,0.0,0.4,3.3,0.0
James O'Shaughnessy,TE,JAX,0.0,0.0,0.0,0.0,0.0,0.3,3.3,0.0
Xavier Grimble,TE,PIT,0.0,0.0,0.0,0.0,0.0,0.3,3.2,0.0
Jacob Hollister,TE,NE,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0
Durham Smythe,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0
Clark Harris,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antony Auclair,TE,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrell Daniels,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Culkin,TE,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Schreck,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnny Mundt,TE,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Firkser,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rob Gronkowski,TE,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalton Schultz,TE,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Leggett,TE,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt LaCosse,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabe Holmes,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Manhertz,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Ellis,TE,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Braunecker,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Smith,TE,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan Paulsen,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Wick,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Perkins,TE,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hakeem Valles,TE,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alan Cross,TE,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Saubert,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
