Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,8.31,0.03,0.04,0.10936979037120848,0.0,0.0,0.0,0.0,0.03
Aaron Rodgers,GB,297.0,2.1,0.65,16.2,0.1,0.0,0.0,0.0,0.1
Alex Tanney,NYG,14.91,0.05,0.05,0.01,0.0,0.0,0.0,0.0,0.03
Andrew Luck,IND,309.0,3.0,1.2,13.3,0.2,0.0,0.0,0.0,0.16
Andy Dalton,CIN,258.0,2.0,1.2,10.0,0.1,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,290.0,2.0,1.0,16.7,0.2,0.0,0.0,0.0,0.13
Ben Roethlisberger,PIT,316.0,2.1,1.2,7.81,0.2,0.0,0.0,0.0,0.19
Blaine Gabbert,TEN,21.6,0.06,0.15,0.2156223384779119,0.01,0.0,0.0,0.0,0.03
Blake Bortles,JAX,235.0,2.0,1.0,28.2,0.2,0.0,0.0,0.0,0.09
Brett Hundley,SEA,10.89,0.04,0.12,0.11979805472976218,0.01,0.0,0.0,0.0,0.03
Brian Hoyer,NE,11.87,0.05,0.06,0.32810937111362537,0.02,0.0,0.0,0.0,0.01
Brock Osweiler,MIA,13.79,0.07,0.11,0.11668081246525723,0.0,0.0,0.0,0.0,0.06
C.J. Beathard,SF,20.19,0.09,0.05,0.33103214874720527,0.01,0.0,0.0,0.0,0.03
Cam Newton,CAR,265.0,2.0,1.1,41.1,0.5,0.0,0.0,0.0,0.13
Carson Wentz,PHI,285.0,2.0,1.0,18.1,0.2,0.0,0.0,0.0,0.22
Case Keenum,DEN,256.0,1.6,1.0,8.3,0.1,0.0,0.0,0.0,0.03
Chase Daniel,CHI,255.0,2.0,1.1,31.39,0.2,0.0,0.0,0.0,0.08
Cody Kessler,JAX,17.08,0.1,0.08,0.3,0.0,0.0,0.0,0.0,0.03
Colt McCoy,WAS,238.9,1.02,1.0,22.87,0.11,0.0,0.0,0.0,0.02
Cooper Rush,DAL,11.84,0.03,0.1,0.22708219222925374,0.01,0.0,0.0,0.0,0.03
Dak Prescott,DAL,231.0,2.0,0.9,29.4,0.4,0.0,0.0,0.0,0.06
Davis Webb,NYJ,26.04,0.07,0.1,0.07,0.02,0.0,0.0,0.0,0.04
DeShone Kizer,GB,9.2,0.02,0.06,0.23138181270007746,0.01,0.0,0.0,0.0,0.03
Derek Carr,OAK,254.8,1.5,2.0,6.96,0.1,0.0,0.0,0.0,0.16
Deshaun Watson,HOU,258.0,2.0,1.5,33.3,0.3,0.0,0.0,0.0,0.14
Drew Brees,NO,357.0,3.0,0.8,7.06,0.2,0.0,0.0,0.0,0.03
Eli Manning,NYG,293.0,2.0,1.0,3.9,0.04,0.0,0.0,0.0,0.06
Geno Smith,LAC,12.07,0.04,0.06,0.02,0.01,0.0,0.0,0.0,0.03
Jacoby Brissett,IND,14.33,0.04,0.1,0.12502342395210092,0.02,0.0,0.0,0.0,0.03
Jameis Winston,TB,305.0,2.3,1.4,24.65,0.2,0.0,0.0,0.0,0.13
Jeff Driskel,CIN,10.6,0.03,0.05,0.11876646533696966,0.02,0.0,0.0,0.0,0.03
Joe Webb,HOU,2.08,0.01,0.02,0.08,0.02,0.0,0.0,0.0,0.0
Josh Allen,BUF,205.7,1.01,1.5,37.9,0.4,0.0,0.0,0.0,0.07
Josh McCown,NYJ,256.0,1.4,1.1,14.7,0.3,0.0,0.0,0.0,0.09
Josh Rosen,ARI,234.6,1.5,1.8,10.9,0.1,0.0,0.0,0.0,0.1
Joshua Dobbs,PIT,9.19,0.06,0.07,0.11771240185804765,0.01,0.0,0.0,0.0,0.03
Kevin Hogan,DEN,15.31,0.04,0.13,0.3,0.02,0.0,0.0,0.0,0.03
Kirk Cousins,MIN,303.0,2.1,1.0,11.9,0.2,0.0,0.0,0.0,0.09
Lamar Jackson,BAL,196.0,1.3,1.0,75.1,1.0,0.0,0.0,0.0,0.08
Marcus Mariota,TEN,217.0,2.0,1.2,29.6,0.3,0.0,0.0,0.0,0.03
Mark Sanchez,WAS,14.45,0.06,0.12,0.21429314301654961,0.0,0.0,0.0,0.0,0.03
Matt Barkley,BUF,20.18,0.07,0.27,0.03,0.01,0.0,0.0,0.0,0.03
Matt Cassel,DET,8.84,0.02,0.11,0.11145544324291662,0.0,0.0,0.0,0.0,0.05
Matt Ryan,ATL,351.0,3.0,1.0,8.5,0.2,0.0,0.0,0.0,0.09
Matt Schaub,ATL,3.7,0.01,0.04,0.02,0.0,0.0,0.0,0.0,0.1
Matthew Stafford,DET,264.9,1.72,1.0,10.0,0.1,0.0,0.0,0.0,0.06
Mike Glennon,ARI,11.260413503744143,0.07,0.05,0.1093697903712062,0.0,0.0,0.0,0.0,0.06
Nick Foles,PHI,14.26,0.06,0.1,0.22291088648583346,0.01,0.0,0.0,0.0,0.03
Nick Mullens,SF,301.0,2.0,0.91,12.4,0.12,0.0,0.0,0.0,0.08
Philip Rivers,LAC,314.0,2.2,1.0,3.3,0.05,0.0,0.0,0.0,0.06
Robert Griffin III,BAL,27.3,0.12,0.13,1.4,0.02,0.0,0.0,0.0,0.03
Russell Wilson,SEA,268.0,2.2,1.0,29.63,0.2,0.0,0.0,0.0,0.09
Ryan Fitzpatrick,TB,44.9,0.3,0.2,2.5,0.02,0.0,0.0,0.0,0.05
Ryan Tannehill,MIA,276.0,1.7,1.2,18.88,0.13,0.0,0.0,0.0,0.09
