Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Patrick Mahomes,QB,KC,325.0,2.4,0.9,19.2,0.1,0.0,0.0,0.0
Ben Roethlisberger,QB,PIT,351.0,2.4,0.9,2.7,0.0,0.0,0.0,0.0
Drew Brees,QB,NO,332.0,2.4,0.8,1.0,0.1,0.0,0.0,0.0
Philip Rivers,QB,LAC,335.0,2.2,0.7,0.3,0.0,0.0,0.0,0.0
Jameis Winston,QB,TB,314.0,2.2,1.0,10.1,0.1,0.0,0.0,0.0
Cam Newton,QB,CAR,240.0,1.9,0.7,36.9,0.4,0.0,0.0,0.0
Aaron Rodgers,QB,GB,275.0,2.2,0.5,15.5,0.1,0.0,0.0,0.0
Deshaun Watson,QB,HOU,248.0,1.8,0.8,34.9,0.3,0.0,0.0,0.0
Matt Ryan,QB,ATL,299.0,1.9,0.9,7.8,0.1,0.0,0.0,0.0
Tom Brady,QB,NE,294.0,2.1,0.5,1.5,0.1,0.0,0.0,0.0
Mitchell Trubisky,QB,CHI,245.0,1.7,0.9,33.2,0.3,0.0,0.0,0.0
Lamar Jackson,QB,BAL,164.0,0.8,0.8,72.1,0.6,0.0,0.0,0.0
Jared Goff,QB,LAR,291.0,2.0,0.7,7.2,0.1,0.0,0.0,0.0
Andrew Luck,QB,IND,280.0,2.0,0.8,12.0,0.1,0.0,0.0,0.0
Dak Prescott,QB,DAL,252.0,1.5,0.7,29.5,0.3,0.0,0.0,0.0
Russell Wilson,QB,SEA,273.0,1.9,0.7,14.2,0.1,0.0,0.0,0.0
Kirk Cousins,QB,MIN,284.0,1.9,0.8,11.1,0.1,0.0,0.0,0.0
Carson Wentz,QB,PHI,244.0,1.9,0.6,16.8,0.1,0.0,0.0,0.0
Baker Mayfield,QB,CLE,259.0,1.7,0.9,15.9,0.2,0.0,0.0,0.0
Josh Allen,QB,BUF,208.0,1.1,1.0,47.9,0.4,0.0,0.0,0.0
Case Keenum,QB,DEN,273.0,1.7,0.9,8.9,0.1,0.0,0.0,0.0
Marcus Mariota,QB,TEN,212.0,1.3,0.8,30.5,0.3,0.0,0.0,0.0
Ryan Tannehill,QB,MIA,264.0,1.6,1.0,10.4,0.1,0.0,0.0,0.0
Matthew Stafford,QB,DET,265.0,1.7,0.8,5.3,0.1,0.0,0.0,0.0
Derek Carr,QB,OAK,266.0,1.8,0.9,3.6,0.0,0.0,0.0,0.0
Eli Manning,QB,NYG,249.0,1.7,0.7,1.4,0.0,0.0,0.0,0.0
Nick Mullens,QB,SF,252.0,1.5,1.7,1.7,0.0,0.0,0.0,0.0
Josh Rosen,QB,ARI,230.0,1.4,1.5,12.1,0.1,0.0,0.0,0.0
Jeff Driskel,QB,CIN,195.0,1.1,1.3,15.5,0.2,0.0,0.0,0.0
Mark Sanchez,QB,WAS,196.0,1.2,1.2,5.2,0.2,0.0,0.0,0.0
Sam Darnold,QB,NYJ,201.0,1.2,1.3,5.4,0.1,0.0,0.0,0.0
Cody Kessler,QB,JAX,181.0,1.0,1.2,4.5,0.0,0.0,0.0,0.0
