Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,1.75,0.0,0.0,0.0,0.0,0,0,0,0.03
Aaron Rodgers,GB,281.2,1.9,0.45,18.049999999999997,0.1,0,0,0,0.1
Alex Smith,WAS,227.88309265348352,1.2406218865617702,0.5,16.864350437348087,0.1,0,0,0,0.03
Alex Tanney,NYG,1.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Andrew Luck,IND,268.5,2.1500000000000004,1.0,9.42,0.045,0,0,0,0.16
Andy Dalton,CIN,235.96387453896534,1.45,0.8880016391732704,6.9,0.04996226267127404,0,0,0,0.0
Ben Roethlisberger,PIT,298.0,1.95,0.95,5.3,0.1,0,0,0,0.19
Blaine Gabbert,TEN,2.4,0.0,0.0,0.05,0.0,0,0,0,0.03
Blake Bortles,JAX,247.9,1.6,0.9550000000000001,25.384999999999998,0.1,0,0,0,0.09
Brandon Weeden,HOU,2.75,0.0,0.0,0.015,0.0,0,0,0,0.06
Brett Hundley,SEA,2.55,0.0,0.0,0.04,0.0,0,0,0,0.03
Cam Newton,CAR,246.85659940373932,1.9068374945476314,0.6722112983159041,41.45131122653012,0.35165356177783813,0,0,0,0.13
Carson Wentz,PHI,299.66468294975647,1.9779445088623007,0.8196628288484036,15.3,0.10099829638443966,0,0,0,0.22
Case Keenum,DEN,257.25,1.3,0.97,6.165,0.0,0,0,0,0.03
Chad Henne,KC,2.65,0.0,0.0,0.045,0.0,0,0,0,0.02
Chase Daniel,CHI,2.5,0.0,0.0,0.0,0.0,0,0,0,0.02
Cody Kessler,JAX,6.684732326746104,0.0,0.0,0.055,0.0,0,0,0,0.03
Colt McCoy,WAS,1.8706263064548232,0.0,0.008619940241924754,0.0,0.0012588838714653987,0,0,0,0.03
Cooper Rush,DAL,2.85,0.0,0.0,0.0,0.0,0,0,0,0.03
Dak Prescott,DAL,244.15,1.65,0.55,27.57,0.28500000000000003,0,0,0,0.06
DeShone Kizer,GB,2.0999999999999996,0.0,0.0,0.155,0.0,0,0,0,0.03
Derek Carr,OAK,242.1,1.2,0.8500000000000001,5.1,0.1,0,0,0,0.16
Deshaun Watson,HOU,248.405,1.7,0.95,32.099999999999994,0.135,0,0,0,0.14
Drew Brees,NO,303.18,2.25,0.45,2.6,0.115,0,0,0,0.03
Eli Manning,NYG,282.55,1.9,0.8,1.85,0.0,0,0,0,0.06
Geno Smith,LAC,1.2,0.0,0.0,0.0,0.0,0,0,0,0.03
Jacoby Brissett,IND,2.05,0.0,0.0,0.01360225321743394,0.0,0,0,0,0.03
Jameis Winston,TB,17.678740170035567,0.08988131153751086,0.10161541073013865,0.585,0.0,0,0,0,0.03
Jared Goff,LAR,313.9,2.4,0.8,9.25,0.1,0,0,0,0.09
Jeff Driskel,CIN,2.3,0.0,0.0,0.07,0.0,0,0,0,0.03
Joe Webb,HOU,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Josh Rosen,ARI,232.5,1.6,1.0,9.1,0.045,0,0,0,0.1
Joshua Dobbs,PIT,1.15,0.0,0.0,0.0,0.0,0,0,0,0.03
Kevin Hogan,DEN,1.2,0.0,0.0,0.25,0.0,0,0,0,0.03
Kirk Cousins,MIN,281.5,1.7149999999999999,0.845,8.510000000000002,0.1,0,0,0,0.06
Lamar Jackson,BAL,174.9,1.0950000000000002,0.905,46.61,0.395,0,0,0,0.09
Marcus Mariota,TEN,229.5,1.4,0.605,25.6,0.2,0,0,0,0.03
Matt Cassel,DET,1.5499999999999998,0.0,0.0,0.005,0.0,0,0,0,0.05
Matt Ryan,ATL,301.135,2.0,0.635,7.45,0.1,0,0,0,0.09
Matt Schaub,ATL,1.55,0.0,0.0,0.0,0.0,0,0,0,0.1
Matthew Stafford,DET,263.515,1.89,0.865,6.75,0.1,0,0,0,0.06
Mike Glennon,ARI,3.3,0.0,0.0,0.0,0.0,0,0,0,0.06
Mitchell Trubisky,CHI,245.45,1.65,0.8,28.97,0.2,0,0,0,0.09
Nick Foles,PHI,3.25,0.0,0.0,0.005,0.0,0,0,0,0.03
Patrick Mahomes,KC,308.355,2.5,0.8500000000000001,16.65,0.13,0,0,0,0.06
Philip Rivers,LAC,267.355,2.1,0.78,1.99,0.0,0,0,0,0.06
Robert Griffin III,BAL,26.5,0.17,0.1,4.2,0.0,0,0,0,0.03
Russell Wilson,SEA,233.2,2.0,0.7,26.9,0.1,0,0,0,0.09
Ryan Fitzpatrick,TB,299.65,1.85,1.0950000000000002,15.850000000000001,0.115,0,0,0,0.0
Sean Mannion,LAR,1.5,0.0,0.0,0.0,0.0,0,0,0,0.03
Taylor Heinicke,CAR,1.9469212001640774,0.0,0.009851360276485432,0.0005346354135907451,0.0012588838714653987,0,0,0,0.03
Taysom Hill,NO,3.5999999999999996,0.0,0.0,14.945,0.1,0,0,0,0.03
Teddy Bridgewater,NO,0.6000000000000001,0.0,0.0,0.0,0.0,0,0,0,0.03
Trevor Siemian,MIN,3.8,0.0,0.0,0.05,0.0,0,0,0,0.03
