Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,9.91,0.04,0.05,0.14647509631989417,0.0,0,0,0,0.03
Aaron Rodgers,GB,294.0,2.1,0.6,20.0,0.11,0,0,0,0.1
Alex Smith,WAS,235.0,1.42,0.56,20.0,0.1,0,0,0,0.03
Alex Tanney,NYG,16.39,0.05,0.04,0.0,0.01,0,0,0,0.03
Andrew Luck,IND,296.0,3.0,1.16,12.7,0.1,0,0,0,0.16
Andy Dalton,CIN,247.18,1.7,1.1,10.0,0.1,0,0,0,0.0
Ben Roethlisberger,PIT,299.73,2.01,1.14,8.57,0.1,0,0,0,0.19
Blaine Gabbert,TEN,13.78,0.05,0.07,0.6138610154525327,0.01,0,0,0,0.03
Blake Bortles,JAX,260.0,2.0,1.0,28.7,0.2,0,0,0,0.09
Brandon Weeden,HOU,10.88,0.04,0.07,0.14793917638483617,0.0,0,0,0,0.06
Brett Hundley,SEA,10.36,0.05,0.07,0.15037930982640685,0.02,0,0,0,0.03
Cam Newton,CAR,284.0,2.0,1.0,44.0,0.5,0,0,0,0.13
Carson Wentz,PHI,317.0,2.1,1.1,19.3,0.2,0,0,0,0.22
Case Keenum,DEN,295.0,1.5,1.1,10.0,0.1,0,0,0,0.03
Chad Henne,KC,10.4,0.03,0.05,0.1508673365147206,0.0,0,0,0,0.02
Chase Daniel,CHI,7.25,0.03,0.04,0.14647509631989414,0.01,0,0,0,0.02
Cody Kessler,JAX,12.32,0.1,0.06,0.20288438335412184,0.01,0,0,0,0.03
Colt McCoy,WAS,13.6,0.03,0.07,0.0,0.01,0,0,0,0.03
Cooper Rush,DAL,7.69,0.03,0.04,0.1464750963198942,0.01,0,0,0,0.03
Dak Prescott,DAL,271.0,2.0,0.71,29.1,0.3,0,0,0,0.06
DeShone Kizer,GB,14.49,0.03,0.08,0.40131399246351407,0.01,0,0,0,0.03
Derek Carr,OAK,265.0,1.5,1.0,8.6,0.1,0,0,0,0.16
Deshaun Watson,HOU,262.0,2.0,1.2,35.2,0.3,0,0,0,0.14
Drew Brees,NO,337.0,3.0,0.8,7.45,0.2,0,0,0,0.03
Eli Manning,NYG,319.0,2.1,1.0,3.2,0.06,0,0,0,0.06
Geno Smith,LAC,11.56,0.03,0.07,0.03,0.01,0,0,0,0.03
Jacoby Brissett,IND,10.04,0.04,0.05,0.11,0.01,0,0,0,0.03
Jameis Winston,TB,33.8,0.2,0.2,1.7,0.01,0,0,0,0.03
Jared Goff,LAR,344.0,3.0,1.0,15.07,0.2,0,0,0,0.09
Jeff Driskel,CIN,8.58,0.03,0.05,0.18853737577310936,0.01,0,0,0,0.03
Joe Webb,HOU,2.07,0.01,0.02,0.12,0.01,0,0,0,0.0
Josh Rosen,ARI,278.0,2.0,1.4,12.7,0.1,0,0,0,0.1
Joshua Dobbs,PIT,10.36,0.07,0.09,0.14647509631989403,0.01,0,0,0,0.03
Kevin Hogan,DEN,19.04,0.04,0.19,0.4098391308265349,0.01,0,0,0,0.03
Kirk Cousins,MIN,301.0,2.0,0.9,11.1,0.2,0,0,0,0.06
Lamar Jackson,BAL,203.2,1.2,1.2,55.0,1.0,0,0,0,0.09
Marcus Mariota,TEN,233.0,2.0,0.9,33.4,0.3,0,0,0,0.03
Matt Cassel,DET,11.61,0.02,0.12,0.146963123008208,0.0,0,0,0,0.05
Matt Ryan,ATL,308.0,2.0,1.0,8.5,0.1,0,0,0,0.09
Matt Schaub,ATL,4.46,0.01,0.04,0.02,0.0,0,0,0,0.1
Matthew Stafford,DET,282.0,2.0,1.0,8.48,0.1,0,0,0,0.06
Mike Glennon,ARI,11.71,0.07,0.06,0.14647509631989417,0.01,0,0,0,0.06
Mitchell Trubisky,CHI,265.0,2.0,1.0,33.7,0.3,0,0,0,0.09
Nick Foles,PHI,10.57,0.05,0.06,0.29343821932810193,0.0,0,0,0,0.03
Patrick Mahomes,KC,335.0,3.0,1.0,21.08,0.2,0,0,0,0.06
Philip Rivers,LAC,311.0,2.2,1.0,3.4,0.1,0,0,0,0.06
Robert Griffin III,BAL,35.0,0.2,0.18,7.2,0.1,0,0,0,0.03
Russell Wilson,SEA,288.0,2.3,1.0,35.0,0.2,0,0,0,0.09
Ryan Fitzpatrick,TB,320.0,2.0,1.3,20.7,0.2,0,0,0,0.0
Sean Mannion,LAR,13.31,0.03,0.06,0.14647509631989403,0.01,0,0,0,0.03
Taylor Heinicke,CAR,13.43,0.04,0.08,0.01,0.01,0,0,0,0.03
Taysom Hill,NO,57.42,0.17,0.19,21.7,0.2,0,0,0,0.03
Teddy Bridgewater,NO,2.034051466037857,0.01,0.01,0.14647509631989414,0.01,0,0,0,0.03
Trevor Siemian,MIN,12.0,0.03,0.1,0.18705474301432323,0.0,0,0,0,0.03
