Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Aaron Rodgers,GB,275.0,1.99,0.0,10.0,0.0,0,0,0,0.1
Andrew Luck,IND,260.0,1.88,0.8,5.0,0.0,0,0,0,0.13
Baker Mayfield,CLE,253.4,1.7,0.9,10.0,0.0,0,0,0,0.16
Ben Roethlisberger,PIT,300.65,1.92,0.79,2.7,0.0,0,0,0,0.19
Blaine Gabbert,TEN,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Blake Bortles,JAX,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Brett Hundley,SEA,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Brian Hoyer,NE,0.0,0.0,0.0,0.0,0.0,0,0,0,0.01
Brock Osweiler,MIA,0.0,0.0,0.0,0.0,0.0,0,0,0,0.06
C.J. Beathard,SF,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Cam Newton,CAR,240.0,1.6,0.7,34.48,0.0,0,0,0,0.13
Carson Wentz,PHI,244.0,1.3,0.6,5.0,0.0,0,0,0,0.22
Case Keenum,DEN,226.0,1.2,0.69,2.79,0.0,0,0,0,0.03
Chad Henne,KC,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
Chase Daniel,CHI,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
Cody Kessler,JAX,180.61,0.7,0.6,4.5,0.0,0,0,0,0.09
Cooper Rush,DAL,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Dak Prescott,DAL,234.98,1.4,0.0,20.0,0.0,0,0,0,0.06
DeShone Kizer,GB,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Derek Carr,OAK,230.0,1.0,0.5,3.6,0.0,0,0,0,0.16
Deshaun Watson,HOU,225.0,1.0,0.67,30.6,0.18,0,0,0,0.13
Drew Brees,NO,255.8,2.0,0.0,0.0,0.0,0,0,0,0.03
Eli Manning,NYG,240.0,1.4,0.67,0.0,0.0,0,0,0,0.06
Geno Smith,LAC,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Jacoby Brissett,IND,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Jameis Winston,TB,300.76,1.4,1.0,10.1,0.0,0,0,0,0.13
Jared Goff,LAR,261.05,1.79,0.7,5.0,0.0,0,0,0,0.09
Jeff Driskel,CIN,195.0,1.0,0.7,10.0,0.0,0,0,0,0.08
Joe Webb,HOU,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Josh Allen,BUF,169.92,0.96,0.65,36.5,0.0,0,0,0,0.1
Josh Johnson,WAS,0.0,0.0,0.0,0.0,0.0,0,0,0,0.01
Josh McCown,NYJ,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
Josh Rosen,ARI,180.0,1.0,0.8,5.4,0.0,0,0,0,0.09
Joshua Dobbs,PIT,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Kevin Hogan,DEN,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Kirk Cousins,MIN,265.0,1.4,0.0,5.0,0.0,0,0,0,0.09
Kyle Lauletta,NYG,0.0,0.0,0.0,0.0,0.0,0,0,0,0.04
Lamar Jackson,BAL,164.0,0.8,0.8,52.6,0.4,0,0,0,0.08
Marcus Mariota,TEN,200.58,1.0,0.6,23.96,0.0,0,0,0,0.03
Mark Sanchez,WAS,196.0,1.0,0.84,5.2,0.0,0,0,0,0.0
Matt Barkley,BUF,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Matt Cassel,DET,0.0,0.0,0.0,0.0,0.0,0,0,0,0.05
Matt Ryan,ATL,280.0,1.7,0.3,5.0,0.0,0,0,0,0.09
Matt Schaub,ATL,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1
Matthew Stafford,DET,241.7,1.0,0.7,5.0,0.0,0,0,0,0.06
Mike Glennon,ARI,0.0,0.0,0.0,0.0,0.0,0,0,0,0.06
Mitchell Trubisky,CHI,238.0,1.6,0.89,22.0,0.0,0,0,0,0.15
Nick Foles,PHI,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Nick Mullens,SF,245.0,1.0,0.9,0.0,0.0,0,0,0,0.08
Patrick Mahomes,KC,259.0,1.97,0.0,15.0,0.0,0,0,0,0.05
Philip Rivers,LAC,267.58,1.87,0.6,0.0,0.0,0,0,0,0.13
Russell Wilson,SEA,219.9,1.53,0.56,14.2,0.0,0,0,0,0.09
Ryan Fitzpatrick,TB,0.0,0.0,0.0,0.0,0.0,0,0,0,0.05
Ryan Tannehill,MIA,220.0,1.0,0.78,10.0,0.0,0,0,0,0.06
Sam Darnold,NYJ,199.01,0.9,1.0,4.2,0.0,0,0,0,0.06
Sean Mannion,LAR,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Taylor Heinicke,CAR,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Taysom Hill,NO,0.0,0.0,0.0,10.0,0.0,0,0,0,0.03
Teddy Bridgewater,NO,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Tom Brady,NE,270.0,1.6,0.0,0.0,0.0,0,0,0,0.09
Tom Savage,CIN,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Trevor Siemian,MIN,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Tyrod Taylor,CLE,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
