Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Rob Gronkowski,TE,NE,0.0,0.0,0.0,0.0,0.0,76.1,1187.6,9.4, 
Travis Kelce,TE,KC,0.0,0.0,0.0,7.2,0.1,81.5,1008.2,5.7, 
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,81.5,887.5,7.0, 
Evan Engram,TE,NYG,0.0,0.0,0.0,0.0,0.0,70.3,765.4,6.1, 
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,73.3,747.4,5.6,IR
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,56.2,652.7,7.5, 
Jack Doyle,TE,IND,0.0,0.0,0.0,0.0,0.0,69.1,628.4,5.8,IR
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,60.5,611.6,7.0, 
Trey Burton,TE,CHI,0.0,0.0,0.0,0.0,0.0,54.6,605.2,4.5,Q
Charles Clay,TE,BUF,0.0,0.0,0.0,0.0,0.0,57.3,603.5,3.0, 
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,44.8,520.1,5.3, 
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,46.0,561.2,3.7, 
George Kittle,TE,SF,0.0,0.0,0.0,0.0,0.0,47.1,527.2,3.9, 
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,44.0,523.1,4.5, 
Austin Seferian-Jenkins,TE,JAX,0.0,0.0,0.0,0.0,0.0,46.5,512.8,4.1,IR
Benjamin Watson,TE,NO,0.0,0.0,0.0,0.0,0.0,46.3,472.2,4.7,Q
Antonio Gates,TE,LAC,0.0,0.0,0.0,0.0,0.0,41.0,474.7,5.5, 
Eric Ebron,TE,IND,0.0,0.0,0.0,0.0,0.0,46.2,516.8,3.9, 
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,44.6,491.4,4.3, 
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,46.0,495.1,3.9, 
Tyler Eifert,TE,CIN,0.0,0.0,0.0,0.0,0.0,43.0,489.1,4.2,IR
Ricky Seals-Jones,TE,ARI,0.0,0.0,0.0,0.0,0.0,42.2,551.1,3.1,Q
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,41.6,493.1,4.0,Q
O.J. Howard,TE,TB,0.0,0.0,0.0,0.0,0.0,36.6,477.0,3.4,IR
Ryan Griffin,TE,HOU,0.0,0.0,0.0,0.0,0.0,36.0,397.2,3.0, 
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.0,0.0,35.5,376.5,2.4, 
Luke Willson,TE,DET,0.0,0.0,0.0,0.0,0.0,30.4,349.7,2.5,Q
Jake Butt,TE,DEN,0.0,0.0,0.0,0.0,0.0,31.1,325.4,2.4,IR
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,26.2,309.2,3.0, 
Vernon Davis,TE,WAS,0.0,0.0,0.0,0.0,0.0,24.4,326.0,2.2,Q
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,26.6,280.4,2.3, 
Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,0.0,22.3,243.6,2.6, 
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,22.7,256.2,2.2, 
Chris Herndon,TE,NYJ,0.0,0.0,0.0,0.0,0.0,24.8,260.4,1.7, 
Nick Vannett,TE,SEA,0.0,0.0,0.0,0.0,0.0,22.1,235.6,2.4, 
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,23.4,247.7,1.6, 
Jermaine Gresham,TE,ARI,0.0,0.0,0.0,0.0,0.0,24.8,236.1,1.5, 
Tyler Kroft,TE,CIN,0.0,0.0,0.0,0.0,0.0,21.7,225.0,2.0,IR
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,20.2,213.7,2.0, 
Garrett Celek,TE,SF,0.0,0.0,0.0,0.0,0.0,19.1,233.2,1.8,Q
Jesse James,TE,PIT,0.0,0.0,0.0,0.0,0.0,20.2,194.6,1.9, 
Levine Toilolo,TE,DET,0.0,0.0,0.0,0.0,0.0,19.1,188.8,1.9, 
Jeff Heuerman,TE,DEN,0.0,0.0,0.0,0.0,0.0,18.8,225.2,1.3,IR
Jacob Hollister,TE,NE,0.0,0.0,0.0,0.0,0.0,16.8,175.8,1.8,IR
Geoff Swaim,TE,DAL,0.0,0.0,0.0,0.0,0.0,16.6,175.2,1.4,IR
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,17.0,167.5,1.4,IR
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,15.3,164.4,1.5, 
Demetrius Harris,TE,KC,0.0,0.0,0.0,0.0,0.0,15.4,158.1,1.5, 
Will Dissly,TE,SEA,0.0,0.0,0.0,0.0,0.0,13.4,142.5,1.5,IR
Jordan Leggett,TE,NYJ,0.0,0.0,0.0,0.0,0.0,14.0,147.4,1.0, 
Ed Dickson,TE,SEA,0.0,0.0,0.0,0.0,0.0,12.0,140.3,1.2, 
Logan Thomas,TE,BUF,0.0,0.0,0.0,0.0,0.0,13.3,142.2,0.8, 
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,14.5,122.3,0.8, 
Marcedes Lewis,TE,GB,0.0,0.0,0.0,0.0,0.0,9.4,112.1,1.5, 
Lee Smith,TE,OAK,0.0,0.0,0.0,0.0,0.0,12.9,107.5,1.0, 
Rhett Ellison,TE,NYG,0.0,0.0,0.0,0.0,0.0,12.6,110.5,0.8,Q
Josh Hill,TE,NO,0.0,0.0,0.0,0.0,0.0,9.4,95.4,1.1, 
Adam Shaheen,TE,CHI,0.0,0.0,0.0,0.0,0.0,9.5,101.5,0.9, 
David Morgan,TE,MIN,0.0,0.0,0.0,0.0,0.0,9.1,99.0,0.9, 
Rico Gathers,TE,DAL,0.0,0.0,0.0,0.0,0.0,8.3,87.6,0.7, 
Michael Roberts,TE,DET,0.0,0.0,0.0,0.0,0.0,7.4,78.7,0.7,IR
Dion Sims,TE,CHI,0.0,0.0,0.0,0.0,0.0,7.5,77.4,0.7,IR
Durham Smythe,TE,MIA,0.0,0.0,0.0,0.0,0.0,7.5,78.1,0.6, 
Logan Paulsen,TE,ATL,0.0,0.0,0.0,0.0,0.0,7.0,72.5,0.8, 
Jordan Thomas,TE,HOU,0.0,0.0,0.0,0.0,0.0,6.7,71.2,0.7, 
Seth DeValve,TE,CLE,0.0,0.0,0.0,0.0,0.0,6.7,74.8,0.6, 
Eric Tomlinson,TE,NYJ,0.0,0.0,0.0,0.0,0.0,7.0,73.7,0.5,IR
Dwayne Allen,TE,NE,0.0,0.0,0.0,0.0,0.0,5.7,61.8,0.7, 
A.J. Derby,TE,MIA,0.0,0.0,0.0,0.0,0.0,5.6,61.7,0.5,IR
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,4.9,54.5,0.4, 
James O'Shaughnessy,TE,JAX,0.0,0.0,0.0,0.0,0.0,5.2,54.0,0.4, 
Daniel Brown,TE,CHI,0.0,0.0,0.0,0.0,0.0,4.6,48.8,0.4, 
Darrell Daniels,TE,ARI,0.0,0.0,0.0,0.0,0.0,3.9,41.6,0.4, 
Dan Arnold,TE,NO,0.0,0.0,0.0,0.0,0.0,3.7,39.7,0.4, 
Josh Perkins,TE,PHI,0.0,0.0,0.0,0.0,0.0,3.7,39.2,0.4,IR
Matt LaCosse,TE,DEN,0.0,0.0,0.0,0.0,0.0,3.9,40.7,0.3, 
Scott Simonson,TE,NYG,0.0,0.0,0.0,0.0,0.0,3.9,39.7,0.3, 
Derek Carrier,TE,OAK,0.0,0.0,0.0,0.0,0.0,4.1,40.0,0.3,Q
Tyler Conklin,TE,MIN,0.0,0.0,0.0,0.0,0.0,3.7,39.6,0.3, 
Eric Saubert,TE,ATL,0.0,0.0,0.0,0.0,0.0,3.5,37.6,0.4, 
Lance Kendricks,TE,GB,0.0,0.0,0.0,0.0,0.0,3.5,35.7,0.4, 
Darren Fells,TE,CLE,0.0,0.0,0.0,0.0,0.0,3.4,37.4,0.3, 
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,3.6,36.1,0.3, 
Dalton Schultz,TE,DAL,0.0,0.0,0.0,0.0,0.0,3.3,35.0,0.3, 
Neal Sterling,TE,NYJ,0.0,0.0,0.0,0.0,0.0,3.5,38.7,0.2,IR
Ben Braunecker,TE,CHI,0.0,0.0,0.0,0.0,0.0,2.7,29.0,0.2, 
Alex Ellis,TE,KC,0.0,0.0,0.0,0.0,0.0,2.5,25.9,0.2,IR
Alan Cross,TE,TB,0.0,0.0,0.0,0.0,0.0,2.3,23.4,0.2,IR
Xavier Grimble,TE,PIT,0.0,0.0,0.0,0.0,0.0,1.9,19.6,0.2, 
Sean Culkin,TE,LAC,0.0,0.0,0.0,0.0,0.0,1.8,20.0,0.2, 
Gabe Holmes,TE,ARI,0.0,0.0,0.0,0.0,0.0,2.0,20.1,0.1, 
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,1.8,19.3,0.2, 
Johnny Mundt,TE,LAR,0.0,0.0,0.0,0.0,0.0,1.7,18.0,0.2, 
Maxx Williams,TE,BAL,0.0,0.0,0.0,0.0,0.0,2.0,17.2,0.1, 
Orson Charles,TE,CLE,0.0,0.0,0.0,0.0,0.0,1.7,17.3,0.2,IR
Chris Manhertz,TE,CAR,0.0,0.0,0.0,0.0,0.0,1.7,17.9,0.1, 
Luke Stocker,TE,TEN,0.0,0.0,0.0,0.0,0.0,1.8,16.2,0.1,Q
Jason Croom,TE,BUF,0.0,0.0,0.0,0.0,0.0,1.7,17.8,0.1, 
Antony Auclair,TE,TB,0.0,0.0,0.0,0.0,0.0,1.5,15.6,0.1, 
John Phillips,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Richard Rodgers,TE,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
MyCole Pruitt,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Blake Bell,TE,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Nick O'Leary,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Ben Koyack,TE,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q
Temarrick Hemingway,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Brian Parker,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Matt Lengel,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Mason Schreck,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Delanie Walker,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
Jerome Cunningham,TE,DET,,,,,,,,, 
Anthony Firkser,TE,TEN,,,,,,,,, 
Mo Alie-Cox,TE,IND,,,,,,,,, 
Tyrone Swoopes,TE,SEA,,,,,,,,, 
Garrett Dickerson,TE,NYG,,,,,,,,, 
Ross Dwelley,TE,SF,,,,,,,,, 
Jordan Franks,TE,CIN,,,,,,,,, 
Matt Flanagan,TE,WAS,,,,,,,,, 
Donnie Ernsberger,TE,TB,,,,,,,,, 
