Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
Adam Humphries,TB,0.0,3.5166053771972656,40.68167495727539,0.22,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.69,6.79,88.68,0.6258435249328613,0.0,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.0,2.24194073677063,22.914297103881836,0.15883716940879822,0.0,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.0,1.511778712272644,15.661796569824219,0.11365389823913574,0.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,0.7,3.475285768508911,44.52,0.27119797468185425,0.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.0,0.7,10.2,0.1,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.0,0.20000000298023224,4.228717803955078,0.0946972668170929,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,0.0,2.8507394790649414,29.7,0.20515364408493042,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.0,6.0,84.5,0.6639091372489929,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,0.0,2.667158842086792,26.35277557373047,0.3,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.0,0.30000001192092896,7.932727336883545,0.09556436538696289,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,2.200000047683716,4.3002824783325195,70.5,0.6310592889785767,0.0,0.0,0.0,0.0,0.0
Brandon LaFell,OAK,0.0,2.6467437744140625,26.799278259277344,0.2,0.0,0.0,0.0,0.0,0.0
Brandon Powell,DET,0.0,1.5939515829086304,15.03,0.19835525751113892,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.0,0.0,0.0,0.057426899671554565,0.0,0.0,0.0,0.0,0.0
Breshad Perriman,CLE,0.0,0.30000001192092896,11.1,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,0.30000001192092896,3.5257389545440674,42.007225036621094,0.15718230605125427,0.0,0.0,0.0,0.0,0.0
Cameron Batson,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Meredith,NO,0.0,1.3944647312164307,12.8,0.08655694127082825,0.0,0.0,0.0,0.0,0.0
Charone Peake,NYJ,0.0,0.0,2.8283276557922363,0.0,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,0.0,1.8457974195480347,19.0,0.12790194153785706,0.0,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.0,3.4213075637817383,40.0,0.23957493901252747,0.0,0.0,0.0,0.0,0.0
Chris Hogan,NE,0.0,2.827773094177246,35.0,0.2447027564048767,0.0,0.0,0.0,0.0,0.0
Chris Moore,BAL,0.30000001192092896,0.680067241191864,7.8312554359436035,0.1,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,0.0,3.9,40.0,0.21667465567588806,0.0,0.0,0.0,0.0,0.0
