Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
Adam Humphries,TB,0.0,3.4022035620597686,36.34339950880406,0.09938834359676868,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.69,6.79,88.68,0.6904173409799815,0.0,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.0,2.130930238864396,25.753996724388053,0.10230302916480288,0.0,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.0,1.2,14.9,0.09982259022066836,0.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,0.7,3.50898759852782,44.52,0.098191367950551,0.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.0,0.7,10.2,0.1,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.0,0.2,2.2,0.09851504814560674,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,0.0,2.9942191224587145,38.6832778820662,0.09990337955330902,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.0,6.151937967593666,88.24185420917294,0.6354728193182497,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,0.0,2.608219548636189,29.835810755207167,0.10017449922347682,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.0,0.3,3.5,0.09289775579238524,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,2.2,4.346018705257757,72.35619887321097,0.3,0.0,0.0,0.0,0.0,0.0
Brandon LaFell,OAK,0.0,2.6491482389280296,30.671236580450426,0.09981955046512841,0.0,0.0,0.0,0.0,0.0
Brandon Powell,DET,0.0,1.33,15.03,0.09867392556208993,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.0,0.0,0.0,0.09886828994625518,0.0,0.0,0.0,0.0,0.0
Breshad Perriman,CLE,0.0,0.3,5.060915218240815,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,0.3,3.323890326587963,41.570806711646576,0.10686037616676697,0.0,0.0,0.0,0.0,0.0
Cameron Batson,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Meredith,NO,0.0,1.1466478700273495,12.8,0.0987772141574022,0.0,0.0,0.0,0.0,0.0
Charone Peake,NYJ,0.0,0.0,0.3030110880394332,0.0,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,0.0,1.7,19.0,0.09969504283500602,0.0,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.0,3.4802815383926076,41.6174578067142,0.09976844961748793,0.0,0.0,0.0,0.0,0.0
Chris Hogan,NE,0.0,2.685423400825411,37.59391133020678,0.0985427441523134,0.0,0.0,0.0,0.0,0.0
Chris Moore,BAL,0.3,0.6800672199239491,7.676097488409873,0.1,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,0.0,3.9,40.02239193895004,0.09866303272213445,0.0,0.0,0.0,0.0,0.0
Cooper Kupp,LAR,2.4,4.80645677997804,69.14311819578253,0.4,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,NE,21.335567304017303,1.487425413037467,8.269742635227793,0.09962057842737643,0.0,0.0,0.0,0.04,0.0
Corey Davis,TEN,0.0,4.0,50.4,0.2,0.0,0.0,0.0,0.0,0.0
Courtland Sutton,DEN,0.0,3.3178874401783394,50.18,0.1102910283923268,0.0,0.0,0.0,0.0,0.0
Curtis Samuel,CAR,3.5,1.8,24.29,0.10005741558436793,0.0,0.0,0.0,0.0,0.0
D.J. Moore,CAR,11.5,3.3,45.7,0.09724115007418849,0.0,0.0,0.0,0.0,0.0
Damiere Byrd,CAR,0.0,0.2,7.43,0.05,0.0,0.0,0.0,0.0,0.0
Damion Ratley,CLE,0.0,1.1,15.2,0.09873926542912531,0.0,0.0,0.0,0.0,0.0
Danny Amendola,MIA,0.0,3.7,40.6,0.09997239010056208,0.0,0.0,0.0,0.0,0.0
Dante Pettis,SF,0.0,0.932015802881454,10.97,0.09971316006587533,0.0,0.0,0.0,0.0,0.0
Darius Jennings,TEN,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Darrius Heyward-Bey,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davante Adams,GB,0.0,6.5,88.1,0.8997815299470395,0.0,0.0,0.0,0.0,0.0
