Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Aaron Rodgers,GB,254.93,2.1,0.4897038495402975,19.87857610055611,0.15,0,0,0,0.13
Alex Tanney,NYG,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Andrew Luck,IND,285.2165431576637,1.9605981315473686,1.1,14.46246668772501,0.11904667858802846,0,0,0,0.13
Baker Mayfield,CLE,217.5627126483603,1.1502898859138893,0.970176167450621,11.429510748435595,0.1,0,0,0,0.15
Ben Roethlisberger,PIT,293.8882841423537,2.5,0.706157893793342,7.23,0.10046181411765068,0,0,0,0.22
Blaine Gabbert,TEN,205.0,0.8,1.0113758370557908,15.559826707061786,0.2,0,0,0,0.06
Blake Bortles,JAX,197.40191809546155,0.9265720390982414,0.763552336143415,23.969290968211013,0.14,0,0,0,0.09
Brett Hundley,SEA,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Brian Hoyer,NE,0.0,0.0,0.0,0.0,0.0,0,0,0,0.01
Brock Osweiler,MIA,0.0,0.0,0.0,0.0,0.0,0,0,0,0.06
C.J. Beathard,SF,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Case Keenum,DEN,223.9860448893791,1.208760366646263,0.8,10.0,0.1,0,0,0,0.03
Chad Henne,KC,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
Chase Daniel,CHI,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
Cody Kessler,JAX,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Cooper Rush,DAL,94.4358139786437,0.0,0.5242015497696416,11.722175965705636,0.1,0,0,0,0.03
Dak Prescott,DAL,90.5,0.5,0.4027154309914452,10.145036439096339,0.11,0,0,0,0.07
DeShone Kizer,GB,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Derek Carr,OAK,259.8714118969066,1.5253919452878701,0.794573618438527,5.0,0.1,0,0,0,0.09
Deshaun Watson,HOU,230.0,1.82395046275809,0.7910489229759444,35.262337803661296,0.10367941626282615,0,0,0,0.12
Eli Manning,NYG,233.45561427908873,1.7504269875556586,0.6231953206622075,0.0,0.03958205402621904,0,0,0,0.06
Garrett Gilbert,CAR,0.0,0.0,0.15029051845151217,4.0,0.0,0,0,0,0.04
Geno Smith,LAC,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Jacoby Brissett,IND,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Jameis Winston,TB,290.7197058466992,1.8564760404585159,0.8082699494641714,20.08730208840805,0.2,0,0,0,0.09
Jared Goff,LAR,277.58931272807524,2.2,0.65,8.883467288714272,0.17996858538573046,0,0,0,0.09
Jeff Driskel,CIN,170.8463189681324,1.0766340657205884,1.011686200894617,20.8456163513832,0.0,0,0,0,0.14
Joe Flacco,BAL,0.0,0.0,0.0,0.0,0.0,0,0,0,0.04
Joe Webb,HOU,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Josh Allen,BUF,184.41,1.2744343991750835,0.9367492239890254,46.53355437413755,0.36,0,0,0,0.09
Josh Johnson,WAS,165.0,1.0418755080100923,1.1062985402824685,34.211270725288266,0.2193782611933728,0,0,0,0.07
Josh McCown,NYJ,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
Josh Rosen,ARI,170.0,0.9084116527070923,1.275598626160532,11.5,0.08033732448011704,0,0,0,0.09
Joshua Dobbs,PIT,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Kevin Hogan,DEN,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Kirk Cousins,MIN,248.0868309753802,1.8203127327426776,0.9479256920242503,9.768215751179088,0.07230353246765042,0,0,0,0.09
