Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,12.96,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.03
Aaron Rodgers,GB,318.0,2.1,1.0,20.0,0.15,0.0,0.0,0.0,0.13
Alex Tanney,NYG,20.35,0.09,0.1,0.0,0.01,0.0,0.0,0.0,0.03
Andrew Luck,IND,308.0,2.2,1.1,14.94,0.2,0.0,0.0,0.0,0.13
Baker Mayfield,CLE,245.7,1.5,1.0,14.94,0.1,0.0,0.0,0.0,0.15
Ben Roethlisberger,PIT,354.0,2.5,1.0,7.23,0.2,0.0,0.0,0.0,0.22
Blaine Gabbert,TEN,205.0,1.4,1.5,20.86,0.2,0.0,0.0,0.0,0.06
Blake Bortles,JAX,228.0,1.6,1.0,25.4,0.14,0.0,0.0,0.0,0.09
Brett Hundley,SEA,9.513486930490732,0.1,0.1,1.4,0.02,0.0,0.0,0.0,0.03
Brian Hoyer,NE,23.06,0.09,0.08,1.1,0.04,0.0,0.0,0.0,0.01
Brock Osweiler,MIA,11.99,0.04,0.11,0.28,0.01,0.0,0.0,0.0,0.06
C.J. Beathard,SF,18.12,0.05,0.1,0.3,0.01,0.0,0.0,0.0,0.03
Case Keenum,DEN,247.2,1.5,2.0,10.0,0.1,0.0,0.0,0.0,0.03
Chad Henne,KC,25.96,0.08,0.13,0.15,0.02,0.0,0.0,0.0,0.02
Chase Daniel,CHI,17.54,0.1,0.09,0.1,0.01,0.0,0.0,0.0,0.02
Cody Kessler,JAX,16.87,0.1,0.07,1.0,0.01,0.0,0.0,0.0,0.03
Cooper Rush,DAL,130.0,0.8,1.0,21.4,0.1,0.0,0.0,0.0,0.03
Dak Prescott,DAL,140.3,1.0,0.5,11.7,0.11,0.0,0.0,0.0,0.07
DeShone Kizer,GB,10.0,0.06,0.07,0.2,0.01,0.0,0.0,0.0,0.03
Derek Carr,OAK,276.1,2.0,1.0,5.0,0.1,0.0,0.0,0.0,0.09
Deshaun Watson,HOU,252.0,2.0,1.3,40.0,0.4,0.0,0.0,0.0,0.12
Eli Manning,NYG,279.0,2.0,1.0,5.0,0.1,0.0,0.0,0.0,0.06
Garrett Gilbert,CAR,94.3,0.5218700257101122,0.5,4.0,0.01,0.0,0.0,0.0,0.04
Geno Smith,LAC,32.33,0.16,0.14,0.77,0.02,0.0,0.0,0.0,0.03
Jacoby Brissett,IND,8.08,0.03,0.04,0.1,0.01,0.0,0.0,0.0,0.03
Jameis Winston,TB,310.0,2.0,1.3,23.3,0.2,0.0,0.0,0.0,0.09
Jared Goff,LAR,302.0,2.2,1.0,9.9,0.2,0.0,0.0,0.0,0.09
Jeff Driskel,CIN,225.1,1.3,1.3,21.9,0.4,0.0,0.0,0.0,0.14
Joe Flacco,BAL,30.56,0.1,0.1,0.6,0.01,0.0,0.0,0.0,0.04
Joe Webb,HOU,33.95,0.13,0.22,0.13,0.02,1.1,14.3,0.1,0.0
Josh Allen,BUF,218.5,1.3,1.2,57.6,1.0,0.0,0.0,0.0,0.09
Josh Johnson,WAS,226.9,1.16,1.6,41.3,0.3,0.0,0.0,0.0,0.07
Josh McCown,NYJ,10.48,0.03,0.05,0.4,0.0,0.0,0.0,0.0,0.02
Josh Rosen,ARI,201.7,1.2,1.6,11.5,0.1,0.0,0.0,0.0,0.09
Joshua Dobbs,PIT,10.97,0.07,0.07,0.3,0.02,0.0,0.0,0.0,0.03
Kevin Hogan,DEN,9.04,0.03,0.07,0.5,0.01,0.0,0.0,0.0,0.03
Kirk Cousins,MIN,274.0,2.0,1.0,10.7,0.2,0.0,0.0,0.0,0.09
Kyle Allen,CAR,255.5,1.2,2.0,29.7,0.1,0.0,0.0,0.0,0.09
Lamar Jackson,BAL,169.72,1.3,0.9,78.6,0.6,0.0,0.0,0.0,0.07
Mark Sanchez,WAS,11.59,0.04,0.07,0.78,0.01,0.0,0.0,0.0,0.03
Matt Barkley,BUF,14.73,0.04,0.18,0.01,0.01,0.0,0.0,0.0,0.03
Matt Cassel,DET,42.5,0.3,0.3,2.2,0.01,0.0,0.0,0.0,0.05
Matt Ryan,ATL,327.0,2.2,0.9,8.2,0.2,0.0,0.0,0.0,0.09
Matt Schaub,ATL,6.35,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.1
Matthew Stafford,DET,279.0,1.7,0.8,6.6,0.1,0.0,0.0,0.0,0.06
Mike Glennon,ARI,10.49,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.06
Mitchell Trubisky,CHI,238.1,2.0,1.1,30.0,0.2,0.0,0.0,0.0,0.15
Nate Sudfeld,PHI,16.29,0.05,0.1,0.1,0.01,0.0,0.0,0.0,0.03
Nick Foles,PHI,280.0,2.2,1.0,6.1,0.2,0.0,0.0,0.0,0.03
Nick Mullens,SF,277.2,2.0,1.9,8.9,0.1,0.0,0.0,0.0,0.07
Patrick Mahomes,KC,349.0,3.1,1.0,20.2,0.3,0.0,0.0,0.0,0.07
Philip Rivers,LAC,319.0,2.1,1.0,3.5,0.03,0.0,0.0,0.0,0.16
Russell Wilson,SEA,277.0,2.0,1.0,31.54,0.21,0.0,0.0,0.0,0.09
Ryan Tannehill,MIA,237.0,1.6,1.3,14.8,0.1,0.0,0.0,0.0,0.06
Sam Darnold,NYJ,257.3,1.7,1.6,17.49,0.13,0.0,0.0,0.0,0.05
Sean Mannion,LAR,32.8,0.1,0.08,0.48,0.02,0.0,0.0,0.0,0.03
Taysom Hill,NO,25.0,0.1,0.07,26.7,0.2,0.0,0.0,0.0,0.02
Teddy Bridgewater,NO,252.51,1.8,1.5,22.94,0.23,0.0,0.0,0.0,0.1
Tom Brady,NE,309.0,2.2,0.8,5.0,0.2,0.0,0.0,0.0,0.06
Tom Savage,CIN,20.87,0.08,0.06,0.1,0.0,0.0,0.0,0.0,0.03
Trevor Siemian,MIN,8.133178271958108,0.02,0.05,0.1,0.01,0.0,0.0,0.0,0.03
Tyrod Taylor,CLE,8.74,0.06,0.04,0.4,0.01,0.0,0.0,0.0,0.02
