Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS,POS
"Aaron Rodgers, GB",35.1,23.6,250.0,2.0,0.5,100.8,3.1,20.2,6.52,0.3,0,0.0,0.0,0.00,0.0,0.2,24,QB
"Drew Brees, NO",43.2,31.2,340.0,2.0,0.8,102.8,1.5,2.1,1.40,0.1,0,0.0,0.0,0.00,0.0,0.2,23,QB
"Cam Newton, CAR",31.6,18.7,225.0,1.7,1.0,85.8,8.2,40.5,4.94,0.5,0,0.0,0.0,0.00,0.0,0.4,23,QB
"Ryan Tannehill, MIA",35.8,22.9,289.0,1.8,0.9,95.3,2.8,15.5,5.54,0.2,0,0.0,0.0,0.00,0.0,0.1,22,QB
"Matt Ryan, ATL",38.6,28.1,346.0,1.7,0.7,107.2,1.8,5.7,3.17,0.0,0,0.0,0.0,0.00,0.0,0.3,21,QB
"Russell Wilson, SEA",34.0,22.1,270.0,1.8,1.0,94.7,4.8,29.0,6.04,0.1,0,0.0,0.0,0.00,0.0,0.2,21,QB
"Andrew Luck, IND",40.6,23.9,267.0,1.9,1.3,80.8,3.8,26.3,6.92,0.1,0,0.0,0.0,0.00,0.0,0.3,20,QB
"Derek Carr, OAK",36.4,22.6,253.0,2.0,0.6,94.2,1.9,8.1,4.26,0.0,0,0.0,0.0,0.00,0.0,0.1,20,QB
"Eli Manning, NYG",36.5,24.3,283.0,1.9,0.7,99.2,1.3,2.1,1.62,0.0,0,0.0,0.0,0.00,0.0,0.3,20,QB
"Marcus Mariota, TEN",32.3,20.7,238.0,1.5,1.1,87.5,4.3,31.7,7.37,0.3,0,0.0,0.0,0.00,0.0,0.3,20,QB
"Carson Palmer, ARI",35.5,21.5,287.0,1.8,0.8,93.8,1.2,2.2,1.83,0.0,0,0.0,0.0,0.00,0.0,0.2,19,QB
"Joe Flacco, BAL",38.9,24.7,258.0,1.6,0.9,86.7,2.0,2.1,1.05,0.3,0,0.0,0.0,0.00,0.0,0.2,19,QB
"Philip Rivers, LAC",37.2,24.7,266.0,1.9,1.0,93.0,1.4,4.7,3.36,0.0,0,0.0,0.0,0.00,0.0,0.2,19,QB
"Ben Roethlisberger, PIT",35.0,22.6,290.0,1.7,0.9,95.9,1.3,3.4,2.62,0.0,0,0.0,0.0,0.00,0.0,0.2,19,QB
"Dak Prescott, DAL",33.4,21.7,242.0,1.6,1.1,88.7,2.3,11.7,5.09,0.1,0,0.0,0.0,0.00,0.0,0.2,17,QB
"Jameis Winston, TB",35.0,22.2,256.0,1.4,1.1,85.7,3.1,9.5,3.06,0.3,0,0.0,0.0,0.00,0.0,0.3,17,QB
"Alex Smith, WAS",30.3,18.7,219.0,1.4,0.9,86.7,4.6,24.4,5.30,0.2,0,0.0,0.0,0.00,0.0,0.3,17,QB
"Kirk Cousins, MIN",35.7,24.5,270.0,1.3,1.2,88.9,1.6,6.1,3.81,0.3,0,0.0,0.0,0.00,0.0,0.2,16,QB
"Blake Bortles, JAC",36.6,21.2,236.0,1.4,1.4,74.0,3.3,21.5,6.52,0.1,0,0.0,0.0,0.00,0.0,0.2,16,QB
"Matthew Stafford, DET",35.4,22.4,255.0,1.4,1.0,86.2,2.5,9.9,3.96,0.1,0,0.0,0.0,0.00,0.0,0.2,16,QB
"Jacoby Brissett, IND",30.2,18.3,200.0,1.4,0.5,88.7,2.9,10.5,3.62,0.1,0,0.0,0.0,0.00,0.0,0.2,16,QB
"Carson Wentz, PHI",38.7,23.4,252.0,1.4,1.2,78.7,2.9,8.9,3.07,0.1,0,0.0,0.0,0.00,0.0,0.3,16,QB
"Tyrod Taylor, CLE",28.0,17.4,204.0,1.2,0.8,86.6,5.3,26.6,5.02,0.1,0,0.0,0.0,0.00,0.0,0.2,15,QB
"Brock Osweiler, MIA",35.3,21.3,246.0,1.3,0.9,83.1,2.8,6.4,2.29,0.1,0,0.0,0.0,0.00,0.0,0.2,15,QB
"Andy Dalton, CIN",32.5,19.8,208.0,1.3,0.9,81.3,4.0,9.3,2.33,0.2,0,0.0,0.0,0.00,0.0,0.2,14,QB
"Ryan Fitzpatrick, TB",35.1,19.4,218.0,1.2,1.1,72.4,4.1,18.9,4.61,0.1,0,0.0,0.0,0.00,0.0,0.1,14,QB
"Sam Bradford, ARI",29.3,18.1,182.0,1.2,1.1,77.5,1.7,2.2,1.29,0.0,0,0.0,0.0,0.00,0.0,0.2,11,QB
"Case Keenum, DEN",27.3,17.3,182.0,1.0,0.7,84.2,2.3,4.2,1.83,0.0,0,0.0,0.0,0.00,0.0,0.2,11,QB
"Blaine Gabbert, TEN",29.5,16.9,164.0,0.8,1.0,67.9,4.4,20.5,4.66,0.1,0,0.0,0.0,0.00,0.0,0.1,11,QB
"Brian Hoyer, NE",30.7,18.8,196.0,1.1,1.3,74.0,1.2,3.4,2.83,0.0,0,0.0,0.0,0.00,0.0,0.1,10,QB
"Trevor Siemian, MIN",28.4,16.7,174.0,1.0,1.3,69.3,2.4,10.2,4.25,0.0,0,0.0,0.0,0.00,0.0,0.1,10,QB
"Cody Kessler, JAC",25.7,14.1,164.0,0.7,1.2,64.0,2.5,10.2,4.08,0.0,0,0.0,0.0,0.00,0.0,0.2,8,QB
"Jared Goff, LAR",2.8,1.7,17.8,0.1,0.1,76.2,0.2,0.8,4.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,QB
"Paxton Lynch, DEN",3.1,1.8,19.0,0.1,0.2,59.9,0.3,1.2,4.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,QB
"Alex Tanney, NYG",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,QB
"Chase Daniel, CHI",0.1,0.0,0.4,0.0,0.0,43.8,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,QB
"Derek Anderson, BUF",0.1,0.1,0.8,0.0,0.0,100.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,QB
"Trevone Boykin, SEA",0.0,0.0,0.3,0.0,0.0,94.2,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,QB
"Geno Smith, LAC",0.6,0.4,4.2,0.0,0.0,86.8,0.1,0.4,4.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,QB
"Austin Davis, TEN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,QB
"Landry Jones, JAC",0.1,0.1,1.2,0.0,0.0,116.7,0.0,-0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,QB
"Kevin Hogan, DEN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,QB
"Ryan Nassib, JAC",0.1,0.1,0.6,0.0,0.0,91.7,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,QB
"Dan Orlovsky, LAR",0.1,0.1,0.7,0.0,0.0,95.8,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,QB
"Mike Glennon, ARI",0.5,0.3,3.8,0.0,0.0,83.7,0.1,0.3,3.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,QB
"Matt Barkley, BUF",0.0,0.0,0.2,0.0,0.0,78.1,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,QB
"Nate Sudfeld, PHI",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0,0.0,0.0,0.00,0.0,0.0,0,QB
