Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,7.2,74.6,0.5
Travis Kelce,TE,KC,0.0,0.0,0.0,0.0,0.0,5.6,70.9,0.5
Eric Ebron,TE,IND,0.0,0.0,0.0,0.0,0.0,4.9,55.3,0.8
George Kittle,TE,SF,0.0,0.0,0.0,0.0,0.0,4.5,58.4,0.3
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,4.9,54.5,0.3
Rob Gronkowski,TE,NE,0.0,0.0,0.0,0.0,0.0,3.9,56.2,0.3
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,3.7,45.7,0.2
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,3.6,39.5,0.3
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,3.3,39.1,0.3
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,3.7,39.5,0.3
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,3.3,34.4,0.4
Evan Engram,TE,NYG,0.0,0.0,0.0,0.0,0.0,3.4,36.3,0.3
Trey Burton,TE,CHI,0.0,0.0,0.0,0.0,0.0,3.5,37.4,0.3
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,3.2,38.9,0.3
C.J. Uzomah,TE,CIN,0.0,0.0,0.0,0.0,0.0,3.3,33.6,0.3
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,3.0,30.2,0.3
Chris Herndon,TE,NYJ,0.0,0.0,0.0,0.0,0.0,3.1,33.9,0.2
Matt LaCosse,TE,DEN,0.0,0.0,0.0,0.0,0.0,2.6,28.9,0.2
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,2.8,30.2,0.2
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,2.4,28.0,0.2
Charles Clay,TE,BUF,0.0,0.0,0.0,0.0,0.0,3.1,27.3,0.1
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,2.4,26.9,0.2
Erik Swoope,TE,IND,0.0,0.0,0.0,0.0,0.0,2.1,22.1,0.3
Ricky Seals-Jones,TE,ARI,0.0,0.0,0.0,0.0,0.0,2.2,23.0,0.2
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,2.2,21.8,0.1
Jesse James,TE,PIT,0.0,0.0,0.0,0.0,0.0,2.1,22.9,0.1
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,1.9,22.8,0.1
James O'Shaughnessy,TE,JAX,0.0,0.0,0.0,0.0,0.0,2.1,21.4,0.1
Ryan Griffin,TE,HOU,0.0,0.0,0.0,0.0,0.0,1.9,20.5,0.1
Benjamin Watson,TE,NO,0.0,0.0,0.0,0.0,0.0,1.9,19.4,0.1
Nick Vannett,TE,SEA,0.0,0.0,0.0,0.0,0.0,1.7,19.9,0.1
Jordan Thomas,TE,HOU,0.0,0.0,0.0,0.0,0.0,2.4,22.0,0.0
Vernon Davis,TE,WAS,0.0,0.0,0.0,0.0,0.0,1.4,18.4,0.1
Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,0.0,1.4,14.9,0.2
Michael Roberts,TE,DET,0.0,0.0,0.0,0.0,0.0,1.6,14.1,0.2
Antonio Gates,TE,LAC,0.0,0.0,0.0,0.0,0.0,1.4,14.5,0.1
Rhett Ellison,TE,NYG,0.0,0.0,0.0,0.0,0.0,1.4,15.7,0.1
Ed Dickson,TE,SEA,0.0,0.0,0.0,0.0,0.0,1.4,16.7,0.1
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,1.4,15.2,0.1
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,1.2,14.9,0.1
Adam Shaheen,TE,CHI,0.0,0.0,0.0,0.0,0.0,1.1,12.4,0.1
Dalton Schultz,TE,DAL,0.0,0.0,0.0,0.0,0.0,1.3,14.0,0.1
Jermaine Gresham,TE,ARI,0.0,0.0,0.0,0.0,0.0,1.5,13.8,0.1
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,1.5,12.9,0.1
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,1.3,12.8,0.1
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.1,12.1,0.1
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.2,12.6,0.1
Lance Kendricks,TE,GB,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.1
Josh Hill,TE,NO,0.0,0.0,0.0,0.0,0.0,0.9,8.5,0.0
Jacob Hollister,TE,NE,0.0,0.0,0.0,0.0,0.0,0.8,7.9,0.1
Durham Smythe,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.8,6.3,0.1
Demetrius Harris,TE,KC,0.0,0.0,0.0,0.0,0.0,0.7,8.2,0.0
Rico Gathers,TE,DAL,0.0,0.0,0.0,0.0,0.0,0.9,6.5,0.0
Jordan Leggett,TE,NYJ,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
Logan Thomas,TE,BUF,0.0,0.0,0.0,0.0,0.0,0.7,6.9,0.0
Luke Stocker,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.8,5.6,0.0
Nick O'Leary,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.5,6.1,0.1
Luke Willson,TE,DET,0.0,0.0,0.0,0.0,0.0,0.5,5.7,0.0
Levine Toilolo,TE,DET,0.0,0.0,0.0,0.0,0.0,0.5,5.1,0.0
Seth DeValve,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.4,5.0,0.0
Xavier Grimble,TE,PIT,0.0,0.0,0.0,0.0,0.0,0.6,6.1,0.0
Brian Parker,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.5,6.3,0.0
Blake Bell,TE,JAX,0.0,0.0,0.0,0.0,0.0,0.6,5.6,0.0
Darren Fells,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.4,3.7,0.0
Marcedes Lewis,TE,GB,0.0,0.0,0.0,0.0,0.0,0.3,3.7,0.0
Garrett Celek,TE,SF,0.0,0.0,0.0,0.0,0.0,0.3,3.9,0.0
Eric Tomlinson,TE,NYJ,0.0,0.0,0.0,0.0,0.0,0.3,3.7,0.0
Eric Saubert,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.5,3.6,0.0
Derek Carrier,TE,OAK,0.0,0.0,0.0,0.0,0.0,0.3,3.1,0.0
Antony Auclair,TE,TB,0.0,0.0,0.0,0.0,0.0,0.5,3.6,0.0
Scott Simonson,TE,NYG,0.0,0.0,0.0,0.0,0.0,0.3,1.8,0.0
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,0.1,1.3,0.0
