Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Adam Shaheen,CHI,1.278287027913875,15.415804088184922,0.1262062083854686,0,0,0,0,0,0.0
Anthony Firkser,TEN,1.825368076460268,20.442312998805342,0.12,0,0,0,0,0,0.0
Antonio Gates,LAC,1.4683528887530544,18.30429516698924,0.2,0,0,0,0,0,0.0
Antony Auclair,TB,0.3,8.475741100398167,0.0,0,0,0,0,0,0.0
Austin Hooper,ATL,3.315460582877906,35.46415282646934,0.3512001556541834,0,0,0,0,0,0.0
Ben Braunecker,CHI,0.0,0.0,0.0,0,0,0,0,0,0.0
Ben Koyack,JAX,0.0,0.0,0.0,0,0,0,0,0,0.0
Benjamin Watson,NO,1.2050450153433934,12.994135825364179,0.11,0,0,0,0,0,0.0
Blake Bell,JAX,0.3,10.713900168679757,0.1,0,0,0,0,0,0.0
Blake Jarwin,DAL,1.9851936443364007,20.867753032389725,0.1,0,0,0,0,0,0.0
Brian Parker,DEN,1.3724043494150289,14.15667394846787,0.1,0,0,0,0,0,0.0
C.J. Uzomah,CIN,3.116747300694474,33.33304302718958,0.2578977506892168,0,0,0,0,0,0.0
Cameron Brate,TB,2.536909960182387,28.947106826248756,0.09612581393351961,0,0,0,0,0,0.0
Chris Herndon,NYJ,3.5864877879995447,44.17900332431813,0.23240656172317015,0,0,0,0,0,0.0
Chris Manhertz,CAR,0.0,7.6321627237695076,0.0,0,0,0,0,0,0.0
Clark Harris,CIN,0.0,0.0,0.0,0,0,0,0,0,0.0
Dallas Goedert,PHI,1.9508463734471504,20.0,0.11132349417472061,0,0,0,0,0,0.0
Dalton Schultz,DAL,1.5114780882308358,16.132233581530564,0.11408468989779764,0,0,0,0,0,0.0
Dan Arnold,NO,1.846984148456246,22.083998199942215,0.2,0,0,0,0,0,0.0
Darrell Daniels,ARI,0.0,0.0,0.0,0,0,0,0,0,0.0
Darren Fells,CLE,0.3,8.772032615020795,0.08974024673646899,0,0,0,0,0,0.0
David Morgan,MIN,0.12,1.6,0.0,0,0,0,0,0,0.0
David Njoku,CLE,3.1530810269405274,33.510104628396064,0.2232516333273205,0,0,0,0,0,0.0
Demetrius Harris,KC,1.2261114914508595,14.593352579953155,0.28148669935883097,0,0,0,0,0,0.0
Derek Carrier,OAK,0.2,7.257674538841943,0.0,0,0,0,0,0,0.0
Donnie Ernsberger,TB,0.0,0.0,0.0,0,0,0,0,0,0.0
Durham Smythe,MIA,0.2,1.9,0.0,0,0,0,0,0,0.0
Dwayne Allen,NE,0.0,0.0,0.08068544482813644,0,0,0,0,0,0.0
Ed Dickson,SEA,1.7488978888675555,19.42965509717949,0.19921426795869554,0,0,0,0,0,0.0
Eric Ebron,IND,4.148213210636851,49.40687139736606,0.38,0,0,0,0,0,0.0
Eric Saubert,ATL,0.2,1.7,0.0,0,0,0,0,0,0.0
Evan Engram,NYG,4.4933536354744446,53.33475507455017,0.34951172986344214,0,0,0,0,0,0.0
George Kittle,SF,5.70924782724208,79.14088594368046,0.4325733282207166,0,0,0,0,0,0.0
Gerald Everett,LAR,3.0680079340100255,34.33193472751979,0.4,0,0,0,0,0,0.0
Hayden Hurst,BAL,1.183903268391449,12.812824197909723,0.08150655223952472,0,0,0,0,0,0.0
Ian Thomas,CAR,3.0961661486792362,32.47929633675291,0.18586612589677343,0,0,0,0,0,0.0
James O'Shaughnessy,JAX,1.978211107517744,19.493214035274942,0.13,0,0,0,0,0,0.0
Jared Cook,OAK,4.108706317444993,51.49734371532709,0.3914115413675149,0,0,0,0,0,0.0
Jason Croom,BUF,1.9546733326511452,22.98814116884376,0.14596961153661692,0,0,0,0,0,0.0
Jeremy Sprinkle,WAS,1.8954526213344844,21.77434988596833,0.09377604118664169,0,0,0,0,0,0.0
Jermaine Gresham,ARI,1.4428150210871569,14.526504708305223,0.1,0,0,0,0,0,0.0
Jerome Cunningham,DET,0.0,9.798107326618165,0.0,0,0,0,0,0,0.0
Jesse James,PIT,1.5032844553822615,18.30279923051534,0.2,0,0,0,0,0,0.0
Jimmy Graham,GB,2.9260521255141447,36.28883157024401,0.311517577593912,0,0,0,0,0,0.0
John Phillips,ARI,0.0,8.974410399174973,0.0,0,0,0,0,0,0.0
Johnny Mundt,LAR,0.0,0.0,0.0,0,0,0,0,0,0.0
Jordan Akins,HOU,1.3559619336489743,15.446877238697834,0.1,0,0,0,0,0,0.0
Jordan Leggett,NYJ,1.4562772989730215,14.75811151656606,0.11161721213646299,0,0,0,0,0,0.0
Jordan Thomas,HOU,1.466473118524554,16.432753570847048,0.09669887654372883,0,0,0,0,0,0.0
Josh Hill,NO,1.5632270203111824,15.730662798201271,0.11,0,0,0,0,0,0.0
Kyle Rudolph,MIN,3.44430753724245,37.21350522886763,0.3269484820704226,0,0,0,0,0,0.0
Lance Kendricks,GB,1.3935944502194673,14.068877890647972,0.1,0,0,0,0,0,0.0
Lee Smith,OAK,0.0,6.906987311606727,0.07163064291931756,0,0,0,0,0,0.0
Levine Toilolo,DET,1.8652892132683885,23.755663166167828,0.13,0,0,0,0,0,0.0
Logan Paulsen,ATL,0.15,7.5410421607043325,0.1,0,0,0,0,0,0.0
Logan Thomas,BUF,0.7,11.769075734788197,0.12019089628160529,0,0,0,0,0,0.0
Luke Stocker,TEN,1.2083701858054225,12.751164029621552,0.1,0,0,0,0,0,0.0
Marcedes Lewis,GB,0.0,0.0,0.0,0,0,0,0,0,0.0
Mark Andrews,BAL,1.850109325951383,23.22423327189608,0.12974151111674695,0,0,0,0,0,0.0
Matt Flanagan,WAS,0.0,9.50234170916605,0.1,0,0,0,0,0,0.0
Matt LaCosse,DEN,2.292275883904753,25.01252829230487,0.16,0,0,0,0,0,0.0
Matt Lengel,CIN,0.0,9.260019468807977,0.12019089627982482,0,0,0,0,0,0.0
Maxx Williams,BAL,0.3,7.81,0.07163064291882046,0,0,0,0,0,0.0
Mike Gesicki,MIA,1.219336258165344,13.17016727720889,0.18786942304068951,0,0,0,0,0,0.0
Mo Alie-Cox,IND,1.4289863104572713,17.611061832760495,0.13101500406057615,0,0,0,0,0,0.0
MyCole Pruitt,TEN,1.3522877643193232,13.954469899501127,0.11974634966353034,0,0,0,0,0,0.0
Nick Boyle,BAL,0.5,11.51126593289921,0.09879504864241104,0,0,0,0,0,0.0
Nick O'Leary,MIA,0.4,9.293776586034223,0.12019089627151955,0,0,0,0,0,0.0
Nick Vannett,SEA,1.6272567156841926,17.99768106786388,0.2,0,0,0,0,0,0.0
Richard Rodgers,PHI,0.0,0.0,0.0,0,0,0,0,0,0.0
Rico Gathers,DAL,0.1,8.753442470089112,0.0,0,0,0,0,0,0.0
Rob Gronkowski,NE,2.9662720118912334,44.735664645581636,0.19831613696204636,0,0,0,0,0,0.0
Ross Dwelley,SF,0.0,7.569597048522784,0.0,0,0,0,0,0,0.0
Ryan Griffin,HOU,2.022983049551894,21.52029761641995,0.2,0,0,0,0,0,0.0
Ryan Hewitt,IND,0.0,0.0,0.0,0,0,0,0,0,0.0
Scott Simonson,NYG,0.2,10.526715946366135,0.1509758051883731,0,0,0,0,0,0.0
Sean Culkin,LAC,0.0,0.0,0.0,0,0,0,0,0,0.0
Seth DeValve,CLE,0.2,7.756441983409257,0.0,0,0,0,0,0,0.0
Temarrick Hemingway,DEN,0.0,0.0,0.0,0,0,0,0,0,0.0
Travis Kelce,KC,6.0,78.43562564045021,0.6395450002461779,0,0,0,0,0,0.0
Trey Burton,CHI,2.8301590913510153,31.56184322935784,0.23,0,0,0,0,0,0.0
Tyler Conklin,MIN,0.9820078084348007,10.288511670877366,0.0643370600929627,0,0,0,0,0,0.0
Tyler Higbee,LAR,1.615254695506424,19.115083901194645,0.08369646876168109,0,0,0,0,0,0.0
Vance McDonald,PIT,3.102173482543097,35.013050593832794,0.3299355945359384,0,0,0,0,0,0.0
Virgil Green,LAC,1.4,15.77,0.1,0,0,0,0,0,0.0
Xavier Grimble,PIT,0.2,2.012741974040042,0.0,0,0,0,0,0,0.0
Zach Ertz,PHI,5.88,63.789163496350085,0.45,0,0,0,0,0,0.0
