Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
Alex Smith,WAS,238.76551796169636,1.1003119210868864,0.27225456483457044,15.900127299435802,0.09984022490459253,0.0,0.0,0.0,0.06
Alex Tanney,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Andrew Luck,IND,268.2714471112978,2.022125802575072,1.27,9.01,0.10019627694562248,0.0,0.0,0.0,0.13
Andy Dalton,CIN,275.4701801100704,2.0543624739431006,0.78,5.49,0.1,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,266.43740903064065,1.7614054981052538,1.0822463546289631,14.330059125543634,0.10004727174332649,0.0,0.0,0.0,0.11
Blaine Gabbert,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Blake Bortles,JAX,246.85486083678276,1.873654249292886,0.89,29.5,0.09998697665203908,0.0,0.0,0.0,0.09
Brandon Weeden,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
Brian Hoyer,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Brock Osweiler,MIA,234.24149571217475,1.208423830107666,0.8,2.0995646333377067,0.1,0.0,0.0,0.0,0.07
C.J. Beathard,SF,254.3942323367263,1.671227888839863,1.2474660111001512,12.90017015848062,0.09964675765298169,0.0,0.0,0.0,0.06
Cam Newton,CAR,244.32125094486997,1.6556887024191194,0.9366348680366456,41.31,0.09969386560824194,0.0,0.0,0.0,0.13
Carson Wentz,PHI,259.6412898402116,2.0,0.5059091556772628,17.78,0.10010343392426933,0.0,0.0,0.0,0.22
Case Keenum,DEN,251.01541140303885,1.1859712087764391,0.7,5.863845205073909,0.1,0.0,0.0,0.0,0.03
Chad Henne,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Chad Kelly,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Chase Daniel,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Cody Kessler,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Colt McCoy,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Cooper Rush,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Dak Prescott,DAL,223.58823848394246,1.1683002444503434,0.6,25.3,0.09979219472809701,0.0,0.0,0.0,0.07
David Fales,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Derek Anderson,BUF,220.24869088308344,0.41949138869927216,1.196395235445314,1.7932434443355056,0.1,0.0,0.0,0.0,0.09
Deshaun Watson,HOU,249.28617173121415,1.1382108497124102,1.2131145347796564,26.4,0.09988748671586138,0.0,0.0,0.0,0.15
Drew Brees,NO,273.46727322647234,1.870600561049549,0.5,3.099984057011884,0.1,0.0,0.0,0.0,0.03
Eli Manning,NYG,267.75292274451107,1.9253334642007731,0.6,2.993004820624069,0.0,0.0,0.0,0.0,0.06
Geno Smith,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Jacoby Brissett,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Jameis Winston,TB,281.19,2.0891260326187733,1.4,16.29,0.10009241706500986,0.0,0.0,0.0,0.13
Jared Goff,LAR,278.9570248884272,2.1785789135046936,0.5666385293736043,5.0,0.10021167477185926,0.0,0.0,0.0,0.04
Jeff Driskel,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Joe Flacco,BAL,268.6173565687056,1.9427945440887964,0.8815572040840212,3.7,0.09996708057767643,0.0,0.0,0.0,0.13
Joe Webb,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh McCown,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Josh Rosen,ARI,217.4,1.0719844609010223,1.0010773990611055,7.0,0.10033254277460828,0.0,0.0,0.0,0.08
Kirk Cousins,MIN,271.0245492419035,1.9969505575034217,0.7,8.6,0.09987601107398845,0.0,0.0,0.0,0.06
Lamar Jackson,BAL,2.7,0.0,0.0,13.336760480857926,0.10001295207079312,0.0,0.0,0.0,0.03
Marcus Mariota,TEN,218.607576622017,1.0376411360662252,0.6,30.021728873224106,0.09999611154270492,0.0,0.0,0.0,0.03
Matt Cassel,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
Matt Ryan,ATL,284.1,2.1556351352094927,0.6,7.5257040134497295,0.09996101865501404,0.0,0.0,0.0,0.09
Matt Schaub,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Matthew Stafford,DET,271.5424982299089,1.9303965567011407,0.78,8.900022150728166,0.1,0.0,0.0,0.0,0.03
Mike Glennon,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
Mitchell Trubisky,CHI,248.70428945202127,1.2536279061399984,0.7,34.027762132650864,0.09994400019560055,0.0,0.0,0.0,0.07
Nathan Peterman,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Nick Foles,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Nick Mullens,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Patrick Mahomes,KC,281.1590038167923,2.2241168678003578,1.03,11.952056590641414,0.09972248933643617,0.0,0.0,0.0,0.07
Philip Rivers,LAC,275.42902562674766,1.9837480940734862,0.95,0.0,0.0,0.0,0.0,0.0,0.06
Ryan Fitzpatrick,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Sam Darnold,NYJ,235.05964379223582,1.1295670455053317,1.202321892050901,8.269509045847075,0.10021234728943006,0.0,0.0,0.0,0.07
Sean Mannion,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Taylor Heinicke,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Taysom Hill,NO,0.0,0.0,0.0,18.7,0.1,0.0,0.0,0.0,0.03
Teddy Bridgewater,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Tom Brady,NE,277.59358801962014,1.9226265634743034,0.18565422034458567,1.6790312795844287,0.1,0.0,0.0,0.0,0.13
Trevor Siemian,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Tyrod Taylor,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
