Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
Alex Smith,WAS,228.6871463926546,1.52,0.52,22.34393756746026,0.08888888888888889,0.0,0.0,0.0,0.06
Alex Tanney,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Andrew Luck,IND,259.7421405365053,1.8610878368942885,1.099743751925915,12.148402858459384,0.08888888888888889,0.0,0.0,0.0,0.13
Andy Dalton,CIN,275.0,1.8610878368942885,0.78,5.6807298550126095,0.08888888888888889,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,255.43134927365062,1.5462983344339278,1.099743751925915,16.8,0.08888888888888889,0.0,0.0,0.0,0.11
Blaine Gabbert,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Blake Bortles,JAX,235.0,1.6,1.099743751925915,29.5,0.08888888888888889,0.0,0.0,0.0,0.09
Brandon Weeden,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
Brian Hoyer,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Brock Osweiler,MIA,226.48144670906143,1.5462983344339278,1.099743751925915,5.777231623452399,0.08888888888888889,0.0,0.0,0.0,0.07
C.J. Beathard,SF,268.0,1.5462983344339278,1.4016792357968828,15.769804233721466,0.08888888888888889,0.0,0.0,0.0,0.06
Cam Newton,CAR,234.78231466132868,1.5462983344339278,1.099743751925915,35.0,0.3,0.0,0.0,0.0,0.13
Carson Wentz,PHI,273.0,1.9,0.49173228346456693,16.570861615941837,0.08888888888888889,0.0,0.0,0.0,0.22
Case Keenum,DEN,240.0050060901192,1.5462983344339278,0.7,5.936400472971804,0.08888888888888889,0.0,0.0,0.0,0.03
Chad Henne,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Chad Kelly,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Chase Daniel,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Cody Kessler,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Colt McCoy,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Cooper Rush,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Dak Prescott,DAL,214.33702330518182,1.4,0.6,25.3,0.3,0.0,0.0,0.0,0.07
David Fales,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Derek Anderson,BUF,222.89066076699382,1.0132896764252697,1.2,5.8538580513439635,0.08888888888888889,0.0,0.0,0.0,0.09
Deshaun Watson,HOU,246.2905984817866,1.5462983344339278,1.099743751925915,26.4,0.3,0.0,0.0,0.0,0.15
Drew Brees,NO,272.0,1.5462983344339278,0.685932527664811,5.614501872735448,0.08888888888888889,0.0,0.0,0.0,0.03
Eli Manning,NYG,291.81911879606037,1.8610878368942885,0.6,5.2,0.0,0.0,0.0,0.0,0.06
Geno Smith,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Jacoby Brissett,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Jameis Winston,TB,320.6255277800231,1.8610878368942885,1.099743751925915,16.29,0.08888888888888889,0.0,0.0,0.0,0.13
Jared Goff,LAR,291.17573955229176,2.2,0.49173228346456693,6.440566857079495,0.08888888888888889,0.0,0.0,0.0,0.04
Jeff Driskel,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Joe Flacco,BAL,261.6119413753802,1.8610878368942885,0.657044107965767,5.895057428291005,0.08888888888888889,0.0,0.0,0.0,0.13
Joe Webb,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh McCown,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Josh Rosen,ARI,211.9200823047387,1.0132896764252697,1.099743751925915,7.021623125307307,0.08888888888888889,0.0,0.0,0.0,0.08
Kirk Cousins,MIN,265.31691306092523,1.8610878368942885,0.7,8.6,0.08888888888888889,0.0,0.0,0.0,0.06
Lamar Jackson,BAL,2.7,0.0,0.0,14.70583206940542,0.2,0.0,0.0,0.0,0.03
Marcus Mariota,TEN,198.63635878916912,1.0132896764252697,0.6,28.89042449971233,0.21,0.0,0.0,0.0,0.03
Matt Cassel,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
Matt Ryan,ATL,296.17368112965073,2.2,0.685932527664811,6.364519300170695,0.08888888888888889,0.0,0.0,0.0,0.09
Matt Schaub,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Matthew Stafford,DET,270.0,1.8610878368942885,0.78,5.8761440881945255,0.08888888888888889,0.0,0.0,0.0,0.03
Mike Glennon,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
Mitchell Trubisky,CHI,274.0,1.5462983344339278,1.0,35.0,0.08888888888888889,0.0,0.0,0.0,0.07
Nathan Peterman,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Nick Foles,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Nick Mullens,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Patrick Mahomes,KC,298.1733941786274,2.4,1.03,20.284279903926393,0.3,0.0,0.0,0.0,0.07
Philip Rivers,LAC,286.6326622347165,1.8610878368942885,0.657044107965767,0.0,0.0,0.0,0.0,0.0,0.06
Ryan Fitzpatrick,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Sam Darnold,NYJ,228.04,1.42,1.4016792357968828,7.730962280106705,0.08888888888888889,0.0,0.0,0.0,0.07
Sean Mannion,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Taylor Heinicke,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Taysom Hill,NO,0.0,0.0,0.0,16.38786830619439,0.08888888888888889,0.0,0.0,0.0,0.03
Teddy Bridgewater,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Tom Brady,NE,280.84662139725276,1.8610878368942885,0.49173228346456693,4.95,0.08888888888888889,0.0,0.0,0.0,0.13
Trevor Siemian,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Tyrod Taylor,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
