Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
Adam Humphries,TB,0.93,4.0,48.45,0.2,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,1.1,7.6,95.35,0.585,0.0,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.0,1.045,15.931309065742136,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
Alex Erickson,CIN,0.7,1.1,15.05,0.07,0.0,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.0,1.3,17.15,0.1,0.0,0.0,0.0,0.0,0.0
Allen Robinson,CHI,0.0,4.05,53.25,0.345,0.0,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.0,4.550000000000001,57.2,0.4,0.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,0.58,4.35,57.8,0.4,0.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.0,1.143056119134784,14.2,0.1,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.3,0.6,6.5649999999999995,0.0,0.0,0.0,0.0,0.0,0.0
Andy Jones,DET,0.0,0.7031600059728278,7.850797653484953,0.01510426071949011,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,1.74,3.1500000000000004,43.4,0.3,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.0,6.65,92.85,0.6599999999999999,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,0.8,2.8,36.849999999999994,0.2,0.0,0.0,0.0,0.0,0.0
Auden Tate,CIN,0.0,0.6489552329070207,7.631172054606919,0.062303224142876146,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.0,1.75,20.55,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
Bennie Fowler,NYG,0.0,0.8999999999999999,10.45,0.012900117200765848,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.0,0.05,1.25,0.0,0.0,0.0,0.0,0.0,0.0
Breshad Perriman,CLE,0.8,1.65,20.2,0.1,0.0,0.0,0.0,0.0,0.0
Brice Butler,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruce Ellington,DET,0.4,3.6,40.65,0.15000000000000002,0.0,0.0,0.0,0.0,0.0
Byron Marshall,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,2.7,4.25,56.93,0.475,0.0,0.0,0.0,0.0,0.0
Cameron Batson,TEN,0.3,1.9,21.623573908370453,0.1,0.0,0.0,0.0,0.0,0.0
Charone Peake,NYJ,0.0,0.6917291796015512,8.655624451336536,0.0,0.0,0.0,0.0,0.0,0.0
Chester Rogers,IND,0.0,1.835,20.75,0.16648592250058644,0.0,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.0,3.25,43.79,0.35,0.0,0.0,0.0,0.0,0.0
Chris Hogan,NE,0.3,1.75,25.35,0.135,0.0,0.0,0.0,0.0,0.0
Chris Moore,BAL,2.06,0.8,10.04,0.1,0.0,0.0,0.0,0.0,0.0
Christian Kirk,ARI,1.4198595785402364,3.958537050782546,52.891140132628294,0.2651896633363483,0.0,0.0,0.0,0.0,0.0
Cody Core,CIN,0.0,1.6942725950537225,21.750720225206138,0.1,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,0.0,3.83,40.35,0.2,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,NE,13.3,1.0619329858440856,10.093015022359157,0.08,0.0,0.0,0.0,0.1,0.0
Corey Coleman,NYG,0.1,0.765,9.875,0.0,0.0,0.0,0.0,0.0,0.0
Corey Davis,TEN,0.2,4.7,62.335,0.32499999999999996,0.0,0.0,0.0,0.0,0.0
Courtland Sutton,DEN,0.0,3.5,55.739999999999995,0.4,0.0,0.0,0.0,0.0,0.0
Curtis Samuel,CAR,6.2,3.0,37.849999999999994,0.2,0.0,0.0,0.0,0.0,0.0
D.J. Moore,CAR,7.4,4.324999999999999,57.455,0.38,0.0,0.0,0.0,0.0,0.0
Damiere Byrd,CAR,0.10201271819594877,0.2516131741715073,4.17683769777801,0.016110344767073112,0.0,0.0,0.0,0.0,0.0
Damion Ratley,CLE,0.12,0.9,12.100000000000001,0.1,0.0,0.0,0.0,0.0,0.0
Danny Amendola,MIA,0.1,5.25,56.78,0.32,0.0,0.0,0.0,0.0,0.0
Dante Pettis,SF,0.520564146503506,3.1,42.55076918117072,0.22160840830397918,0.0,0.0,0.0,0.0,0.0
Darius Jennings,TEN,0.07,0.75,9.25,0.0,0.0,0.0,0.0,0.0,0.0
Darrius Heyward-Bey,PIT,0.4,0.20887525436899168,2.227697003624089,0.0,0.0,0.0,0.0,0.0,0.0
Davante Adams,GB,0.0,6.4,86.45,0.7,0.0,0.0,0.0,0.0,0.0
David Moore,SEA,0.1,2.75,40.385000000000005,0.295,0.0,0.0,0.0,0.0,0.0
DeAndre Carter,HOU,0.0,0.13601412937994306,0.981350231314195,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre Hopkins,HOU,0.33,6.5,91.75,0.7,0.0,0.0,0.0,0.0,0.0
DeSean Jackson,TB,2.0,3.6500000000000004,56.8,0.3,0.0,0.0,0.0,0.0,0.0
DeVante Parker,MIA,0.0,3.9450000000000003,52.485,0.24000000000000002,0.0,0.0,0.0,0.0,0.0
Dede Westbrook,JAX,2.41,3.7,46.155,0.2,0.0,0.0,0.0,0.0,0.0
Demaryius Thomas,HOU,0.0,3.24942789643885,42.78,0.275,0.0,0.0,0.0,0.0,0.0
Donte Moncrief,JAX,0.0,3.4,46.135000000000005,0.35,0.0,0.0,0.0,0.0,0.0
Dontrelle Inman,IND,0.0,3.2350000000000003,40.94,0.2,0.0,0.0,0.0,0.0,0.0
Doug Baldwin,SEA,0.0,3.6500000000000004,45.95,0.305,0.0,0.0,0.0,0.0,0.0
Dwayne Harris,OAK,1.08,0.725,8.05,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Sanders,DEN,3.1,5.783490768204709,70.51768565482985,0.3,0.0,0.0,0.0,0.0,0.0
Equanimeous St. Brown,GB,0.06,1.7,20.8,0.1,0.0,0.0,0.0,0.0,0.0
George Odum,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geremy Davis,LAC,0.0,0.21664708173478586,3.526982140315556,0.0010110385294813421,0.0,0.0,0.0,0.0,0.0
Golden Tate,PHI,2.5,4.7,54.05,0.3,0.0,0.0,0.0,0.0,0.0
Isaiah McKenzie,BUF,1.6,0.30000000000000004,3.1,0.0,0.0,0.0,0.0,0.0,0.0
