Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Julio Jones,WR,ATL,0.0,0.0,0.0,1.3,0.0,6.9,100.9,0.5, 
Keenan Allen,WR,LAC,0.0,0.0,0.0,5.1,0.0,6.7,82.3,0.7, 
Antonio Brown,WR,PIT,0.0,0.0,0.0,0.0,0.0,6.6,89.6,0.7, 
Davante Adams,WR,GB,0.0,0.0,0.0,0.0,0.0,6.5,89.6,0.6,Q
Adam Thielen,WR,MIN,0.0,0.0,0.0,1.3,0.0,7.3,88.1,0.5, 
Michael Thomas,WR,NO,0.0,0.0,0.0,0.0,0.0,6.4,82.1,0.7, 
Tyreek Hill,WR,KC,0.0,0.0,0.0,8.6,0.1,5.1,81.2,0.6, 
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,1.8,0.0,6.1,83.9,0.6,Q
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,6.0,80.7,0.6, 
Stefon Diggs,WR,MIN,0.0,0.0,0.0,2.2,0.0,6.7,74.7,0.4, 
T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,0.0,5.7,78.0,0.5,Q
Robert Woods,WR,LAR,0.0,0.0,0.0,6.2,0.0,5.4,76.1,0.4, 
Mike Evans,WR,TB,0.0,0.0,0.0,0.0,0.0,5.2,82.2,0.5, 
Brandin Cooks,WR,LAR,0.0,0.0,0.0,4.0,0.0,5.3,79.6,0.4, 
Julian Edelman,WR,NE,0.0,0.0,0.0,5.7,0.0,5.5,63.4,0.3, 
Amari Cooper,WR,DAL,0.0,0.0,0.0,0.0,0.0,5.1,67.2,0.4, 
Chris Godwin,WR,TB,0.0,0.0,0.0,0.0,0.0,4.9,66.7,0.4, 
Kenny Golladay,WR,DET,0.0,0.0,0.0,0.8,0.0,4.6,67.6,0.4,Q
Tyler Boyd,WR,CIN,0.0,0.0,0.0,1.1,0.0,5.2,65.7,0.2,IR
Adam Humphries,WR,TB,0.0,0.0,0.0,1.2,0.0,5.1,58.9,0.3, 
Sterling Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,4.8,61.1,0.3, 
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,4.0,55.4,0.5, 
D.J. Moore,WR,CAR,0.0,0.0,0.0,8.0,0.0,4.3,53.9,0.3, 
Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,3.8,59.7,0.4, 
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.0,0.0,4.4,52.0,0.4, 
Devin Funchess,WR,CAR,0.0,0.0,0.0,0.0,0.0,4.1,50.4,0.5, 
Golden Tate,WR,PHI,0.0,0.0,0.0,1.2,0.0,4.7,55.7,0.2, 
Josh Gordon,WR,NE,0.0,0.0,0.0,0.0,0.0,3.8,59.0,0.3,SSPD
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,4.1,48.9,0.4, 
Calvin Ridley,WR,ATL,0.0,0.0,0.0,3.7,0.0,4.1,52.5,0.3, 
Tyler Lockett,WR,SEA,0.0,0.0,0.0,6.2,0.0,3.3,51.1,0.3, 
Taylor Gabriel,WR,CHI,0.0,0.0,0.0,4.4,0.0,3.7,45.6,0.3, 
Tyrell Williams,WR,LAC,0.0,0.0,0.0,1.7,0.0,2.9,49.1,0.5, 
Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,0.0,4.1,49.8,0.3,Q
Curtis Samuel,WR,CAR,0.0,0.0,0.0,8.1,0.0,3.5,43.2,0.3, 
Corey Davis,WR,TEN,0.0,0.0,0.0,4.8,0.0,3.6,47.8,0.3, 
Mohamed Sanu,WR,ATL,0.0,0.0,0.0,1.1,0.0,4.1,50.5,0.2, 
Chris Conley,WR,KC,0.0,0.0,0.0,0.0,0.0,3.7,42.5,0.4, 
Dede Westbrook,WR,JAX,0.0,0.0,0.0,4.9,0.0,4.1,48.2,0.1, 
Josh Reynolds,WR,LAR,0.0,0.0,0.0,1.4,0.0,3.6,44.4,0.3, 
Tre'Quan Smith,WR,NO,0.0,0.0,0.0,0.0,0.0,3.0,44.6,0.5, 
Jamison Crowder,WR,WAS,0.0,0.0,0.0,4.3,0.0,3.8,45.6,0.2, 
Bruce Ellington,WR,DET,0.0,0.0,0.0,0.7,0.0,4.3,43.5,0.2,IR
Marquise Goodwin,WR,SF,0.0,0.0,0.0,5.0,0.0,3.1,48.6,0.3,Q
Danny Amendola,WR,MIA,0.0,0.0,0.0,0.0,0.0,4.2,43.9,0.2, 
Demaryius Thomas,WR,HOU,0.0,0.0,0.0,0.0,0.0,3.5,43.6,0.4,IR
Jordy Nelson,WR,OAK,0.0,0.0,0.0,0.7,0.0,3.7,44.5,0.2, 
Randall Cobb,WR,GB,0.0,0.0,0.0,1.2,0.0,3.7,40.4,0.3, 
Mike Williams,WR,LAC,0.0,0.0,0.0,5.0,0.0,2.4,37.5,0.4, 
DeVante Parker,WR,MIA,0.0,0.0,0.0,0.0,0.0,3.2,42.2,0.3, 
Dante Pettis,WR,SF,0.0,0.0,0.0,0.0,0.0,3.3,46.5,0.2,IR
Josh Doctson,WR,WAS,0.0,0.0,0.0,0.0,0.0,3.4,42.5,0.3, 
Zay Jones,WR,BUF,0.0,0.0,0.0,0.0,0.0,3.4,41.4,0.3, 
Donte Moncrief,WR,JAX,0.0,0.0,0.0,0.0,0.0,3.4,47.3,0.2, 
DaeSean Hamilton,WR,DEN,0.0,0.0,0.0,0.0,0.0,3.3,42.0,0.3, 
Marquez Valdes-Scantling,WR,GB,0.0,0.0,0.0,1.3,0.0,2.9,43.1,0.3, 
Kenny Stills,WR,MIA,0.0,0.0,0.0,0.0,0.0,2.7,40.8,0.4, 
Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,3.0,44.2,0.3, 
John Ross,WR,CIN,0.0,0.0,0.0,1.1,0.0,3.1,40.9,0.3, 
Quincy Enunwa,WR,NYJ,0.0,0.0,0.0,0.0,0.0,3.6,43.0,0.2,IR
Tim Patrick,WR,DEN,0.0,0.0,0.0,1.5,0.0,2.9,39.3,0.3, 
Antonio Callaway,WR,CLE,0.0,0.0,0.0,1.6,0.0,2.6,38.4,0.3, 
Jermaine Kearse,WR,NYJ,0.0,0.0,0.0,0.0,0.0,3.4,38.2,0.2,Q
Seth Roberts,WR,OAK,0.0,0.0,0.0,0.7,0.0,3.4,37.6,0.2, 
John Brown,WR,BAL,0.0,0.0,0.0,2.1,0.0,2.4,37.7,0.3, 
David Moore,WR,SEA,0.0,0.0,0.0,0.0,0.0,2.3,36.2,0.3, 
Michael Crabtree,WR,BAL,0.0,0.0,0.0,0.0,0.0,3.0,35.7,0.2, 
Bennie Fowler,WR,NYG,0.0,0.0,0.0,0.0,0.0,2.9,37.6,0.2, 
Robby Anderson,WR,NYJ,0.0,0.0,0.0,1.3,0.0,2.6,40.0,0.2, 
Marcell Ateman,WR,OAK,0.0,0.0,0.0,0.0,0.0,2.9,36.6,0.2, 
Chester Rogers,WR,IND,0.0,0.0,0.0,0.0,0.0,3.1,32.4,0.2, 
Willie Snead,WR,BAL,0.0,0.0,0.0,2.3,0.0,3.1,33.9,0.1, 
Anthony Miller,WR,CHI,0.0,0.0,0.0,2.9,0.0,2.3,31.0,0.3,Q
Taywan Taylor,WR,TEN,0.0,0.0,0.0,0.0,0.0,2.6,36.5,0.2, 
Cole Beasley,WR,DAL,0.0,0.0,0.0,0.0,0.0,3.0,32.1,0.2, 
Aldrick Robinson,WR,MIN,0.0,0.0,0.0,0.0,0.0,2.6,34.8,0.2, 
Ryan Switzer,WR,PIT,0.0,0.0,0.0,4.3,0.0,2.5,27.3,0.2,Q
Robert Foster,WR,BUF,0.0,0.0,0.0,0.0,0.0,2.1,37.5,0.2, 
Rashard Higgins,WR,CLE,0.0,0.0,0.0,0.0,0.0,2.4,33.2,0.2, 
Tajae Sharpe,WR,TEN,0.0,0.0,0.0,0.0,0.0,2.5,29.6,0.2,Q
Isaiah McKenzie,WR,BUF,0.0,0.0,0.0,3.4,0.0,2.2,28.9,0.1, 
Kendrick Bourne,WR,SF,0.0,0.0,0.0,0.0,0.0,2.6,29.3,0.2, 
DeAndre Carter,WR,HOU,0.0,0.0,0.0,0.0,0.0,2.2,28.2,0.2, 
Ryan Grant,WR,IND,0.0,0.0,0.0,0.0,0.0,2.6,28.5,0.2,Q
Keelan Cole,WR,JAX,0.0,0.0,0.0,0.0,0.0,2.6,32.5,0.1, 
Trent Sherfield,WR,ARI,0.0,0.0,0.0,0.0,0.0,2.1,29.0,0.2, 
