Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Alan Cross,TB,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Antony Auclair,TB,0.3,2.7,0.0,0.0,0.0,0.0,0,0.0,0.0
Ben Braunecker,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Benjamin Watson,NO,2.3012583930482045,30.543271358879252,0.3,0.0,0.0,0.0,0,0.0,0.0
Blake Bell,JAX,0.0,8.322161581112548,0.0,0.0,0.0,0.0,0,0.0,0.0
Brian Parker,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
C.J. Uzomah,CIN,3.3490347291679377,28.92948544717318,0.17095498783454988,0.0,0.0,0.0,0,0.0,0.0
Cameron Brate,TB,1.6785105842891004,20.962601855181518,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
Charles Clay,BUF,3.27,24.8,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
Chris Herndon,NYJ,1.7711703223107054,23.228425197598256,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
Chris Manhertz,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Clark Harris,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Dallas Goedert,PHI,1.7147206844140537,21.57519139571156,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
Dan Arnold,NO,0.2,2.1238910373029594,0.0,0.0,0.0,0.0,0,0.0,0.0
Daniel Brown,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Darrell Daniels,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Darren Fells,CLE,0.5,10.12557633793191,0.08208442408376963,0.0,0.0,0.0,0,0.0,0.0
David Morgan,MIN,0.27,6.696679175818265,0.0,0.0,0.0,0.0,0,0.0,0.0
David Njoku,CLE,3.87,41.26883334237153,0.26,0.0,0.0,0.0,0,0.0,0.0
Demetrius Harris,KC,1.16,10.0,0.1,0.0,0.0,0.0,0,0.0,0.0
Deon Yelder,KC,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Derek Carrier,OAK,0.47,8.322161581112548,0.0,0.0,0.0,0.0,0,0.0,0.0
Dion Sims,CHI,0.1,1.3,0.0,0.0,0.0,0.0,0,0.0,0.0
Durham Smythe,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Dwayne Allen,NE,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ed Dickson,SEA,1.7147206844140537,24.088348135881876,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
Eric Ebron,IND,3.9725829458228503,45.0,0.646551724137931,0.0,0.0,0.0,0,0.0,0.0
Eric Tomlinson,NYJ,0.3,10.560339013134941,0.0,0.0,0.0,0.0,0,0.0,0.0
Evan Engram,NYG,3.8718885013784052,42.9,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
Gabe Holmes,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Garrett Celek,SF,0.4,8.322161581112548,0.0,0.0,0.0,0.0,0,0.0,0.0
George Kittle,SF,4.5,64.13643806244731,1.0,0.0,0.0,0.0,0,0.0,0.0
Gerald Everett,LAR,1.6788723360657052,16.422237919773146,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
Greg Olsen,CAR,3.8718885013784052,43.7573058502028,0.35,0.0,0.0,0.0,0,0.0,0.0
Hayden Hurst,BAL,1.642662235940752,14.458685151307096,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
Ian Thomas,CAR,0.27,8.322161581112548,0.0,0.0,0.0,0.0,0,0.0,0.0
Jack Doyle,IND,3.8718885013784052,42.19845756359749,0.22205147906262004,0.0,0.0,0.0,0,0.0,0.0
Jared Cook,OAK,4.4,50.1,0.22205147906262004,0.0,0.0,0.0,0,0.0,0.0
Jason Croom,BUF,1.642662235940752,13.99174528583965,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
Jeff Heuerman,DEN,1.7147206844140537,25.2307454546053,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
Jeremy Sprinkle,WAS,0.1,1.09,0.0,0.0,0.0,0.0,0,0.0,0.0
Jermaine Gresham,ARI,1.6,10.770317421929729,0.08208442408376963,0.0,0.0,0.0,0,0.0,0.0
Jesse James,PIT,2.0247741289271017,26.69711822255152,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
Jimmy Graham,GB,3.8718885013784052,46.3,0.3,0.0,0.0,0.0,0,0.0,0.0
Jordan Akins,HOU,1.6788723360657052,23.335861610773843,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
Jordan Franks,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jordan Leggett,NYJ,0.49,10.12557633793191,0.08208442408376963,0.0,0.0,0.0,0,0.0,0.0
Jordan Reed,WAS,3.8718885013784052,41.96883334237153,0.26334004530581423,0.0,0.0,0.0,0,0.0,0.0
Jordan Thomas,HOU,1.6788723360657052,16.603531727163606,0.08208442408376963,0.0,0.0,0.0,0,0.0,0.0
Josh Hill,NO,1.22,11.115847616645992,0.08208442408376963,0.0,0.0,0.0,0,0.0,0.0
Josh Perkins,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Kyle Rudolph,MIN,3.7842423025479963,40.89694191916268,0.11678832116788321,0.0,0.0,0.0,0,0.0,0.0
Lance Kendricks,GB,0.5,8.966902665110366,0.0,0.0,0.0,0.0,0,0.0,0.0
Lee Smith,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Levine Toilolo,DET,0.1,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Logan Thomas,BUF,0.59,8.322161581112548,0.0,0.0,0.0,0.0,0,0.0,0.0
Luke Willson,DET,1.52,10.0,0.1,0.0,0.0,0.0,0,0.0,0.0
Marcedes Lewis,GB,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Mark Andrews,BAL,1.642662235940752,19.810385718651293,0.1,0.0,0.0,0.0,0,0.0,0.0
Matt LaCosse,DEN,1.642662235940752,12.162489169374117,0.08208442408376963,0.0,0.0,0.0,0,0.0,0.0
Matt Lengel,CIN,0.0,0.0,0.08208442408376963,0.0,0.0,0.0,0,0.0,0.0
Michael Roberts,DET,1.642662235940752,13.34700420184183,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
Mike Gesicki,MIA,1.6788723360657052,17.53120868090588,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
Mo Alie-Cox,IND,0.2714512523297388,2.8,0.0,0.0,0.0,0.0,0,0.0,0.0
Neal Sterling,NYJ,1.5,11.878992022250184,0.08208442408376963,0.0,0.0,0.0,0,0.0,0.0
Nick Boyle,BAL,1.7147206844140537,15.452449077380027,0.0,0.0,0.0,0.0,0,0.0,0.0
Nick O'Leary,MIA,1.6785105842891004,20.600046130037782,0.1,0.0,0.0,0.0,0,0.0,0.0
Nick Vannett,SEA,1.79,23.4,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
O.J. Howard,TB,3.7842423025479963,44.794865304521004,0.36,0.0,0.0,0.0,0,0.0,0.0
Orson Charles,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Pharaoh Brown,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Rhett Ellison,NYG,1.6785105842891004,12.848960575615669,0.1,0.0,0.0,0.0,0,0.0,0.0
Ricky Seals-Jones,ARI,2.3,24.8,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
Rob Gronkowski,NE,4.0,60.03068791488123,0.26334004530581423,0.0,0.0,0.0,0,0.0,0.0
Ross Dwelley,SF,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Ryan Hewitt,IND,0.04,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Scott Simonson,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Seth DeValve,CLE,0.27,9.730083203362447,0.0,0.0,0.0,0.0,0,0.0,0.0
Travis Kelce,KC,6.348036601544958,77.70222390493309,0.4,0.0,0.0,0.0,0,0.0,0.0
Trey Burton,CHI,3.8849367469924405,40.560301596339784,0.26334004530581423,0.0,0.0,0.0,0,0.0,0.0
Tyler Conklin,MIN,0.1,0.6,0.0,0.0,0.0,0.0,0,0.0,0.0
Tyler Higbee,LAR,1.642662235940752,10.0,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
Vance McDonald,PIT,3.8718885013784052,42.19845756359749,0.2,0.0,0.0,0.0,0,0.0,0.0
Vernon Davis,WAS,1.6788723360657052,23.886245366231076,0.11437609075043631,0.0,0.0,0.0,0,0.0,0.0
Xavier Grimble,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Zach Ertz,PHI,6.525383047369665,67.5,1.0,0.0,0.0,0.0,0,0.0,0.0
