Player,Team,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,2PT
Alan Cross,TB,0.0,0.0,0.0,0,0,0,0,0,0.0
Anthony Firkser,TEN,0.0,0.0,0.0,0,0,0,0,0,0.0
Antonio Gates,LAC,1.3,13.6,0.0,0,0,0,0,0,0.0
Antony Auclair,TB,0.25,2.9,0.0,0,0,0,0,0,0.0
Austin Hooper,ATL,3.4,38.2,0.0,0,0,0,0,0,0.0
Benjamin Watson,NO,2.0,24.91,0.0,0,0,0,0,0,0.0
Blake Jarwin,DAL,0.8,8.4,0.0,0,0,0,0,0,0.0
Brian Parker,DEN,0.0,0.0,0.0,0,0,0,0,0,0.0
Cameron Brate,TB,1.0,10.0,0.0,0,0,0,0,0,0.0
Charles Clay,BUF,1.8,15.5,0.0,0,0,0,0,0,0.0
Chris Herndon,NYJ,1.91,24.1,0.0,0,0,0,0,0,0.0
Chris Manhertz,CAR,0.0,0.0,0.0,0,0,0,0,0,0.0
Dalton Schultz,DAL,0.2,2.2,0.0,0,0,0,0,0,0.0
Dan Arnold,NO,0.2,2.361094859675215,0.0,0,0,0,0,0,0.0
Daniel Brown,CHI,0.0,0.0,0.0,0,0,0,0,0,0.0
Darrell Daniels,ARI,0.0,0.0,0.0,0,0,0,0,0,0.0
Darren Fells,CLE,0.6,5.6,0.05,0,0,0,0,0,0.0
David Morgan,MIN,0.2,1.9,0.0,0,0,0,0,0,0.0
David Njoku,CLE,3.42,39.78,0.24,0,0,0,0,0,0.0
Demetrius Harris,KC,0.9,10.0,0.0,0,0,0,0,0,0.0
Deon Yelder,KC,0.0,0.0,0.0,0,0,0,0,0,0.0
Derek Carrier,OAK,0.41,3.13,0.0,0,0,0,0,0,0.0
Dion Sims,CHI,0.1,1.3,0.0,0,0,0,0,0,0.0
Durham Smythe,MIA,0.044034160122421895,0.13901748126576852,0.0,0,0,0,0,0,0.0
Dwayne Allen,NE,0.0,0.0,0.0,0,0,0,0,0,0.0
Ed Dickson,SEA,1.59,16.9,0.0,0,0,0,0,0,0.0
Eric Saubert,ATL,0.1,0.4,0.0,0,0,0,0,0,0.0
Eric Tomlinson,NYJ,0.3,2.9,0.0,0,0,0,0,0,0.0
Garrett Celek,SF,0.2,2.3,0.0,0,0,0,0,0,0.0
George Kittle,SF,4.4,57.5,0.3,0,0,0,0,0,0.0
Gerald Everett,LAR,1.1,13.7,0.0,0,0,0,0,0,0.0
Greg Olsen,CAR,3.7,45.0,0.3,0,0,0,0,0,0.0
Hayden Hurst,BAL,1.14,13.62,0.0,0,0,0,0,0,0.0
Ian Thomas,CAR,0.2,2.3,0.0,0,0,0,0,0,0.0
Jared Cook,OAK,4.2,47.8,0.2,0,0,0,0,0,0.0
Jason Croom,BUF,1.0,8.6,0.09,0,0,0,0,0,0.0
Jeff Heuerman,DEN,1.0,11.1,0.0,0,0,0,0,0,0.0
Jeremy Sprinkle,WAS,0.1,1.2796000901580644,0.0,0,0,0,0,0,0.0
Jesse James,PIT,1.0,10.0,0.0,0,0,0,0,0,0.0
Jimmy Graham,GB,3.9,49.7,0.29,0,0,0,0,0,0.0
Jonnu Smith,TEN,0.6,7.2,0.0,0,0,0,0,0,0.0
Jordan Akins,HOU,0.4,4.6,0.0,0,0,0,0,0,0.0
Jordan Leggett,NYJ,0.48,2.9,0.0,0,0,0,0,0,0.0
Jordan Reed,WAS,3.9,40.8,0.0,0,0,0,0,0,0.0
Jordan Thomas,HOU,1.0,11.8,0.0,0,0,0,0,0,0.0
Josh Hill,NO,0.9,8.122285801137314,0.1,0,0,0,0,0,0.0
Kyle Rudolph,MIN,3.5,34.8,0.23,0,0,0,0,0,0.0
Lance Kendricks,GB,0.5,5.2,0.0,0,0,0,0,0,0.0
Lee Smith,OAK,0.0,0.0,0.0,0,0,0,0,0,0.0
Levine Toilolo,DET,0.4,3.9,0.0,0,0,0,0,0,0.0
Logan Paulsen,ATL,0.1,0.7,0.0,0,0,0,0,0,0.0
Logan Thomas,BUF,0.2,2.4,0.0,0,0,0,0,0,0.0
Luke Stocker,TEN,0.83,6.3,0.0,0,0,0,0,0,0.0
Luke Willson,DET,0.7,8.0,0.0,0,0,0,0,0,0.0
Marcedes Lewis,GB,0.0,0.0,0.0,0,0,0,0,0,0.0
Mark Andrews,BAL,1.6,16.5,0.1,0,0,0,0,0,0.0
Matt LaCosse,DEN,1.1,7.872554763800409,0.0,0,0,0,0,0,0.0
Michael Roberts,DET,0.74,7.0,0.07,0,0,0,0,0,0.0
Mike Gesicki,MIA,1.4,13.5,0.0,0,0,0,0,0,0.0
MyCole Pruitt,TEN,0.0,0.0,0.0,0,0,0,0,0,0.0
Nick Boyle,BAL,0.9,7.9,0.0,0,0,0,0,0,0.0
Nick O'Leary,MIA,0.4,4.3,0.0,0,0,0,0,0,0.0
Nick Vannett,SEA,1.81,19.5,0.0,0,0,0,0,0,0.0
O.J. Howard,TB,2.9,41.5,0.3,0,0,0,0,0,0.0
Orson Charles,CLE,0.0,0.0,0.0,0,0,0,0,0,0.0
Rico Gathers,DAL,0.78,9.452252020234218,0.06,0,0,0,0,0,0.0
Ross Dwelley,SF,0.0,0.0,0.0,0,0,0,0,0,0.0
Ryan Griffin,HOU,1.8,20.0,0.0,0,0,0,0,0,0.0
Sean Culkin,LAC,0.0,0.0,0.0,0,0,0,0,0,0.0
Seth DeValve,CLE,0.4,5.0,0.0,0,0,0,0,0,0.0
Travis Kelce,KC,5.6,69.96,0.46,0,0,0,0,0,0.0
Trey Burton,CHI,3.28,38.1,0.0,0,0,0,0,0,0.0
Tyler Conklin,MIN,0.1,0.6,0.0,0,0,0,0,0,0.0
Tyler Higbee,LAR,0.0,5.0,0.0,0,0,0,0,0,0.0
Vance McDonald,PIT,3.0,35.0,0.19,0,0,0,0,0,0.0
Vernon Davis,WAS,1.69,22.9,0.0,0,0,0,0,0,0.0
Virgil Green,LAC,0.9,9.6,0.09,0,0,0,0,0,0.0
Xavier Grimble,PIT,0.1,1.2,0.0,0,0,0,0,0,0.0
