Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Travis Kelce,TE,KC,0.0,0.0,0.0,0.0,0.0,5.6,77.6,0.5
George Kittle,TE,SF,0.0,0.0,0.0,0.0,0.0,4.9,74.2,0.3
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,4.9,65.7,0.3
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,5.5,68.6,0.3
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,5.8,58.9,0.4
Trey Burton,TE,CHI,0.0,0.0,0.0,0.2,0.0,4.9,54.7,0.4
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,3.8,49.8,0.5
O.J. Howard,TE,TB,0.0,0.0,0.0,0.0,0.0,3.6,59.9,0.3
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,5.0,50.0,0.3
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,3.7,51.1,0.2
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,3.9,44.0,0.3
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,3.9,41.3,0.2
Chris Herndon,TE,NYJ,0.0,0.0,0.0,0.0,0.0,2.3,28.4,0.4
Ed Dickson,TE,SEA,0.0,0.0,0.0,0.0,0.0,2.1,32.1,0.2
Benjamin Watson,TE,NO,0.0,0.0,0.0,0.0,0.0,3.3,37.1,0.2
Vernon Davis,TE,WAS,0.0,0.0,0.0,0.0,0.0,2.5,36.1,0.2
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,2.4,26.9,0.3
Jeff Heuerman,TE,DEN,0.0,0.0,0.0,0.0,0.0,2.7,26.8,0.2
Michael Roberts,TE,DET,0.0,0.0,0.0,0.0,0.0,1.1,11.9,0.3
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,2.3,21.5,0.1
Ryan Griffin,TE,HOU,0.0,0.0,0.0,0.0,0.0,1.9,24.8,0.1
Charles Clay,TE,BUF,0.0,0.0,0.0,0.0,0.0,2.5,22.8,0.1
Jordan Thomas,TE,HOU,0.0,0.0,0.0,0.0,0.0,1.6,19.3,0.2
Jason Croom,TE,BUF,0.0,0.0,0.0,0.0,0.0,1.4,12.2,0.2
Garrett Celek,TE,SF,0.0,0.0,0.0,0.0,0.0,1.6,17.6,0.2
Dwayne Allen,TE,NE,0.0,0.0,0.0,0.0,0.0,1.6,17.8,0.2
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,1.3,14.3,0.1
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.9,17.0,0.1
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,1.7,16.0,0.1
Anthony Firkser,TE,TEN,0.0,0.0,0.0,0.0,0.0,1.8,17.4,0.1
Darren Fells,TE,CLE,0.0,0.0,0.0,0.0,0.0,1.1,12.1,0.1
Antonio Gates,TE,LAC,0.0,0.0,0.0,0.0,0.0,1.9,18.7,0.1
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,1.4,18.3,0.1
Luke Willson,TE,DET,0.0,0.0,0.0,0.0,0.0,1.3,14.3,0.1
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.8,16.5,0.1
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,1.0,12.1,0.1
Seth DeValve,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.9,10.9,0.1
