Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Travis Kelce,TE,KC,0.0,0.0,0.0,0.0,0.0,5.6,70.9,0.5
George Kittle,TE,SF,0.0,0.0,0.0,0.0,0.0,4.4,57.5,0.3
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,4.6,55.8,0.3
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,4.8,50.7,0.3
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,4.0,49.8,0.3
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,4.1,41.0,0.5
Trey Burton,TE,CHI,0.0,0.0,0.0,0.0,0.0,4.2,45.0,0.3
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,3.7,43.7,0.4
O.J. Howard,TE,TB,0.0,0.0,0.0,0.0,0.0,3.1,46.3,0.3
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,4.2,47.8,0.2
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,3.4,38.2,0.3
Benjamin Watson,TE,NO,0.0,0.0,0.0,0.0,0.0,3.4,35.1,0.3
Chris Herndon,TE,NYJ,0.0,0.0,0.0,0.0,0.0,3.3,36.8,0.2
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,3.0,37.3,0.2
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,2.1,22.6,0.4
Ed Dickson,TE,SEA,0.0,0.0,0.0,0.0,0.0,2.5,30.2,0.1
Ryan Griffin,TE,HOU,0.0,0.0,0.0,0.0,0.0,2.1,23.1,0.2
Nick Vannett,TE,SEA,0.0,0.0,0.0,0.0,0.0,2.0,23.5,0.1
Vernon Davis,TE,WAS,0.0,0.0,0.0,0.0,0.0,1.8,22.9,0.1
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.7,18.4,0.1
Jordan Thomas,TE,HOU,0.0,0.0,0.0,0.0,0.0,2.2,20.7,0.0
Hayden Hurst,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.6,17.0,0.1
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,1.9,16.3,0.1
Charles Clay,TE,BUF,0.0,0.0,0.0,0.0,0.0,1.8,15.5,0.1
Antonio Gates,TE,LAC,0.0,0.0,0.0,0.0,0.0,1.3,13.6,0.1
Dalton Schultz,TE,DAL,0.0,0.0,0.0,0.0,0.0,1.5,16.0,0.1
Nick O'Leary,TE,MIA,0.0,0.0,0.0,0.0,0.0,1.1,14.5,0.1
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,1.2,13.7,0.1
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,1.4,13.5,0.1
Rico Gathers,TE,DAL,0.0,0.0,0.0,0.0,0.0,1.6,11.9,0.1
Matt LaCosse,TE,DEN,0.0,0.0,0.0,0.0,0.0,1.6,14.1,0.0
Jesse James,TE,PIT,0.0,0.0,0.0,0.0,0.0,1.1,12.5,0.1
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,1.0,12.4,0.1
Demetrius Harris,TE,KC,0.0,0.0,0.0,0.0,0.0,1.1,12.6,0.1
Eric Tomlinson,TE,NYJ,0.0,0.0,0.0,0.0,0.0,1.1,11.7,0.1
Josh Hill,TE,NO,0.0,0.0,0.0,0.0,0.0,1.2,11.7,0.1
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,0.9,11.2,0.1
Jeff Heuerman,TE,DEN,0.0,0.0,0.0,0.0,0.0,1.0,11.1,0.1
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.0,10.2,0.0
Jason Croom,TE,BUF,0.0,0.0,0.0,0.0,0.0,1.0,8.6,0.1
Michael Roberts,TE,DET,0.0,0.0,0.0,0.0,0.0,0.8,7.0,0.1
Lance Kendricks,TE,GB,0.0,0.0,0.0,0.0,0.0,0.8,8.8,0.0
Luke Willson,TE,DET,0.0,0.0,0.0,0.0,0.0,0.7,8.0,0.0
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.6,7.2,0.0
David Morgan,TE,MIN,0.0,0.0,0.0,0.0,0.0,0.7,5.9,0.1
Luke Stocker,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.9,6.3,0.0
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,0.7,7.1,0.0
Garrett Celek,TE,SF,0.0,0.0,0.0,0.0,0.0,0.6,7.0,0.0
Darren Fells,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.6,5.6,0.1
Logan Thomas,TE,BUF,0.0,0.0,0.0,0.0,0.0,0.6,6.1,0.0
Derek Carrier,TE,OAK,0.0,0.0,0.0,0.0,0.0,0.5,4.9,0.0
Seth DeValve,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.4,5.0,0.0
Levine Toilolo,TE,DET,0.0,0.0,0.0,0.0,0.0,0.5,5.1,0.0
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.5,4.4,0.0
Jordan Leggett,TE,NYJ,0.0,0.0,0.0,0.0,0.0,0.6,2.9,0.0
Antony Auclair,TE,TB,0.0,0.0,0.0,0.0,0.0,0.5,3.7,0.0
Dan Arnold,TE,NO,0.0,0.0,0.0,0.0,0.0,0.4,3.6,0.0
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,0.1,1.4,0.0
Dion Sims,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.1,1.3,0.0
Xavier Grimble,TE,PIT,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.0
Marcedes Lewis,TE,GB,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0
Tyler Conklin,TE,MIN,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0
Logan Paulsen,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0
Durham Smythe,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0
Alan Cross,TE,TB,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0
Eric Saubert,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0
Sean Culkin,TE,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Heuerman,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrell Daniels,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Firkser,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deon Yelder,TE,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ross Dwelley,TE,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MyCole Pruitt,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Manhertz,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Allen,TE,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orson Charles,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Smith,TE,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Parker,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Brown,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
