Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Travis Kelce,TE,KC,0.0,0.0,0.0,0.0,0.0,5.8,75.9,0.8, 
George Kittle,TE,SF,0.0,0.0,0.0,0.0,0.0,4.6,59.2,0.3, 
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,4.3,50.0,0.4, 
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,3.9,49.7,0.4, 
Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,3.7,45.4,0.5,IR
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,4.1,42.5,0.3, 
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,4.0,41.8,0.3, 
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,3.5,34.8,0.5, 
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,3.9,40.8,0.3,IR
Trey Burton,TE,CHI,0.0,0.0,0.0,0.5,0.0,3.3,38.1,0.3,Q
O.J. Howard,TE,TB,0.0,0.0,0.0,0.0,0.0,2.9,41.5,0.3,IR
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.2, 
Benjamin Watson,TE,NO,0.0,0.0,0.0,0.0,0.0,3.0,29.9,0.3,Q
Antonio Gates,TE,LAC,0.0,0.0,0.0,0.0,0.0,2.3,24.5,0.3, 
Jeff Heuerman,TE,DEN,0.0,0.0,0.0,0.0,0.0,2.5,25.3,0.2,IR
Chris Herndon,TE,NYJ,0.0,0.0,0.0,0.0,0.0,2.2,27.1,0.2, 
Charles Clay,TE,BUF,0.0,0.0,0.0,0.0,0.0,2.8,29.0,0.1, 
Nick Vannett,TE,SEA,0.0,0.0,0.0,0.0,0.0,2.1,22.9,0.3, 
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,2.1,22.1,0.2, 
Jesse James,TE,PIT,0.0,0.0,0.0,0.0,0.0,2.2,23.7,0.2, 
Ed Dickson,TE,SEA,0.0,0.0,0.0,0.0,0.0,1.7,21.5,0.3, 
Ryan Griffin,TE,HOU,0.0,0.0,0.0,0.0,0.0,1.8,21.0,0.2, 
Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,1.8,18.9,0.2, 
Hayden Hurst,TE,BAL,0.0,0.0,0.0,1.5,0.0,1.8,18.9,0.2, 
Vernon Davis,TE,WAS,0.0,0.0,0.0,0.0,0.0,1.7,23.6,0.1,Q
Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.8,19.6,0.2, 
Dwayne Allen,TE,NE,0.0,0.0,0.0,0.0,0.0,1.6,17.1,0.2, 
Nick Boyle,TE,BAL,0.0,0.0,0.0,0.0,0.0,1.9,14.5,0.2, 
Cameron Brate,TE,TB,0.0,0.0,0.0,0.0,0.0,1.5,17.2,0.2,Q
Matt LaCosse,TE,DEN,0.0,0.0,0.0,0.0,0.0,1.6,17.2,0.1, 
Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,1.5,16.0,0.1,IR
Jason Croom,TE,BUF,0.0,0.0,0.0,0.0,0.0,1.5,16.9,0.1, 
Michael Roberts,TE,DET,0.0,0.0,0.0,0.0,0.0,1.2,13.9,0.1,IR
Dalton Schultz,TE,DAL,0.0,0.0,0.0,0.0,0.0,1.3,13.1,0.1, 
Luke Willson,TE,DET,0.0,0.0,0.0,0.0,0.0,1.3,12.0,0.1,Q
Jordan Thomas,TE,HOU,0.0,0.0,0.0,0.0,0.0,1.0,11.8,0.1, 
Demetrius Harris,TE,KC,0.0,0.0,0.0,0.0,0.0,0.9,11.0,0.1, 
Luke Stocker,TE,TEN,0.0,0.0,0.0,0.0,0.0,1.2,12.5,0.1,Q
Darren Fells,TE,CLE,0.0,0.0,0.0,0.0,0.0,1.0,10.6,0.1, 
Rico Gathers,TE,DAL,0.0,0.0,0.0,0.0,0.0,1.0,10.8,0.1, 
Virgil Green,TE,LAC,0.0,0.0,0.0,0.0,0.0,0.9,9.6,0.1, 
Josh Hill,TE,NO,0.0,0.0,0.0,0.0,0.0,0.9,9.6,0.1, 
Jordan Leggett,TE,NYJ,0.0,0.0,0.0,0.0,0.0,0.8,9.1,0.1, 
David Morgan,TE,MIN,0.0,0.0,0.0,0.0,0.0,0.8,8.2,0.1, 
Seth DeValve,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.7,8.9,0.1, 
Blake Jarwin,TE,DAL,0.0,0.0,0.0,0.0,0.0,0.8,8.4,0.1, 
Lance Kendricks,TE,GB,0.0,0.0,0.0,0.0,0.0,0.7,7.6,0.1, 
Logan Paulsen,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.8,8.0,0.1, 
Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,0.6,7.7,0.1, 
Dion Sims,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.7,6.8,0.1,IR
Logan Thomas,TE,BUF,0.0,0.0,0.0,0.0,0.0,0.7,7.3,0.0, 
Antony Auclair,TE,TB,0.0,0.0,0.0,0.0,0.0,0.5,5.5,0.1, 
Derek Carrier,TE,OAK,0.0,0.0,0.0,0.0,0.0,0.5,5.3,0.0,Q
Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,0.4,4.6,0.0, 
Nick O'Leary,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.4,4.3,0.0, 
Durham Smythe,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.4,4.3,0.0, 
Eric Tomlinson,TE,NYJ,0.0,0.0,0.0,0.0,0.0,0.4,4.5,0.0,IR
Levine Toilolo,TE,DET,0.0,0.0,0.0,0.0,0.0,0.4,3.9,0.0, 
Anthony Firkser,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.4,4.2,0.0, 
Tyler Conklin,TE,MIN,0.0,0.0,0.0,0.0,0.0,0.3,2.8,0.0, 
Alan Cross,TE,TB,0.0,0.0,0.0,0.0,0.0,0.3,2.7,0.0,IR
Eric Saubert,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0, 
Lee Smith,TE,OAK,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0, 
Dan Arnold,TE,NO,0.0,0.0,0.0,0.0,0.0,0.2,2.6,0.0, 
Ian Thomas,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.2,2.3,0.0, 
Jeremy Sprinkle,TE,WAS,0.0,0.0,0.0,0.0,0.0,0.2,2.3,0.0, 
Garrett Celek,TE,SF,0.0,0.0,0.0,0.0,0.0,0.2,2.3,0.0,Q
Xavier Grimble,TE,PIT,0.0,0.0,0.0,0.0,0.0,0.1,1.5,0.0, 
Brian Parker,TE,DEN,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.0, 
Marcedes Lewis,TE,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Orson Charles,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IR
MyCole Pruitt,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Chris Manhertz,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Daniel Brown,TE,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Sean Culkin,TE,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, 
Darrell Daniels,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,, 
Ross Dwelley,TE,SF,,,,,,,,, 
