Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Adam Thielen,WR,MIN,0.0,0.0,0.0,1.2,0.0,8.9,107.8,0.5, 
Tyreek Hill,WR,KC,0.0,0.0,0.0,9.8,0.1,5.4,89.8,0.8, 
DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,1.8,0.0,6.5,89.5,0.7,Q
Odell Beckham,WR,NYG,0.0,0.0,0.0,2.2,0.0,7.0,93.5,0.5,Q
Julio Jones,WR,ATL,0.0,0.0,0.0,1.4,0.0,6.8,96.3,0.5, 
Michael Thomas,WR,NO,0.0,0.0,0.0,0.0,0.0,7.0,87.6,0.5, 
Antonio Brown,WR,PIT,0.0,0.0,0.0,0.0,0.0,6.5,83.9,0.6, 
Keenan Allen,WR,LAC,0.0,0.0,0.0,4.4,0.0,6.7,80.1,0.6, 
Davante Adams,WR,GB,0.0,0.0,0.0,0.0,0.0,6.0,83.1,0.7,Q
Mike Evans,WR,TB,0.0,0.0,0.0,0.0,0.0,5.3,82.6,0.6, 
JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,6.0,79.5,0.5, 
Kenny Golladay,WR,DET,0.0,0.0,0.0,0.7,0.0,5.5,81.9,0.5,Q
T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,0.0,5.4,74.1,0.6,Q
Robert Woods,WR,LAR,0.0,0.0,0.0,6.7,0.0,5.0,71.1,0.5, 
Emmanuel Sanders,WR,DEN,0.0,0.0,0.0,3.3,0.0,5.7,74.3,0.4,IR
Brandin Cooks,WR,LAR,0.0,0.0,0.0,4.7,0.0,4.8,73.7,0.5, 
A.J. Green,WR,CIN,0.0,0.0,0.0,0.0,0.0,5.0,69.0,0.6,IR
Stefon Diggs,WR,MIN,0.0,0.0,0.0,0.0,0.0,4.8,73.0,0.4, 
Julian Edelman,WR,NE,0.0,0.0,0.0,5.2,0.0,5.6,62.5,0.3, 
Amari Cooper,WR,DAL,0.0,0.0,0.0,0.0,0.0,4.9,68.0,0.4, 
Chris Godwin,WR,TB,0.0,0.0,0.0,0.0,0.0,4.5,57.9,0.5, 
D.J. Moore,WR,CAR,0.0,0.0,0.0,6.0,0.0,4.3,54.9,0.3, 
Doug Baldwin,WR,SEA,0.0,0.0,0.0,0.0,0.0,4.1,48.8,0.6, 
Corey Davis,WR,TEN,0.0,0.0,0.0,3.7,0.0,4.1,54.3,0.4, 
Josh Gordon,WR,NE,0.0,0.0,0.0,0.0,0.0,4.0,60.4,0.4,SSPD
Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,4.0,50.8,0.4, 
Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,0.0,4.2,51.8,0.4,Q
Golden Tate,WR,PHI,0.0,0.0,0.0,1.3,0.0,4.5,53.1,0.3, 
Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.0,0.0,4.5,50.5,0.3, 
Adam Humphries,WR,TB,0.0,0.0,0.0,1.3,0.0,4.4,50.7,0.3, 
Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,4.4,50.1,0.3, 
Tyler Lockett,WR,SEA,0.0,0.0,0.0,4.3,0.0,3.4,48.9,0.4, 
Tyler Boyd,WR,CIN,0.0,0.0,0.0,1.4,0.0,4.3,53.6,0.3,IR
Demaryius Thomas,WR,HOU,0.0,0.0,0.0,0.0,0.0,3.9,48.7,0.4,IR
