Player,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,2PT
A.J. Green,CIN,0.0,0.0,4.88,69.0,0.0,0.0,0.0,0.0,0.0
Adam Humphries,TB,0.0,0.0,4.4,50.7,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.41,0.0,7.2,91.53,0.4,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.0,0.0,0.5,5.8,0.09,0.0,0.0,0.0,0.0
Alex Erickson,CIN,0.0,0.0,0.2,2.2,0.0,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.0,0.0,0.9,10.0,0.0,0.0,0.0,0.0,0.0
Allen Robinson,CHI,0.0,0.0,3.36,48.89,0.2,0.0,0.0,0.0,0.0
Alshon Jeffery,PHI,0.0,0.0,3.87,50.14,0.3,0.0,0.0,0.0,0.0
Amari Cooper,DAL,0.0,0.0,4.59,66.01,0.4,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.0,0.0,0.2,2.1,0.0,0.0,0.0,0.0,0.0
Andy Jones,DET,-0.08323650122403896,0.0,0.9,10.42,0.1,0.0,0.0,0.0,0.0
Anthony Miller,CHI,0.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.0,0.0,5.88,74.87,0.55,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,0.0,0.0,2.6,37.9,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.0,0.0,0.69,7.73,0.0,0.0,0.0,0.0,0.0
Bennie Fowler,NYG,0.0,0.0,0.11100626626611199,2.150222707617118,0.0,0.0,0.0,0.0,0.0
Bobo Wilson,TB,-0.8406624896385373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,3.2,0.0,4.8,73.7,0.47,0.0,0.0,0.0,0.0
