Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Todd Gurley,RB,LAR,0.0,0.0,0.0,82.9,1.0,4.0,39.4,0.2, 
Alvin Kamara,RB,NO,0.0,0.0,0.0,49.8,0.6,5.3,46.1,0.3, 
Kareem Hunt,RB,FA,0.0,0.0,18.2,0.7,3.4,31.3,0.2,, 
James White,RB,NE,0.0,0.0,0.0,39.3,0.4,6.0,50.4,0.4, 
Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,95.1,0.5,3.7,31.3,0.1, 
Melvin Gordon,RB,LAC,0.0,0.0,0.0,63.8,0.4,4.9,43.3,0.3, 
James Conner,RB,PIT,0.0,0.0,0.0,73.6,0.6,4.3,35.2,0.1, 
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,60.9,0.6,4.7,35.7,0.2, 
Adrian Peterson,RB,WAS,0.0,0.0,0.0,92.5,0.8,1.6,14.5,0.1, 
Tarik Cohen,RB,CHI,0.0,0.0,0.0,32.1,0.2,5.1,50.6,0.3, 
Phillip Lindsay,RB,DEN,0.0,0.0,0.0,68.9,0.5,2.7,20.7,0.1,IR
Lamar Miller,RB,HOU,0.0,0.0,0.0,77.7,0.4,2.4,19.1,0.1, 
Kenyan Drake,RB,MIA,0.0,0.0,0.0,41.0,0.4,4.0,32.0,0.2, 
Nick Chubb,RB,CLE,0.0,0.0,0.0,80.6,0.6,1.1,9.2,0.0, 
Chris Carson,RB,SEA,0.0,0.0,0.0,71.4,0.4,1.8,15.5,0.1, 
Kerryon Johnson,RB,DET,0.0,0.0,0.0,57.0,0.3,2.9,22.8,0.1,IR
Jalen Richard,RB,OAK,0.0,0.0,0.0,17.5,0.1,5.4,42.3,0.1, 
Mark Ingram,RB,NO,0.0,0.0,0.0,47.1,0.5,2.5,19.3,0.1, 
Tevin Coleman,RB,ATL,0.0,0.0,0.0,45.3,0.4,2.7,25.6,0.1, 
LeSean McCoy,RB,BUF,0.0,0.0,0.0,53.8,0.2,3.1,24.5,0.0, 
Aaron Jones,RB,GB,0.0,0.0,0.0,63.4,0.3,2.0,16.7,0.1,IR
Isaiah Crowell,RB,NYJ,0.0,0.0,0.0,68.5,0.4,1.4,11.5,0.1,IR
Doug Martin,RB,OAK,0.0,0.0,0.0,55.9,0.4,2.0,15.7,0.1, 
Dion Lewis,RB,TEN,0.0,0.0,0.0,47.4,0.2,3.5,23.9,0.1, 
Latavius Murray,RB,MIN,0.0,0.0,0.0,50.3,0.4,2.1,16.6,0.1, 
Jordan Howard,RB,CHI,0.0,0.0,0.0,63.0,0.4,1.3,9.8,0.1, 
Alex Collins,RB,BAL,0.0,0.0,0.0,51.4,0.4,1.7,13.8,0.1,IR
Matt Breida,RB,SF,0.0,0.0,0.0,64.2,0.3,1.1,9.5,0.0,IR
Peyton Barber,RB,TB,0.0,0.0,0.0,54.5,0.3,1.4,11.4,0.1, 
Devontae Booker,RB,DEN,0.0,0.0,0.0,32.6,0.3,2.7,21.7,0.1, 
Javorius Allen,RB,BAL,0.0,0.0,0.0,22.2,0.2,3.4,22.9,0.1, 
Austin Ekeler,RB,LAC,0.0,0.0,0.0,32.7,0.2,2.6,22.8,0.1, 
Duke Johnson,RB,CLE,0.0,0.0,0.0,23.9,0.2,2.8,25.7,0.1, 
Frank Gore,RB,MIA,0.0,0.0,0.0,54.0,0.3,0.7,5.6,0.0,IR
Ito Smith,RB,ATL,0.0,0.0,0.0,32.6,0.3,1.7,13.7,0.1,IR
Theo Riddick,RB,DET,0.0,0.0,0.0,5.9,0.0,3.9,30.1,0.1,Q
Jamaal Williams,RB,GB,0.0,0.0,0.0,26.6,0.2,2.3,18.9,0.1, 
Mike Davis,RB,SEA,0.0,0.0,0.0,29.9,0.2,1.7,13.1,0.1, 
Chris Ivory,RB,BUF,0.0,0.0,0.0,30.4,0.2,1.8,14.8,0.0, 
Derrick Henry,RB,TEN,0.0,0.0,0.0,46.0,0.2,0.9,7.0,0.0, 
Elijah McGuire,RB,NYJ,0.0,0.0,0.0,26.0,0.2,1.7,14.0,0.1, 
Kapri Bibbs,RB,GB,0.0,0.0,0.0,10.7,0.1,2.5,20.5,0.1, 
Dalvin Cook,RB,MIN,0.0,0.0,0.0,32.3,0.2,1.2,9.8,0.1, 
Alfred Blue,RB,HOU,0.0,0.0,0.0,32.2,0.2,0.9,8.0,0.0, 
Jacquizz Rodgers,RB,TB,0.0,0.0,0.0,15.2,0.1,1.8,14.3,0.1, 
