Player,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,2PT
Aaron Jones,GB,52.60963554735008,0.2906801246151562,1.0484845664628701,8.994826370158679,0.06085704808846426,0.0,0.0,0.0,0.0
Adrian Peterson,WAS,59.0498676925295,0.5369110765207855,1.7164834501621844,15.597922947394768,0.033380358111774276,0.0,0.0,0.0,0.0
Alex Armah,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Collins,BAL,54.9,0.4,1.7252853751371018,11.060787490541085,0.11,0.0,0.0,0.0,0.0
Alfred Blue,HOU,33.813356105274835,0.1664604817902062,1.04185419860452,9.24280375542382,0.0,0.0,0.0,0.0,0.0
Alfred Morris,SF,41.410948927804625,0.26896550037146216,1.0238849452830614,7.467207647976757,0.0,0.0,0.0,0.0,0.0
Andy Janovich,DEN,0.4,0.0,0.34833780580384843,1.7,0.0,0.0,0.0,0.0,0.0
Anthony Sherman,KC,0.0,0.0,0.5187091082004612,16.4,0.06597117794486215,0.0,0.0,0.0,0.0
Austin Ekeler,LAC,34.7,0.21,2.087808112307283,18.4742618562827,0.01908484399218276,0.0,0.0,0.0,0.0
Benny Cunningham,CHI,0.0,0.0,0.42141340587393467,1.6,0.0,0.0,0.0,0.0,0.0
Bilal Powell,NYJ,55.603664608014455,0.35117357319568204,2.7249523339110824,24.396976410946447,0.19658484399218276,0.0,0.0,0.0,0.0
Brandon Bolden,MIA,0.0,0.0,0.34833780580384843,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Wilson,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Anderson,LAR,17.82884178817083,0.1,0.4061376501371814,3.7,0.1,0.0,0.0,0.0,0.0
C.J. Ham,MIN,0.26,0.0,0.8582543063777458,8.373197971209407,0.0,0.0,0.0,0.0,0.0
Carlos Hyde,JAX,57.52161446591732,0.4,1.3,8.6,0.1,0.0,0.0,0.0,0.03
Chase Edmonds,ARI,14.4,0.0,1.3179777998293811,7.232177663442898,0.0,0.0,0.0,0.0,0.0
Chris Carson,SEA,66.90983916908338,0.4815523461739691,1.7818307522972026,15.0,0.054766662174000946,0.0,0.0,0.0,0.01
Chris Ivory,BUF,22.0,0.1326237038357812,1.627823853394485,12.094202136460565,0.0,0.0,0.0,0.0,0.0
Christian McCaffrey,CAR,58.4,0.391624699788113,5.281625080808589,49.04819378570407,0.2,0.0,0.0,0.0,0.01
Corey Clement,PHI,51.85242423853302,0.4,1.8488157424119744,15.072581578491187,0.06476666217400093,0.0,0.0,0.0,0.03
Damien Williams,KC,0.3142591978593501,0.0,0.38213596426310675,0.4,0.0,0.0,0.0,0.0,0.0
David Fluellen,TEN,0.0,0.0,0.34833780580384843,0.0,0.0,0.0,0.0,0.0,0.0
David Johnson,ARI,57.036237918907894,0.561636528717168,3.509198260379206,34.89691752635003,0.09638888888888889,0.0,0.0,0.0,0.0
David Williams,JAX,2.9,0.0,0.36497849844454106,0.0,0.0,0.0,0.0,0.0,0.0
