Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD
Rob Gronkowski,TE,NE,0.0,0.0,0.0,0.0,0.0,6.3,93.1,0.6
Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,7.3,77.8,0.6
Travis Kelce,TE,KC,0.0,0.0,0.0,0.1,0.0,5.0,64.2,0.5
Eric Ebron,TE,IND,0.0,0.0,0.0,0.0,0.0,5.4,61.7,0.4
Kyle Rudolph,TE,MIN,0.0,0.0,0.0,0.0,0.0,4.8,43.0,0.5
O.J. Howard,TE,TB,0.0,0.0,0.0,0.0,0.0,2.5,52.2,0.4
Jimmy Graham,TE,GB,0.0,0.0,0.0,0.0,0.0,4.6,44.3,0.5
Will Dissly,TE,SEA,0.0,0.0,0.0,0.0,0.0,4.3,49.8,0.4
Jordan Reed,TE,WAS,0.0,0.0,0.0,0.0,0.0,4.9,49.8,0.5
George Kittle,TE,SF,0.0,0.0,0.0,0.0,0.0,3.5,51.1,0.2
Jared Cook,TE,OAK,0.0,0.0,0.0,0.0,0.0,4.3,55.5,0.2
Trey Burton,TE,CHI,0.0,0.0,0.0,0.2,0.0,3.7,37.3,0.4
Austin Seferian-Jenkins,TE,JAX,0.0,0.0,0.0,0.0,0.0,3.9,39.3,0.4
Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,3.4,34.7,0.3
Charles Clay,TE,BUF,0.0,0.0,0.0,0.0,0.0,4.0,38.4,0.2
Jake Butt,TE,DEN,0.0,0.0,0.0,0.0,0.0,3.0,31.5,0.2
David Njoku,TE,CLE,0.0,0.0,0.0,0.0,0.0,3.3,32.2,0.2
Ricky Seals-Jones,TE,ARI,0.0,0.0,0.0,0.0,0.0,2.2,23.6,0.3
Garrett Celek,TE,SF,0.0,0.0,0.0,0.0,0.0,1.6,20.6,0.3
Vance McDonald,TE,PIT,0.0,0.0,0.0,0.0,0.0,2.9,35.4,0.1
Tyler Eifert,TE,CIN,0.0,0.0,0.0,0.0,0.0,2.5,32.6,0.1
Jesse James,TE,PIT,0.0,0.0,0.0,0.0,0.0,3.0,38.7,0.1
Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,2.3,22.4,0.2
