Player,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,2PT
Aaron Jones,GB,76.09328249536856,0.6046343884430376,2.867468197414567,19.898004815560817,0.09700569605108812,0.0,0.0,0.0,0.01
Adrian Peterson,WAS,66.7,0.55,1.895,15.85,0.0,0.0,0.0,0.0,0.0
Alex Armah,CAR,2.95,0.030183268042340505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Collins,BAL,62.136890388402854,0.515,1.40284410235761,11.802623826080758,0.06160136573339163,0.0,0.0,0.0,0.0
Alfred Blue,HOU,30.35,0.14500000000000002,0.75,6.67,0.0,0.0,0.0,0.0,0.0
Alvin Kamara,NO,56.7,0.8,6.1,54.2,0.35,0.0,0.0,0.0,0.07
Andy Janovich,DEN,0.685,0.0,0.14354935286080062,2.0,0.0023417557724000337,0.0,0.0,0.0,0.01
Anthony Sherman,KC,0.32492421555266826,0.0,0.5,5.15,0.0,0.0,0.0,0.0,0.0
Austin Ekeler,LAC,24.3,0.1,1.9,17.4,0.1,0.0,0.0,0.0,0.0
Benny Cunningham,CHI,0.4,0.0,0.1,1.15,0.0,0.0,0.0,0.0,0.0
Brandon Wilson,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hill,ATL,0.35,0.0,0.04423269030048564,0.5,0.0,0.0,0.0,0.0,0.0
Buddy Howell,HOU,0.16217187649997555,0.0023410810609329567,0.05659130994044835,0.30244107368889217,0.0024045524317146466,0.0,0.0,0.0,0.0
C.J. Ham,MIN,0.6799999999999999,0.0,0.4,2.5949999999999998,0.0,0.0,0.0,0.0,0.0
Cameron Artis-Payne,CAR,9.535,0.09,0.4292962449868646,3.1441712909172534,0.0,0.0,0.0,0.0,0.0
Carlos Hyde,JAX,9.55,0.1,0.35,2.6500000000000004,0.0,0.0,0.0,0.0,0.0
Chase Edmonds,ARI,11.899999999999999,0.1,1.0,5.85,0.0,0.0,0.0,0.0,0.0
Chris Carson,SEA,58.6,0.42000000000000004,1.19,10.695,0.1,0.0,0.0,0.0,0.01
Christian McCaffrey,CAR,63.1,0.54,5.800000000000001,47.45,0.3,0.0,0.0,0.0,0.0
Corey Clement,PHI,18.1,0.18,1.05,9.75,0.0,0.0,0.0,0.0,0.03
Dalvin Cook,MIN,55.865,0.3,3.45,29.049999999999997,0.085,0.0,0.0,0.0,0.01
Dalyn Dawkins,TEN,0.0,0.005036529480861383,0.12295283971679463,0.5,0.0,0.0,0.0,0.0,0.0
Damien Williams,KC,0.7706050681427951,0.0,0.13821909673668165,0.8,0.0,0.0,0.0,0.0,0.0
Dare Ogunbowale,TB,3.484518874349193,0.004029223584689106,0.14684977041012473,0.732912865873899,0.0,0.0,0.0,0.0,0.0
David Johnson,ARI,73.85,0.8,4.265000000000001,43.0,0.2,0.0,0.0,0.0,0.0
DeAndre Washington,OAK,8.25,0.1,0.6,4.45,0.0,0.0,0.0,0.0,0.0
Derek Watt,LAC,0.6,0.0,0.0,0.42186336592097684,0.0,0.0,0.0,0.0,0.0
Derrick Coleman,ARI,0.8500000000000001,0.0,0.2,1.4899471922174796,0.0,0.0,0.0,0.0,0.0
Derrick Henry,TEN,38.305,0.28,1.0,7.449999999999999,0.0,0.0,0.0,0.0,0.01
Devontae Booker,DEN,9.65,0.0,2.1500000000000004,17.75,0.0,0.0,0.0,0.0,0.0
Dion Lewis,TEN,58.45,0.4,3.7,27.244999999999997,0.1,0.0,0.0,0.0,0.0
Doug Martin,OAK,51.849999999999994,0.25,1.6,11.649999999999999,0.0,0.0,0.0,0.0,0.03
Dwayne Washington,NO,2.0472779250761732,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0
Elijhaa Penny,NYG,1.75,0.0,0.29236738004511065,2.254562668465205,0.0023417557724000337,0.0,0.0,0.0,0.0
Ezekiel Elliott,DAL,92.25,0.665,4.05,34.1,0.15000000000000002,0.0,0.0,0.0,0.0
Giovani Bernard,CIN,16.95,0.1,2.55,20.25,0.095,0.0,0.0,0.0,0.0
Gus Edwards,BAL,3.65,0.0,0.09157007397336545,0.35,0.0,0.0,0.0,0.0,0.0
Ito Smith,ATL,31.656244293205056,0.2847236181837679,1.6663958845485882,13.074458630852714,0.04470303051272381,0.0,0.0,0.0,0.0
Jacquizz Rodgers,TB,13.45,0.1,2.5700000000000003,20.785,0.095,0.0,0.0,0.0,0.0
Jalen Richard,OAK,15.75,0.1,4.805,39.0,0.1,0.0,0.0,0.0,0.0
