Player,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,2PT
Aaron Jones,GB,68.45449702715376,1.0,2.5500564575195312,24.7,0.103321373462677,0.0,0.0,0.0,0.01
Adrian Peterson,WAS,70.42572813121822,1.0,1.3635362386703491,14.926046156042988,0.03323480486869812,0.0,0.0,0.0,0.0
Alex Armah,CAR,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Collins,BAL,59.073880356595275,1.0,1.1227192878723145,9.0,0.08774551749229431,0.0,0.0,0.0,0.0
Alfred Blue,HOU,33.79841923768858,0.3,0.8993555307388306,7.232177663442898,0.0,0.0,0.0,0.0,0.0
Alvin Kamara,NO,59.81070001122193,1.0,5.4,47.3,0.4901430606842041,0.0,0.0,0.0,0.07
Andy Janovich,DEN,0.0,0.0,0.38931435346603394,1.2,0.0,0.0,0.0,0.0,0.01
Anthony Sherman,KC,0.0,0.0,0.38931435346603394,11.9,0.0,0.0,0.0,0.0,0.0
Austin Ekeler,LAC,25.4,0.2,1.7120895385742188,20.618563208447476,0.103321373462677,0.0,0.0,0.0,0.0
Benny Cunningham,CHI,0.1,0.02,0.38931435346603394,0.34291782262297676,0.0,0.0,0.0,0.0,0.0
Brandon Wilson,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hill,ATL,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buddy Howell,HOU,0.0,0.02,0.38931435346603394,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,MIN,0.0,0.01,0.38931435346603394,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Artis-Payne,CAR,13.523082145293492,0.2,0.38931435346603394,1.0,0.0,0.0,0.0,0.0,0.0
Carlos Hyde,JAX,15.919933236015959,0.11,0.38931435346603394,0.0,0.0,0.0,0.0,0.0,0.0
Chase Edmonds,ARI,17.2211157343638,0.11,0.8993555307388306,9.809342412134072,0.0,0.0,0.0,0.0,0.0
Chris Carson,SEA,64.237456723641,1.0,1.028416395187378,10.0,0.0785234272480011,0.0,0.0,0.0,0.01
Christian McCaffrey,CAR,65.9980819160701,1.0,4.95,45.55177714135586,0.14380678534507751,0.0,0.0,0.0,0.0
Corey Clement,PHI,22.153239312477567,0.4,1.2188133001327515,10.900189090894196,0.032629698514938354,0.0,0.0,0.0,0.03
