Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Aaron Rodgers,GB,270.0,1.8610878368942885,0.49173228346456693,17.697306584474138,0.08888888888888889,0.0,0.0,0.0,0.13
Alex Smith,WAS,255.60992416448315,1.8610878368942885,0.49173228346456693,18.482892026519618,0.08888888888888889,0.0,0.0,0.0,0.06
Andrew Luck,IND,259.6053546928989,1.67,1.099743751925915,17.054110799633982,0.08888888888888889,0.0,0.0,0.0,0.09
Andy Dalton,CIN,245.0,1.5462983344339278,0.7,6.7,0.08888888888888889,0.0,0.0,0.0,0.0
Baker Mayfield,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Ben Roethlisberger,PIT,321.0,1.9,0.685932527664811,5.895057428291005,0.08888888888888889,0.0,0.0,0.0,0.19
Blaine Gabbert,TEN,150.33226181395517,1.0132896764252697,0.45088979262207607,15.672423271529514,0.08888888888888889,0.0,0.0,0.0,0.03
Blake Bortles,JAX,246.5,1.5462983344339278,1.099743751925915,28.6,0.18,0.0,0.0,0.0,0.16
Brandon Weeden,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
Brett Hundley,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Brian Hoyer,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Brock Osweiler,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
C.J. Beathard,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Cam Newton,CAR,234.8705247333527,1.5462983344339278,0.7,35.5,0.3,0.0,0.0,0.0,0.13
Case Keenum,DEN,258.4507529009641,1.8610878368942885,0.49173228346456693,5.85977404508024,0.08888888888888889,0.0,0.0,0.0,0.03
Chad Henne,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Chad Kelly,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Chase Daniel,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Cody Kessler,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Colt McCoy,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
