Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,1.5499999999999998,0.0,0.0,0.015,0.0,0,0,0,0.03
Aaron Rodgers,GB,271.85,1.85,0.515,15.8,0.1,0,0,0,0.09
Alex Tanney,NYG,0.8999999999999999,0.0,0.0,0.0,0.0,0,0,0,0.03
Andrew Luck,IND,277.15999999999997,2.1500000000000004,0.825,12.0,0.05,0,0,0,0.13
Baker Mayfield,CLE,251.3,1.9,0.9,10.85,0.11,0,0,0,0.15
Ben Roethlisberger,PIT,315.75,1.9,1.0350000000000001,4.6,0.085,0,0,0,0.19
Blaine Gabbert,TEN,2.95,0.0,0.0,0.09,0.0,0,0,0,0.03
Blake Bortles,JAX,9.95,0.07275493014512288,0.09343913321100333,0.6447996764161786,0.0,0,0,0,0.03
Brandon Weeden,HOU,2.59,0.0,0.0,0.0,0.0,0,0,0,0.06
Brett Hundley,SEA,2.5,0.0,0.0,0.027065822938791187,0.0,0,0,0,0.03
Brian Hoyer,NE,1.9500000000000002,0.0,0.0,0.0,0.0,0,0,0,0.01
Brock Osweiler,MIA,3.95,0.0,0.0,0.038129682331078024,0.0,0,0,0,0.06
C.J. Beathard,SF,5.4,0.0,0.0,0.11438904699323407,0.0,0,0,0,0.03
Case Keenum,DEN,252.39999999999998,1.45,0.8500000000000001,7.005,0.1,0,0,0,0.03
Chad Henne,KC,2.6999999999999997,0.0,0.0,0.005,0.0,0,0,0,0.02
Chase Daniel,CHI,2.9,0.0,0.0,0.0,0.0,0,0,0,0.02
Cody Kessler,JAX,197.65,0.925,0.8500000000000001,21.064999999999998,0.05,0,0,0,0.09
Cooper Rush,DAL,2.8000000000000003,0.0,0.0,0.015,0.0,0,0,0,0.03
Dak Prescott,DAL,249.75,1.75,0.7,21.485,0.27,0,0,0,0.07
DeShone Kizer,GB,1.9,0.0,0.0,0.08777970097299949,0.0,0,0,0,0.03
Derek Carr,OAK,259.55,1.35,0.765,4.055,0.07500000000000001,0,0,0,0.09
Deshaun Watson,HOU,247.255,1.68,0.95,33.9,0.125,0,0,0,0.13
Drew Brees,NO,268.9,2.1500000000000004,0.49,1.9,0.10500000000000001,0,0,0,0.03
Eli Manning,NYG,252.1,1.4,0.725,1.6,0.0,0,0,0,0.06
Geno Smith,LAC,1.6500000000000001,0.0,0.0,0.1184457084320385,0.0,0,0,0,0.03
Jacoby Brissett,IND,1.85,0.0,0.0,0.06693052310818673,0.0,0,0,0,0.03
Jameis Winston,TB,283.2,1.5,1.1,21.0,0.1,0,0,0,0.13
Jared Goff,LAR,282.0,1.95,0.815,6.55,0.1,0,0,0,0.09
Jeff Driskel,CIN,198.9,1.1,0.95,16.94,0.125,0,0,0,0.11
Joe Flacco,BAL,10.45,0.019164513295111936,0.015598339834082122,0.2556547529242408,0.0,0,0,0,0.04
Joe Webb,HOU,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Josh Allen,BUF,198.0,0.95,1.05,53.035,0.45,0,0,0,0.09
Josh Johnson,WAS,186.775,0.9299999999999999,1.05,31.375,0.1,0,0,0,0.07
Josh McCown,NYJ,3.0,0.0,0.0,0.05,0.0,0,0,0,0.02
Josh Rosen,ARI,200.1,1.085,1.22,8.3,0.0,0,0,0,0.09
Joshua Dobbs,PIT,1.9,0.0,0.0,0.01,0.0,0,0,0,0.03
Kevin Hogan,DEN,1.15,0.0,0.0,0.16,0.0,0,0,0,0.03
Kirk Cousins,MIN,270.65,1.81,0.69,9.1,0.1,0,0,0,0.09
Kyle Allen,CAR,0.1,0.0,0.0011242763498076624,0.008672063287771776,0.002472511160856293,0,0,0,0.04
Lamar Jackson,BAL,159.95,0.915,0.78,71.4,0.3,0,0,0,0.07
Marcus Mariota,TEN,201.05,1.145,0.8,24.945,0.2,0,0,0,0.03
Mark Sanchez,WAS,3.7,0.0,0.0,0.05,0.0,0,0,0,0.03
Matt Barkley,BUF,2.55,0.0,0.0,0.0,0.0,0,0,0,0.03
