Player,Team,Rush Yds,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,Rush TD,2PT
A.J. Green,CIN,0.0,5.689066118915917,80.0500937995447,0.6198512688531317,0.0,0.0,0.0,0.0,0.0
Adam Humphries,TB,0.0,3.1803078580842783,27.91295058067602,0.13137455720064678,0.0,0.0,0.0,0.0,0.0
Adam Thielen,MIN,0.35,5.728163828081222,75.49739080350379,0.4085022861964252,0.0,0.0,0.0,0.0,0.0
Albert Wilson,MIA,0.9,2.432997445642404,29.259318713578526,0.23079574234349498,0.0,0.0,0.0,0.0,0.0
Aldrick Robinson,MIN,0.0,0.3,8.741818698744789,0.02361756224943833,0.0,0.0,0.0,0.0,0.0
Alex Erickson,CIN,0.0,0.2,2.8,0.0,0.0,0.0,0.0,0.0,0.0
Allen Hurns,DAL,0.0,2.636069346435744,34.74208291222137,0.192173947074759,0.0,0.0,0.0,0.0,0.0
Allen Robinson,CHI,0.0,4.911838084537068,62.71319389700174,0.46895280200747885,0.0,0.0,0.0,0.0,0.0
Amari Cooper,DAL,0.7,4.708285038226166,66.53675392300633,0.37189412606026145,0.0,0.0,0.0,0.0,0.0
Andre Holmes,DEN,0.0,1.4425104066618168,19.40814457555298,0.1,0.0,0.0,0.0,0.0,0.0
Andre Roberts,NYJ,0.0,0.02,1.2,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Miller,CHI,0.0,2.6368302640879353,32.17025075077391,0.208653558410913,0.0,0.0,0.0,0.0,0.0
Antonio Brown,PIT,0.0,7.405693880013493,105.20682384626514,0.5734688930866944,0.0,0.0,0.0,0.0,0.0
Antonio Callaway,CLE,0.0,2.911314234843026,39.91013193401517,0.24520535362024587,0.0,0.0,0.0,0.0,0.0
Austin Carr,NO,0.0,2.0233950203338225,19.98548388159299,0.1,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,LAR,1.55,4.37838883258135,68.91621344547877,0.45791079658858436,0.0,0.0,0.0,0.0,0.0
Brandon Marshall,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Zylstra,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Quick,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruce Ellington,DET,0.36,2.4949876916764087,31.24810292010335,0.18128578759639072,0.0,0.0,0.0,0.0,0.0
Calvin Ridley,ATL,0.0,3.214560569079893,41.20843219017383,0.25757087927194666,0.0,0.0,0.0,0.0,0.0
Cameron Meredith,NO,0.0,0.5,13.319804784666447,0.053834699970112795,0.0,0.0,0.0,0.0,0.0
Chad Williams,ARI,0.0,2.497505677838311,27.757715489658512,0.18545759884603769,0.0,0.0,0.0,0.0,0.0
Charone Peake,NYJ,0.0,0.1,1.3,0.0,0.0,0.0,0.0,0.0,0.0
Chester Rogers,IND,0.4,2.952073092938493,31.486638167518628,0.18315496123824834,0.0,0.0,0.0,0.0,0.0
Chris Conley,KC,0.0,1.710060194973912,18.27587247981095,0.13702373462362624,0.0,0.0,0.0,0.0,0.0
Chris Godwin,TB,0.0,3.11996928490795,43.9568772782524,0.2971779659978322,0.0,0.0,0.0,0.0,0.0
Chris Hogan,NE,0.7,3.548143996057264,56.36054197627215,0.5179193719950923,0.0,0.0,0.0,0.0,0.0
Chris Moore,BAL,0.1,0.78,10.185589881322853,0.1,0.0,0.0,0.0,0.0,0.0
Christian Kirk,ARI,0.0,2.5616811291941115,29.33089028344357,0.1364944396125793,0.0,0.0,0.0,0.0,0.0
Cody Latimer,NYG,0.0,1.7711759656947839,20.664051614122723,0.13510486995046844,0.0,0.0,0.0,0.0,0.0
Cole Beasley,DAL,0.0,3.5280211976082914,43.13356651941999,0.2,0.0,0.0,0.0,0.0,0.0
Cooper Kupp,LAR,0.0,4.705090183386265,57.45689407301044,0.4302986419080495,0.0,0.0,0.0,0.0,0.0
Cordarrelle Patterson,NE,10.4,1.8401677743914526,20.505813936596674,0.1821110590308476,0.0,0.0,0.0,0.0,0.0
Corey Davis,TEN,0.0,4.357349617054197,52.676908600515254,0.2969016096596946,0.0,0.0,0.0,0.0,0.0
Courtland Sutton,DEN,0.0,2.794036327881672,35.47552164658009,0.19436916808605442,0.0,0.0,0.0,0.0,0.0
D.J. Chark,JAX,0.0,1.4846500606776498,18.108399954876557,0.13971014516604716,0.0,0.0,0.0,0.0,0.0
D.J. Moore,CAR,0.6,2.1293062096947195,25.32174173417467,0.25959716054159837,0.0,0.0,0.0,0.0,0.0
DaeSean Hamilton,DEN,0.0,0.3,9.637562998852967,0.1,0.0,0.0,0.0,0.0,0.0
Damion Ratley,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Amendola,MIA,0.0,3.9928659577526284,45.090619675775436,0.23544209051281317,0.0,0.0,0.0,0.0,0.0
Dante Pettis,SF,0.0,2.492083479654161,39.2862041504369,0.2,0.0,0.0,0.0,0.0,0.0
Darius Jennings,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrius Heyward-Bey,PIT,0.0,0.04813049878072273,1.9225684121363038,0.0,0.0,0.0,0.0,0.0,0.0
Davante Adams,GB,0.0,5.556738390837543,66.68207137966427,0.633861241427834,0.0,0.0,0.0,0.0,0.0
David Moore,SEA,0.0,0.0,9.096191946509471,0.07446807199323957,0.0,0.0,0.0,0.0,0.0
DeAndre Hopkins,HOU,0.0,6.030232816147863,88.17956068753298,0.637338466437859,0.0,0.0,0.0,0.0,0.0
DeSean Jackson,TB,0.9,3.4918205966351685,54.26665074577316,0.34962176099547077,0.0,0.0,0.0,0.0,0.0
DeVante Parker,MIA,0.0,3.1667375309569588,41.6980317034765,0.3100931885889212,0.0,0.0,0.0,0.0,0.0
Dede Westbrook,JAX,0.0,3.527738323662236,43.49890002039982,0.24520535362024587,0.0,0.0,0.0,0.0,0.0
Demarcus Robinson,KC,0.0,0.1,7.059275407772577,0.03709355559425416,0.0,0.0,0.0,0.0,0.0
Demaryius Thomas,HOU,0.0,5.290586840863508,59.92358143022029,0.35736217696260786,0.0,0.0,0.0,0.0,0.0
Deonte Thompson,BUF,0.0,2.3070076254243475,29.76522344883624,0.1589542795577914,0.0,0.0,0.0,0.0,0.0
Derrick Willies,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devin Funchess,CAR,0.0,3.8109463642308468,53.98454570495928,0.40822592985828754,0.0,0.0,0.0,0.0,0.0
Donte Moncrief,JAX,0.0,2.9530031559647814,39.349764649987,0.3142561834616056,0.0,0.0,0.0,0.0,0.0
Dwayne Harris,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Sanders,DEN,0.0,4.856912242321738,66.2242210882819,0.3378199660978036,0.0,0.0,0.0,0.0,0.0
Freddie Martino,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Odum,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geronimo Allison,GB,0.0,3.92313429983992,46.47115940355591,0.3754671605935411,0.0,0.0,0.0,0.0,0.0
Golden Tate,PHI,1.1,5.6338673307277585,67.31119664548072,0.3490858886607997,0.0,0.0,0.0,0.0,0.0
J.J. Jones,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.J. Nelson,ARI,0.0,0.5,10.733253016145273,0.08535074718251862,0.0,0.0,0.0,0.0,0.18
Jakeem Grant,MIA,0.8,2.2542579971508445,27.271835598794116,0.18315496123824834,0.0,0.0,0.0,0.0,0.0
James Washington,PIT,0.0,3.1230019580601454,33.89437257522781,0.20404828319533427,0.0,0.0,0.0,0.0,0.0
Jamison Crowder,WAS,1.6,4.0402871675677465,46.47584739760547,0.23130473623001885,0.0,0.0,0.0,0.0,0.0
Jarius Wright,CAR,0.0,3.007530078681457,39.058064215550935,0.24070749500116106,0.0,0.0,0.0,0.0,0.0
Jaron Brown,SEA,0.0,2.291899479661754,29.258370741703708,0.2,0.0,0.0,0.0,0.0,0.0
Jarvis Landry,CLE,0.1,5.578755215827724,62.26509150019851,0.356445525820686,0.0,0.0,0.0,0.0,0.0
Jaydon Mickens,JAX,0.0,0.1811512447614074,2.4,0.05339682880338438,0.0,0.0,0.0,0.0,0.0
Jermaine Kearse,NYJ,0.0,2.005593431048707,21.2283503510432,0.12,0.0,0.0,0.0,0.0,0.0
JoJo Natson,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Brown,BAL,0.0,3.4031386799351564,49.26775342074511,0.35757357602623957,0.0,0.0,0.0,0.0,0.0
John Ross,CIN,0.0,2.3100925816576563,30.82382548129809,0.19398539515142285,0.0,0.0,0.0,0.0,0.0
Jordy Nelson,OAK,0.0,3.701204178195179,43.75474547017091,0.3,0.0,0.0,0.0,0.0,0.0
Josh Bellamy,CHI,0.0,0.2,5.65935133124883,0.0,0.0,0.0,0.0,0.0,0.0
Josh Doctson,WAS,0.0,2.981181428728065,41.53722345602493,0.36258263108752314,0.0,0.0,0.0,0.0,0.0
Josh Malone,CIN,0.0,0.02798201757531138,1.0383523629195794,0.0,0.0,0.0,0.0,0.0,0.0
Josh Reynolds,LAR,0.0,0.12347460526570364,8.94874517478334,0.1,0.0,0.0,0.0,0.0,0.0
JuJu Smith-Schuster,PIT,0.0,5.598017152754569,70.97157967499312,0.4679736846324957,0.0,0.0,0.0,0.0,0.0
Julio Jones,ATL,1.07,6.515090063468679,97.0676452014583,0.5039346066067124,0.0,0.0,0.0,0.0,0.0
Justin Hardee,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Hardy,ATL,0.0,0.4,7.061751119975227,0.08726961185567642,0.0,0.0,0.0,0.0,0.0
Kamar Aiken,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keelan Cole,JAX,0.0,3.8732660681530806,59.0948617710743,0.30091154043492174,0.0,0.0,0.0,0.0,0.0
Keenan Allen,LAC,0.4,6.841189788187885,81.41989372666062,0.4099532299367986,0.0,0.0,0.0,0.0,0.0
Keenan Reynolds,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelvin Benjamin,KC,0.0,3.492098119215325,45.092128226745196,0.24638428496006984,0.0,0.0,0.0,0.0,0.0
Kenny Golladay,DET,0.0,4.415570944999766,63.81885390840164,0.4037280712392028,0.0,0.0,0.0,0.0,0.0
Kenny Stills,MIA,0.0,3.4120072555088443,56.71936852545689,0.3564222572223449,0.0,0.0,0.0,0.0,0.0
Kevin White,CHI,0.0,0.4,7.185717647213923,0.040401230398937824,0.0,0.0,0.0,0.0,0.0
Laquon Treadwell,MIN,0.0,2.166601170699585,26.824159494376136,0.19447658468254836,0.0,0.0,0.0,0.0,0.0
Larry Fitzgerald,ARI,0.0,5.796457761035697,60.354270397613966,0.3059205954962052,0.0,0.0,0.0,0.0,0.0
Marcus Johnson,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Kemp,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marquez Valdes-Scantling,GB,0.0,0.2,8.489740841870832,0.0,0.0,0.0,0.0,0.0,0.0
Marquise Goodwin,SF,1.5,3.5191887508546236,54.55794949599474,0.29927676499240485,0.0,0.0,0.0,0.0,0.0
Martavis Bryant,OAK,0.9,3.046753776735346,38.698424981718404,0.2,0.0,0.0,0.0,0.0,0.0
Marvin Hall,ATL,0.0,0.0,8.820947560098992,0.07389922110975548,0.0,0.0,0.0,0.0,0.0
Marvin Jones,DET,0.0,4.07320839561417,64.7469500949264,0.5553047323659676,0.0,0.0,0.0,0.0,0.0
Matthew Slater,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maurice Harris,WAS,0.0,0.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0
Michael Crabtree,BAL,0.0,4.4928965266040555,47.958054799770075,0.36390615132032933,0.0,0.0,0.0,0.0,0.0
Michael Gallup,DAL,0.0,2.086147055932554,24.98142159762032,0.19820689743237002,0.0,0.0,0.0,0.0,0.0
Michael Thomas,NO,0.0,8.062136650833795,94.10023224551645,0.6143114466146274,0.0,0.0,0.0,0.0,0.0
Mike Evans,TB,0.0,5.5080227674032125,72.90598595000621,0.6201754572305948,0.0,0.0,0.0,0.0,0.0
Mike Williams,LAC,0.0,2.915802576390419,41.39018592629164,0.29931166386397784,0.0,0.0,0.0,0.0,0.0
Mohamed Sanu,ATL,0.2,3.966166618928944,42.190081933480464,0.2954506659193212,0.0,0.0,0.0,0.0,0.0
Nelson Agholor,PHI,1.8,5.251223475397895,61.85926898161171,0.5157241509837968,0.0,0.0,0.0,0.0,0.0
