Player,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,2PT
AJ McCarron,OAK,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Aaron Rodgers,GB,328.07026396816957,2.268186974461768,0.75,17.97419448596419,0.12,0,0,0,0.1
Alex Smith,WAS,231.0,1.2688067057014996,0.6,17.943599672665954,0.15846660017529438,0,0,0,0.06
Andrew Luck,IND,279.7553499263628,2.6,0.9,14.432010123866064,0.0936450533512406,0,0,0,0.13
Andy Dalton,CIN,285.8988985278057,2.2,0.8,10.0,0.0872468481681686,0,0,0,0.0
Baker Mayfield,CLE,260.1802222900383,1.5639865347668356,0.9848388027160738,18.71296886868715,0.11,0,0,0,0.11
Ben Roethlisberger,PIT,314.37512332019,2.4741013475949876,0.963198080684144,8.436515236580902,0.11,0,0,0,0.22
Blake Bortles,JAX,222.0419294285828,1.015180411772334,0.8927889492479654,27.10641478437236,0.2,0,0,0,0.09
Brandon Weeden,HOU,0.0,0.0,0.0,0.0,0.0,0,0,0,0.06
Brett Hundley,SEA,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Brian Hoyer,NE,0.0,0.0,0.0,0.0,0.0,0,0,0,0.01
Brock Osweiler,MIA,228.4608235974314,1.3583001814599478,0.9849685076588105,7.3910803159097584,0.1,0,0,0,0.07
C.J. Beathard,SF,226.4186888999652,1.2620862860803954,1.0629558070660665,13.928723663732802,0.10573054179256017,0,0,0,0.06
Cam Newton,CAR,248.0,1.2428098945389339,0.9382255520748402,35.0,0.25,0,0,0,0.13
Carson Wentz,PHI,269.811949974389,1.7766930052744074,0.7691281131611082,13.130861042255576,0.1,0,0,0,0.22
Case Keenum,DEN,255.9309303308929,1.4656988928313512,0.7367967552760599,7.220067125229544,0.1,0,0,0,0.03
Chad Henne,KC,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
Chase Daniel,CHI,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
Cody Kessler,JAX,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Colt McCoy,WAS,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
David Fales,MIA,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
DeShone Kizer,GB,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Derek Anderson,BUF,196.95800130389588,0.9,1.0475255766446676,6.3,0.1,0,0,0,0.09
Derek Carr,OAK,247.3589765876927,1.6053229759649863,0.7275629838682321,7.38,0.1,0,0,0,0.19
Deshaun Watson,HOU,245.0,1.8902475038206896,0.8449354559915523,29.042852566596906,0.13848895775651449,0,0,0,0.14
Drew Brees,NO,287.32148609253295,2.028172568108286,0.8734868660080105,5.2209794127852875,0.0810059178410725,0,0,0,0.03
Eli Manning,NYG,255.4521159230175,1.5654603633965483,0.6759186141417917,5.0,0.0,0,0,0,0.06
Jacoby Brissett,IND,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Jameis Winston,TB,294.4339381259596,2.1,1.1151986756865067,17.192494540570095,0.15062500082844912,0,0,0,0.13
Jared Goff,LAR,278.6533937392184,2.3,0.7,12.306687056136358,0.2,0,0,0,0.04
Jeff Driskel,CIN,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
Joe Flacco,BAL,257.5583091815367,1.660204359407906,0.6449315782948546,5.65,0.1,0,0,0,0.13
Joe Webb,HOU,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Josh McCown,NYJ,0.0,0.0,0.0,0.0,0.0,0,0,0,0.02
Josh Rosen,ARI,205.96863140678184,1.3637418027797086,0.9922268065129076,10.0,0.1,0,0,0,0.08
Joshua Dobbs,PIT,0.0,0.0,0.0,0.0,0.0,0,0,0,0.04
Kevin Hogan,DEN,0.0,0.0,0.0,0.0,0.0,0,0,0,0.03
