Player,POS,Team,Pass Yds,Pass TD,Pass Int,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Status
Alvin Kamara,RB,NO,0.0,0.0,0.0,60.2,0.8,5.8,50.7,0.3, 
Todd Gurley,RB,LAR,0.0,0.0,0.0,89.9,1.0,3.9,34.7,0.2, 
James Conner,RB,PIT,0.0,0.0,0.0,80.7,1.0,4.6,37.3,0.2, 
Melvin Gordon,RB,LAC,0.0,0.0,0.0,72.0,0.7,4.5,42.8,0.4, 
Kareem Hunt,RB,FA,0.0,0.0,18.7,1.0,2.9,28.2,0.2,, 
Saquon Barkley,RB,NYG,0.0,0.0,0.0,66.3,0.4,5.9,48.1,0.2, 
Christian McCaffrey,RB,CAR,0.0,0.0,0.0,53.6,0.5,5.8,44.0,0.2, 
Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,83.4,0.3,3.9,32.9,0.1, 
Joe Mixon,RB,CIN,0.0,0.0,0.0,63.5,0.6,3.4,27.7,0.2, 
David Johnson,RB,ARI,0.0,0.0,0.0,62.4,0.5,3.9,34.7,0.1, 
Nick Chubb,RB,CLE,0.0,0.0,0.0,89.7,1.0,1.1,9.0,0.0, 
James White,RB,NE,0.0,0.0,0.0,20.0,0.2,6.1,52.1,0.3, 
Tevin Coleman,RB,ATL,0.0,0.0,0.0,51.1,0.5,3.3,32.6,0.2, 
Adrian Peterson,RB,WAS,0.0,0.0,0.0,72.4,0.7,1.8,16.0,0.1, 
Marlon Mack,RB,IND,0.0,0.0,0.0,61.7,0.5,2.6,19.9,0.1,Q
Tarik Cohen,RB,CHI,0.0,0.0,0.0,26.0,0.2,4.2,43.8,0.3, 
Dion Lewis,RB,TEN,0.0,0.0,0.0,54.8,0.3,3.7,26.3,0.1, 
LeSean McCoy,RB,BUF,0.0,0.0,0.0,59.5,0.3,3.4,26.5,0.0, 
Aaron Jones,RB,GB,0.0,0.0,0.0,70.4,0.4,2.2,18.6,0.1,IR
Leonard Fournette,RB,JAX,0.0,0.0,0.0,61.2,0.3,3.1,25.1,0.1,Q
Mike Davis,RB,SEA,0.0,0.0,0.0,64.2,0.3,2.7,21.3,0.1, 
