Player,Team,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Pass Yds,Pass TD,Pass Int,2PT
Aaron Jones,GB,73.3,1.0,2.8,21.5,0.2,0.0,0.0,0.0,0.01
Adrian Peterson,WAS,77.93,1.0,1.95,20.7,0.11,0.0,0.0,0.0,0.0
Alex Armah,CAR,3.27,0.1,0.27,0.4251651413253645,0.01,0.0,0.0,0.0,0.01
Alfred Morris,SF,39.0,0.3,0.9,7.4,0.05,0.0,0.0,0.0,0.0
Alvin Kamara,NO,69.4,1.0,6.7,60.1,0.4,0.0,0.0,0.0,0.07
Anthony Sherman,KC,3.87,0.03,1.0,12.4,0.1,0.0,0.0,0.0,0.0
Austin Ekeler,LAC,35.3,1.0,3.3,34.3,0.3,0.0,0.0,0.0,0.0
Benny Cunningham,CHI,3.93,0.02,0.6,4.94,0.03,0.0,0.0,0.0,0.0
Brandon Bolden,MIA,6.09,0.04,0.59,8.36,0.03,0.0,0.0,0.0,0.0
Brandon Wilson,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Anderson,LAR,16.417526478535365,0.17262042212245143,0.4,4.650170648457101,0.02,0.0,0.0,0.0,0.0
Carlos Hyde,JAX,25.31,0.15,1.1,7.5,0.02,0.0,0.0,0.0,0.0
Chase Edmonds,ARI,16.31,0.11,1.6,12.7,0.05,0.0,0.0,0.0,0.0
Christian McCaffrey,CAR,67.0,1.0,6.7,52.0,0.3,0.0,0.0,0.0,0.0
Corey Clement,PHI,26.9,0.4,2.0,15.0,0.1,0.0,0.0,0.0,0.03
Damien Williams,KC,4.98,0.02,0.46,4.19,0.02,0.0,0.0,0.0,0.0
David Fluellen,TEN,3.94,0.03,0.46,4.39,0.03,0.0,0.0,0.0,0.0
David Johnson,ARI,75.0,1.0,4.13,40.7,0.2,0.0,0.0,0.0,0.0
DeAndre Washington,OAK,11.1,0.1,1.0,7.05,0.03,0.0,0.0,0.0,0.0
Derek Watt,LAC,1.6314108147838366,0.0,0.16,1.2,0.01,0.0,0.0,0.0,0.0
Derrick Coleman,ARI,1.0871941876760505,0.01,0.3,2.3,0.01,0.0,0.0,0.0,0.0
Derrick Henry,TEN,45.8,0.3,1.49,12.68,0.07,0.0,0.0,0.0,0.0
Dion Lewis,TEN,60.0,1.0,5.0,35.0,0.17,0.0,0.0,0.0,0.0
Dontrell Hilliard,CLE,4.64,0.04,0.6,5.16,0.03,0.0,0.0,0.0,0.0
Doug Martin,OAK,60.4,1.0,2.3,18.5,0.1,0.0,0.0,0.0,0.03
Duke Johnson,CLE,24.2,0.2,6.0,45.0,1.0,0.0,0.0,0.0,0.06
Dwayne Washington,NO,2.4539415956831006,0.0,0.36,1.78,0.01,0.0,0.0,0.0,0.0
Elijah McGuire,NYJ,36.1,0.2,2.4,27.3,0.1,0.0,0.0,0.0,0.04
Elijhaa Penny,NYG,2.4939487434878815,0.02,0.18,0.5,0.0,0.0,0.0,0.0,0.0
Ezekiel Elliott,DAL,85.0,1.0,4.0,35.0,0.16,0.0,0.0,0.0,0.0
Frank Gore,MIA,61.45,0.3,1.6,12.3,0.1,0.0,0.0,0.0,0.0
Giovani Bernard,CIN,29.1,0.3,4.0,35.0,0.1,0.0,0.0,0.0,0.0
Isaiah Crowell,NYJ,67.5,1.0,2.1,14.2,0.1,0.0,0.0,0.0,0.03
Ito Smith,ATL,43.03,0.5,3.1,24.3,0.1,0.0,0.0,0.0,0.0
Jacquizz Rodgers,TB,16.7,0.1,1.8,14.1,0.1,0.0,0.0,0.0,0.0
Jalen Richard,OAK,25.4,0.2,6.0,45.0,1.0,0.0,0.0,0.0,0.0
Jamaal Williams,GB,36.2,0.3,1.9,16.3,0.1,0.0,0.0,0.0,0.0
James Conner,PIT,100.0,1.0,6.0,41.0,0.2,0.0,0.0,0.0,0.01
James Develin,NE,0.6,0.0,1.6,13.0,0.1,0.0,0.0,0.0,0.0
James White,NE,34.3,0.22,6.9,57.9,0.5,0.0,0.0,0.0,0.04
Jamize Olawale,DAL,0.6,0.0,0.18,1.7,0.01,0.0,0.0,0.0,0.0
Jaylen Samuels,PIT,7.66,0.1,0.29,3.53,0.02,0.0,0.0,0.0,0.0
Joe Mixon,CIN,85.0,1.0,4.0,35.0,0.2,0.0,0.0,0.0,0.01
Jordan Howard,CHI,70.9,1.0,2.1,16.5,0.1,0.0,0.0,0.0,0.0
Jordan Wilkins,IND,14.59,0.1,0.5,4.5,0.02,0.0,0.0,0.0,0.0
Josh Adams,PHI,45.0,1.0,1.0,5.5,0.02,0.0,0.0,0.0,0.0
Justin Davis,LAR,2.4540302180648035,0.01,0.32,3.01,0.01,0.0,0.0,0.0,0.0
Justin Jackson,LAC,4.654390903455209,0.03,0.47,2.88,0.01,0.0,0.0,0.0,0.0
Kalen Ballage,MIA,8.88,0.06,0.61,5.8,0.03,0.0,0.0,0.0,0.0
